ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	60	n/a	0	422.662199401855	150.576103210449	10.0149998664856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	302.727585220337	107.441951751709	9.99249982833862	9892.89671044284	175969.325065283	0.348216666666667	0.362852969925214	1.04203217324045	276.655128058564	288.283544328982	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	302.329804801941	106.097099304199	9.98999977111816	9986.01068859363	171876.990513453	0.353216666666667	0.369857577788502	1.047112474275	280.429917073078	293.641664327124	0	0	0	0	0	0	0	0	0	0	0
4	injection1	OCTANE	80	8	0.005	0.00578204103363305	303.178739929199	106.554901123047	9.98000001907349	65.7090344834508	36.0492918220248	0.8947	2.00235601955702	2.23801946971836	711.40385216679	1592.13567198192	0.544816666666667	433.200710172501	1.6366974342234	1301.38913550691	0.00208533390848558	0.0229116545935811	0.0688294771093524	0.000171299452718509	2.22689288534062E-06	4.77784502235042E-05	0.000143532442519465
5	injection2	OCTANE	160	8	0.01	0.010165135219258	303.082964324951	108.243099212646	9.97249984741211	115.556789045617	81.4406237555788	0.754733	1.68343764521052	2.23050753738146	598.824261788309	1335.68202948571	0.404849666666666	321.217970827974	1.3177790598769	1045.55925437324	0.00471311539882628	0.0169943416582693	0.0553163048349494	0.0003011535355318	3.9149959619134E-06	9.243586667363E-05	0.000288891604478788
6	injection3	OCTANE	318	8	0.02	0.0185420477569426	303.033999824524	108.54349899292	9.9850001335144	210.91349232215	197.885561442516	0.62645	1.44320662338589	2.30378581432819	497.488332462086	1146.10656311994	0.276566666666666	219.632356635961	1.07754803805228	855.722845555784	0.0114306964245053	0.0116217358576673	0.0452801446505647	0.000549328967845285	7.14127658198871E-06	0.000170505818956548	0.000593064645023421
7	injection4	OCTANE	631	5	0.04	0.0381298871594696	303.150120162964	108.786750793457	10.022500038147	434.339863264912	721.037608115259	0.50315	1.04937217161536	2.08560503153206	401.162923693943	836.6674121202	0.153266666666666	122.199948533886	0.683713586281741	545.126783746505	0.0414353495205789	0.00646367208070746	0.0288340610190279	0.0011296406865054	1.46853289245702E-05	0.000364446057464953	0.00145822064325037
8	injection5	OCTANE	937	5	0.06	0.0537716826163568	303.147095108032	109.215950012207	9.97499990463257	613.211400064349	1430.24617689544	0.461517	0.8825464540425	1.91227290444881	366.120740990891	700.1227727536	0.111633666666666	88.5588196307612	0.516887868708884	410.046367741381	0.08248873201672	0.00468429724277442	0.0216893029720715	0.00159304642605548	2.07096035387213E-05	0.00055675230389819	0.00234863989423752
9	injection6	OCTANE	1238	5	0.08	0.0736869160556875	303.142415428162	109.487796783447	10.0250000953674	841.536629089237	2683.59426766708	0.43485	0.766573668494625	1.7628461963772	346.629408465759	611.054334266342	0.0849666666666665	67.7289764423915	0.400915083161009	319.57906892285	0.15378116722744	0.00358256305340538	0.016904318138316	0.00218305756037204	2.83797482848365E-05	0.000812161948271412	0.0035537898998948
10	injection7	OCTANE	1533	5	0.1	0.0919221317989099	303.146649742126	109.773899078369	9.98750019073486	1051.17505573977	4200.29334366037	0.426467	0.697153442137063	1.63471837712429	338.618291027921	553.545543173761	0.0765836666666664	60.8080586008261	0.331494856803446	263.209631449393	0.241279924681267	0.00321643220748873	0.0139224299442371	0.00272329628556407	3.54028517123329E-05	0.00109359576986115	0.00477198522075351
