"ID","sea_time","fid_signal"
1,0,1173.913
2,0.001667,1173.913
3,0.003333,1170.784
4,0.005,1172.87
5,0.00675,1176.223
6,0.008333,1176.223
7,0.01,1177.564
8,0.011667,1178.756
9,0.013333,1173.839
10,0.015017,1173.839
11,0.016667,1172.945
12,0.018333,1171.976
13,0.02,1171.529
14,0.021667,1171.529
15,0.023333,1174.957
16,0.025,1172.2
17,0.026683,1170.263
18,0.028333,1170.263
19,0.03,1169.667
20,0.031667,1169.667
21,0.033333,1169.667
22,0.035,1169.741
23,0.036667,1171.976
24,0.038333,1173.094
25,0.0401,1173.094
26,0.041667,1174.137
27,0.043333,1174.659
28,0.045,1173.392
29,0.046667,1173.392
30,0.048333,1173.094
31,0.05,1173.094
32,0.05165,1173.094
33,0.053317,1173.094
34,0.054983,1173.69
35,0.05665,1173.913
36,0.0583,1173.913
37,0.059967,1170.635
38,0.061633,1171.38
39,0.0633,1169.071
40,0.064967,1169.071
41,0.066633,1167.432
42,0.0683,1168.996
43,0.069967,1170.635
44,0.07165000000000001,1170.635
45,0.0733,1172.572
46,0.07496700000000001,1175.404
47,0.07663300000000001,1175.031
48,0.07829999999999999,1175.031
49,0.079967,1174.063
50,0.081633,1171.082
51,0.0833,1171.082
52,0.084967,1171.008
53,0.086633,1170.635
54,0.08831700000000001,1169.592
55,0.090017,1169.592
56,0.09163300000000001,1170.263
57,0.09329999999999999,1167.804
58,0.094967,1169.965
59,0.096633,1169.965
60,0.0983,1171.902
61,0.099967,1174.51
62,0.101633,1179.203
63,0.1033,1179.203
64,0.104967,1180.172
65,0.106633,1177.713
66,0.1083,1177.266
67,0.109967,1177.266
68,0.111633,1174.733
69,0.1133,1170.337
70,0.114967,1170.337
71,0.116633,1172.796
72,0.118283,1174.286
73,0.11995,1174.584
74,0.121617,1174.584
75,0.123283,1174.957
76,0.12495,1172.647
77,0.126617,1170.263
78,0.128283,1170.263
79,0.12995,1170.188
80,0.131617,1173.615
81,0.133283,1172.274
82,0.13495,1172.274
83,0.136617,1171.604
84,0.138283,1167.357
85,0.13995,1167.357
86,0.141617,1165.196
87,0.143283,1167.506
88,0.14495,1169.667
89,0.146617,1169.667
90,0.148283,1173.913
91,0.14995,1173.988
92,0.151617,1176.745
93,0.153283,1176.745
94,0.15495,1179.501
95,0.156617,1178.607
96,0.1584,1176.596
97,0.15995,1176.596
98,0.161617,1176.074
99,0.163283,1173.317
100,0.16495,1174.435
101,0.166617,1174.435
102,0.168283,1178.086
103,0.16995,1174.063
104,0.171617,1174.063
105,0.173283,1174.36
106,0.17495,1173.466
107,0.176617,1172.572
108,0.178267,1172.572
109,0.179933,1175.106
110,0.1816,1172.945
111,0.183267,1171.529
112,0.184933,1171.529
113,0.1866,1171.976
114,0.188267,1169.443
115,0.189933,1168.549
116,0.1916,1168.549
117,0.193267,1169.22
118,0.194933,1166.984
119,0.1966,1166.984
120,0.198267,1168.475
121,0.199933,1168.847
122,0.201617,1168.549
123,0.203267,1168.549
124,0.204933,1168.475
125,0.2066,1169.667
126,0.208267,1171.976
127,0.209933,1171.976
128,0.2116,1172.274
129,0.213267,1173.019
130,0.214933,1173.317
131,0.2166,1173.317
132,0.218267,1174.957
133,0.219933,1176.447
134,0.2216,1178.235
135,0.223267,1178.235
136,0.224933,1178.384
137,0.2266,1176.67
138,0.228267,1176.67
139,0.22995,1174.212
140,0.231617,1171.455
141,0.233267,1171.008
142,0.234933,1171.008
143,0.2366,1168.326
144,0.23825,1169.965
145,0.239917,1171.976
146,0.241583,1171.976
147,0.243317,1173.541
148,0.244917,1173.392
149,0.246583,1174.807
150,0.24825,1174.807
151,0.249917,1174.733
152,0.251583,1170.859
153,0.25325,1170.859
154,0.254917,1173.69
155,0.256583,1174.51
156,0.25825,1174.435
157,0.259917,1174.435
158,0.261583,1174.807
159,0.26325,1172.274
160,0.264917,1171.008
161,0.266583,1171.008
162,0.26825,1172.2
163,0.269917,1171.455
164,0.271583,1171.38
165,0.27325,1171.38
166,0.274917,1169.667
167,0.2767,1165.792
168,0.27825,1165.792
169,0.279917,1166.91
170,0.281583,1166.984
171,0.28325,1166.016
172,0.284917,1166.016
173,0.286583,1169.89
174,0.28825,1171.157
175,0.289917,1171.976
176,0.291583,1171.976
177,0.29325,1175.106
178,0.294917,1175.702
179,0.296567,1175.18
180,0.29825,1175.18
181,0.2999,1177.192
182,0.301567,1177.341
183,0.303233,1175.776
184,0.3049,1175.776
185,0.306583,1174.882
186,0.308283,1172.2
187,0.3099,1172.2
188,0.311567,1172.274
189,0.313233,1170.486
190,0.3149,1171.976
191,0.316567,1171.976
192,0.318233,1175.404
193,0.3199,1173.839
194,0.321567,1174.063
195,0.323233,1174.063
196,0.3249,1173.69
197,0.326567,1172.349
198,0.328233,1172.349
199,0.3299,1172.349
200,0.331567,1171.231
201,0.333233,1167.133
202,0.3349,1167.133
203,0.336567,1165.941
204,0.338233,1164.302
205,0.3399,1164.377
206,0.341567,1164.377
207,0.343217,1168.624
208,0.344883,1171.231
209,0.34655,1173.019
210,0.348217,1173.019
