ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	120	n/a	0	422.662504577637	136.469856262207	10.0024995803833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	302.795184516907	96.5832824707031	9.98999977111816	10756.2875432135	230940.707899506	0.368216666666667	0.372557743068949	1.01178946200774	294.579418610548	298.052351474519	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	302.331125640869	94.3371620178223	10	10845.2747891769	226835.796224365	0.37655	0.379745544697252	1.00848637550724	301.520069223929	304.078881754333	0	0	0	0	0	0	0	0	0	0	0
4	injection1	OCTANE	354	60	0.005	0.00469290153548381	303.208574676514	95.0954055786133	9.99499988555908	237.500990711302	262.5860379226	0.613133	1.16157429909319	1.89448993789796	491.901604151269	931.902639500443	0.241583	193.816130000629	0.78583161228547	630.453475307968	0.0151503223221303	0.0102497783948368	0.0333409216773671	0.000618471855595182	8.04013412273737E-06	0.000155287446412185	0.000505125709929014
5	injection2	OCTANE	700	60	0.01	0.0100722186036472	303.148374938965	96.568977355957	9.99249982833862	510.626359468523	871.457782492284	0.49815	0.958123429316721	1.923363302854	399.096603349629	767.607761176356	0.1266	101.426538159316	0.582380742509002	466.578693549288	0.0502054813438519	0.00536490943757016	0.0246794624150527	0.00132740558962437	1.72562726651168E-05	0.000343355199883342	0.00137026818945928
6	injection3	OCTANE	1371	50	0.02	0.0179091008621513	303.150279426575	96.5975952148438	10.0075001716614	910.223193608094	2283.95711764222	0.52815	0.795645698048061	1.50647675480083	423.76139581343	638.386692374888	0.1566	125.648082144056	0.419903011240342	336.909374513812	0.131052479810044	0.00664605495846125	0.0178205522983824	0.00236021888771935	3.06828455403515E-05	0.000880668794916288	0.00281100635379331
7	injection4	OCTANE	2632	50	0.04	0.0373534724471645	303.148215675354	96.7692680358887	9.99749994277954	1910.33690226754	10839.4767293506	0.4365	0.614487792495109	1.40776126573908	349.835081393556	492.484276982526	0.06495	52.0544983654328	0.23874510568739	191.343444399682	0.618721121485504	0.0027533998629395	0.0101210275793247	0.00492276925962387	6.39960003751103E-05	0.00222341556606539	0.00774671412576243
8	injection5	OCTANE	3792	40	0.06	0.0461265534703757	303.148624801636	96.6834335327148	9.99499988555908	2365.60893134981	11501.5818093789	0.474833	0.594020915748173	1.25101017778497	380.483558287143	475.988803897059	0.103283	82.7606407949132	0.218278228940454	174.906287566112	0.654847016374742	0.00437758189285647	0.00925157889114869	0.00607896306822738	7.90265198869559E-05	0.00238155962939576	0.00808093569234357
9	injection6	OCTANE	4861	30	0.08	0.0497447965021578	303.149155044556	96.8408050537109	9.98249959945679	2554.10297081229	11523.4648086917	0.43485	0.596603943858204	1.37197641452962	347.974873430243	477.413319195222	0.0633	50.6538104820843	0.220861257050486	176.737192061141	0.65616045627761	0.00267930278922132	0.00934840729930953	0.00655580697064902	8.52254906184373E-05	0.00238507873259098	0.00809321426351874
10	injection7	OCTANE	5850	30	0.1	0.0917746696281448	303.149654769897	97.0553970336914	10	4774.59842176535	48950.0635565791	0.429767	0.506084567441712	1.17757893798666	344.463404980757	405.632850612508	0.058217	46.6616237351047	0.130341880633993	104.470580604795	2.74597297563511	0.00246813440773118	0.00552589931396585	0.0120948734577918	0.000157233354951293	0.00754301691732462	0.0196413078305536
11	injection8	OCTANE	8055	20	0.15	0.141965637613467	303.152164840698	96.9838714599609	9.98749971389771	7499.33700908141	85169.6205333661	0.441533	0.484556948418928	1.09744220345688	353.470765901892	387.913736188965	0.069983	56.0251320062421	0.10881426161121	87.1116324097252	4.7113494543989	0.00296338618352408	0.00460767156922443	0.0187094808322038	0.000243223250818649	0.0133671864199164	0.0286971171545759
12	injection9	OCTANE	10036	15	0.2	0.180788533035176	303.148640060425	97.3129119873047	10	9659.12252794545	107930.776123686	0.44985	0.478559667309287	1.0638205341987	360.499394838765	383.506658795685	0.0783	62.7478106388248	0.102816980501568	82.3951522729008	5.89570201270903	0.00331901327979767	0.00435824934448791	0.0238259035803676	0.000309736746544778	0.0172980682889101	0.0338588209154736
13	injection10	OCTANE	11988	10	0.25	0.21953729646292	303.149924659729	97.3272285461426	10.0025000572205	11857.2211764965	115147.033945454	0.4715	0.478800230236567	1.01548299095772	377.941799009513	383.793468466124	0.0999499999999999	80.1172488038194	0.103057543428849	82.608172566278	6.22051874117987	0.00423774285059056	0.00436949842786423	0.0289325565621043	0.000376123235307356	0.0186745580577396	0.035278107099871
14	injection11	OCTANE	14086	10	0.3	0.259007544864016	303.15	97.4416809082031	10.0050001144409	14136.1025904285	115148.582358829	0.489817	0.48280167821703	0.985677667816817	392.693611453446	387.069323103996	0.118267	94.8164219407752	0.107058991409311	85.8307938987128	6.15433657414606	0.00501524353791609	0.00453995548074578	0.034134293181731	0.000443745811362503	0.018342638372198	0.0349776430079182
15	injection12	OCTANE	16469	10	0.35	0.336013481261017	303.149475479126	97.5561294555664	9.98749971389771	18679.2005145441	160572.180687919	0.499833	0.482255068873856	0.964832391766562	399.992593775365	385.925810941196	0.128283	102.658787849712	0.106512382066138	85.2367970338633	8.44051532536245	0.00543006899715837	0.00450854426284714	0.0442828130292476	0.000575676569380218	0.0307567467311404	0.0452849811005579
16	injection13	OCTANE	19229	10	0.4	0.378980793879573	303.15045967102	97.5561294555664	10	21256.3186401847	167871.246267053	0.5115	0.48423788251338	0.946701627592141	409.842783479963	387.998830177374	0.13995	112.135870084107	0.108495195705661	86.932498538048	8.73499143124233	0.00593133376623128	0.00459822234914512	0.0499454235409332	0.000649290506032132	0.032503382801294	0.046639047711904
17	injection14	OCTANE	22411	5	0.45	0.414802172813087	303.149975204468	97.599048614502	10.0100002288818	23419.5353264134	172691.465267324	0.519883	0.484895223891379	0.932700672827116	416.964139940098	388.902733866909	0.148333	118.968194323982	0.109152537083661	87.5441084770385	8.91777590975024	0.00629273394197169	0.00463058034934017	0.054666280036957	0.000710661640480441	0.0336535968932663	0.0474854459262471
18	injection15	OCTANE	26008	5	0.5	0.453684200334882	303.147240066528	97.5561332702637	9.99749994277954	25775.5455208991	177165.665415744	0.528167	0.48506465623573	0.918392584610037	423.087032068087	388.559992896001	0.156617	125.457708833395	0.109321969428011	87.5721269695672	9.10313447000527	0.00663605184674811	0.00463210415927322	0.0597904957335534	0.000777276444536195	0.0348836459093573	0.0483440460841613
