Scale: Della Volpe
Method: DnG, Pol
Parameter: Peak Max
Regression: Polynomial
?l+  ?l- Options [mJ/m^2]
Solvent	?l+	?l-
DICHLOROMETHANE	124.58	0
ETHYL ACETATE	0	475.67
Analysis Results - ?ab  ?s  ?t [mJ/m^2]
n/nm	?d	?s+	?s-	?ab	?t
0.005	92.9395671070255	0.717499377932082	3.33069614687733	3.09177774975192	96.0313448567774
0.0075	88.0682314645791	0.656508115423428	3.13440165929112	2.86897900049566	90.9372104650748
0.01	84.307689030231	0.60745892132511	3.03791838068853	2.71691782916361	87.0246068593946
0.015	77.200088850031	0.551576649084515	2.1636997243617	2.18489930531227	79.3849881553433
0.02	69.2915139484771	0.489101578682282	2.31728313958522	2.12921285157211	71.4207268000492
0.025	62.9441321544003	0.411024583584724	2.25993679998691	1.9275783586069	64.8717105130072
0.03	58.2819218397258	0.399465883177302	2.09751476985485	1.83072181394935	60.1126436536752
0.035	54.6014777036677	0.370706026913666	1.95775299454996	1.70382021855353	56.3052979222213
0.04	51.2738874728279	0.356143082739197	1.82616752213702	1.6129190071818	52.8868064800097
0.045	49.9786740226958	0.355782472507969	1.86347466625622	1.62848595230859	51.6071599750044
0.05	46.5154014489719	0.308629217164329	1.63353174494844	1.42007834101717	47.935479789989
0.055	43.3234858395397	0.283308870800492	1.41297782911395	1.26539978383498	44.5888856233746
0.06	42.556615119208	0.250142587905883	1.40552372710586	1.18588590085451	43.7425010200625
0.065	42.9901861932733	0.2694343544518	1.53875827977205	1.28778001812071	44.2779662113941
0.07	41.5960102053853	0.253219887752023	1.46172108218139	1.21677746257027	42.8127876679556
0.075	41.6128957507922	0.242499012312662	2.01294113752619	1.39733494580738	43.0102306965996
0.08	39.5156039917868	0.21961821209288	0.970263777328497	0.923228240545899	40.4388322323327
0.085	39.8979463914228	0.238582922551177	1.86020258367095	1.33238518296995	41.2303315743928
0.09	41.7086001116698	0.249020052412948	2.02581968664742	1.42052064335317	43.129120755023
0.095	42.2652791930768	0.250155199990469	2.00127343264228	1.41510276061952	43.6803819536964
0.1	41.0757713915898	0.207204318571872	1.7234588414837	1.19517047292225	42.270941864512
0.12	42.0893794192937	0.220004987448017	2.07415766674095	1.35103668556639	43.4404161048601
0.14	45.6936686980472	0.262219726263314	2.73435969109032	1.69352065201832	47.3871893500656
0.16	49.3348744847466	0.290844904181076	2.94820645964129	1.85199441171986	51.1868688964665
0.18	54.6066000916946	0.336121243603849	3.32972312953194	2.11583617433371	56.7224362660283
0.2	56.194629843537	0.325436256017524	3.48596073458342	2.13021877757842	58.3248486211154
