"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,136.6558,150,149.0135,32,32.00875,32,32.00949,180,180.0362,53.3309,56.59129,228.015,30.28905,0,0,10,9.99,10,10.025,0,0,0,0,0,0,0,0
2,136.2839,150,150.0115,32,31.99816,32,31.99436,180,179.9894,54.6085,59.07302,227.3864,30.62968,0,0,10,9.98,10,9.98,0,0,0,0,0,0,0,0
3,95.48168,30,30.97395,32,32.4981,32,32.23983,180,179.7599,53.8918,56.73548,213.7996,33.33795,0,0,10,9.985,10,10,0,0,0,0,0,0,0,0
4,97.68488,30,28.31642,32,32.48524,32,32.29068,180,179.9987,53.27743,55.86812,213.8697,32.81355,0,0,10,9.995,10,9.98,0,0,0,0,0,0,0,0
5,92.62038,30,29.0039,32,31.78267,32,31.92564,180,179.8871,50.32425,51.95126,213.9781,30.78784,0,0,10,10.01,10,10,0,0,0,0,0,0,0,0
6,96.05395,30,29.35835,32,31.49502,32,31.7454,180,180.0354,49.43025,50.80196,214.0576,30.28257,0,0,10,10.005,10,10,0,0,0,0,0,0,0,0
7,92.19118,30,30.11952,32,31.9821,32,31.97648,180,180.5608,48.05336,46.56562,221.6469,28.8503,2,1.975,10,9.99,10,9.99,0,0,0,0,0,0,0,0
8,97.99963,30,29.99763,32,31.99891,32,31.99904,180,180.0694,51.72258,53.44415,228.5047,28.70238,2,1.98,10,10.01,10,10,0,0,0,0,0,0,0,0
9,94.79497,30,29.99877,32,32.00155,32,31.99989,180,180.0615,51.72366,53.46471,228.3111,28.61519,2,2.005,10,10,10,9.99,0,0,0,0,0,0,0,0
10,98.34299,30,29.99798,32,31.99844,32,31.99583,180,180.0375,51.99457,54.37918,228.4704,28.55071,2,1.99,10,9.99,10,9.995,0,0,0,0,0,0,0,0
11,94.90943,30,30.00133,32,31.99807,32,31.99359,180,180.0384,51.98143,54.38604,228.4794,28.51078,2,2.02,10,10.015,10,10,0,0,0,0,0,0,0,0
12,98.28576,30,29.99923,32,32.00095,32,31.99834,180,180.0381,51.90339,54.35252,228.5163,28.30545,2,2.01,10,10.01,10,10.015,0,0,0,0,0,0,0,0
13,95.22417,30,29.99809,32,32.00276,32,31.99885,180,180.0426,51.88856,54.35529,228.597,28.36889,2,1.99,10,10,10,10.005,0,0,0,0,0,0,0,0
14,98.31437,30,29.99834,32,32.00025,32,32.00148,180,179.8886,51.89985,54.4105,228.5127,28.42837,2,1.97,10,9.98,10,9.99,0,0,0,0,0,0,0,0
15,95.16695,30,29.99745,32,31.99918,32,32.00101,180,179.8619,51.88784,54.40379,228.6232,28.41574,2,2,10,10,10,9.995,0,0,0,0,0,0,0,0
16,98.19992,30,29.9998,32,32.00202,32,31.99761,180,179.9324,51.95801,54.4384,228.3848,28.4158,2,1.985,10,9.985,10,9.995,0,0,0,0,0,0,0,0
17,95.33862,30,30.00015,32,32.00035,32,31.99947,180,179.9427,51.96498,54.41837,228.4306,28.40929,2,1.995,10,9.995,10,9.98,0,0,0,0,0,0,0,0
18,98.34299,30,29.99816,32,31.99923,32,31.99807,180,180.0012,51.93555,54.416,228.497,28.36506,2,1.965,10,9.975,10,9.985,0,0,0,0,0,0,0,0
19,95.76781,30,30.00076,32,31.99835,32,31.99873,180,180.0049,51.94232,54.41463,228.148,28.41148,2,2.005,10,10,10,10,0,0,0,0,0,0,0,0
20,98.34299,30,29.99855,32,31.99877,32,31.99966,180,180.0173,51.86227,54.38515,228.6855,28.17893,2,1.995,10,9.995,10,10,0,0,0,0,0,0,0,0
21,95.82504,30,30.00489,32,31.9971,32,31.99831,180,180.0192,51.85235,54.37665,228.2834,28.18171,2,1.99,10,10.01,10,9.985,0,0,0,0,0,0,0,0
22,98.1427,30,29.99944,32,31.99965,32,31.99525,180,179.9868,51.8118,54.33852,228.7655,28.1244,2,1.97,10,9.995,10,9.99,0,0,0,0,0,0,0,0
23,96.25423,30,29.99805,32,31.99956,32,31.99583,180,179.9856,51.80493,54.34781,228.3649,28.12834,2,1.995,10,9.985,10,10.005,0,0,0,0,0,0,0,0
24,98.3716,30,29.99923,32,31.99816,32,31.99943,180,180.0628,51.77103,54.33614,228.7297,28.06146,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
25,96.65482,30,29.99827,32,31.99877,32,32.00117,180,180.0643,51.76721,54.33857,228.3692,28.05583,2,2.005,10,10.02,10,10,0,0,0,0,0,0,0,0
26,97.99963,30,30.00158,32,31.99928,32,32.00086,180,180.0307,51.75763,54.32657,228.852,28.12777,2,2.015,10,10.005,10,10.005,0,0,0,0,0,0,0,0
27,96.62621,30,30.00105,32,31.99672,32,32.00013,180,180.0291,51.74996,54.3138,228.4875,28.10808,2,2.02,10,10.025,10,10,0,0,0,0,0,0,0,0
28,98.25715,30,29.99895,32,31.99645,32,31.99761,180,180.0034,51.75861,54.32014,228.7963,28.03183,2,1.985,10,10.01,10,10.01,0,0,0,0,0,0,0,0
