n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.035	ETHYL ACETATE	dG (kJ/Mol)	5.43339760824995	7.8225862773337	4.15043368447416	6.04712234116845	26.3748087553686	53.8058005996438	323.150517331637
0.04	NONANE	dG (kJ/Mol)					696.480018741362	4762.10677685826	323.150671680157
0.04	OCTANE	dG (kJ/Mol)					217.709770009637	1132.96031604185	323.15182900062
0.04	HEPTANE	dG (kJ/Mol)					77.0558321395737	254.111678574684	323.151185343816
0.04	HEXANE	dG (kJ/Mol)					33.0965685419122	63.309811650286	323.15082896306
0.04	DICHLOROMETHANE	dG (kJ/Mol)	2.28573886350065	3.96844180360296	2.59486243372548	4.41430748215174	4.1084605477352	4.7313387730034	323.149696960449
0.04	ETHYL ACETATE	dG (kJ/Mol)	5.45121697827626	7.70396461297666	4.22137738839374	5.96301767956647	27.1228965101561	52.0040326465611	323.150517331637
0.045	NONANE	dG (kJ/Mol)					589.778958207218	4109.75907468968	323.150671680157
0.045	OCTANE	dG (kJ/Mol)					192.18279887323	931.614826613582	323.15182900062
0.045	HEPTANE	dG (kJ/Mol)					71.1130653102261	232.103031423971	323.151185343816
0.045	HEXANE	dG (kJ/Mol)					30.8298181912745	60.1373257198601	323.15082896306
0.045	DICHLOROMETHANE	dG (kJ/Mol)	3.17352706888051	4.47763143599073	3.47177522308079	4.90372548571663	5.89926553327815	5.98031466820155	323.149696960449
0.045	ETHYL ACETATE	dG (kJ/Mol)	5.26746858606942	7.43955457147593	4.07684983840862	5.73944700090748	25.5432577342492	47.9802982168786	323.150517331637
0.05	NONANE	dG (kJ/Mol)					511.984893708919	3033.34839518771	323.150671680157
0.05	OCTANE	dG (kJ/Mol)					177.935626487383	811.314435849422	323.15182900062
0.05	HEPTANE	dG (kJ/Mol)					67.8305720868849	214.934367831743	323.151185343816
0.05	HEXANE	dG (kJ/Mol)					31.4719500293621	57.6741421340451	323.15082896306
0.05	DICHLOROMETHANE	dG (kJ/Mol)	1.96346936645664	3.31095168944177	2.24815851848268	3.7151182165269	4.41983548254413	4.85567293119103	323.149696960449
0.05	ETHYL ACETATE	dG (kJ/Mol)	4.7487701312457	6.72433313272156	3.62228254144335	5.12977471500197	23.8760730414742	43.4337005592969	323.150517331637
0.055	NONANE	dG (kJ/Mol)					473.516200309029	1990.95189356584	323.150671680157
0.055	OCTANE	dG (kJ/Mol)					168.350396043904	757.803097976118	323.15182900062
0.055	HEPTANE	dG (kJ/Mol)					64.1537520255688	197.312323893947	323.151185343816
0.055	HEXANE	dG (kJ/Mol)					29.6053899813252	54.9144314991639	323.15082896306
0.055	DICHLOROMETHANE	dG (kJ/Mol)	2.14679926355482	2.42368506904808	2.4308335422595	2.8110876859347	4.54417273397131	4.82288276862516	323.149696960449
0.055	ETHYL ACETATE	dG (kJ/Mol)	4.86951145985124	5.96051432561308	3.74987407402348	4.51273824197379	23.896883093003	41.7958816963984	323.150517331637
0.06	NONANE	dG (kJ/Mol)					463.297796856548	1807.83498772643	323.150671680157
0.06	OCTANE	dG (kJ/Mol)					164.803148920161	666.563054934916	323.15182900062
0.06	HEPTANE	dG (kJ/Mol)					63.287206125961	183.276465740086	323.151185343816
0.06	HEXANE	dG (kJ/Mol)					28.5350859996735	52.3006038690695	323.15082896306
0.06	DICHLOROMETHANE	dG (kJ/Mol)	3.04045597185515	2.9608278717732	3.32474149450222	3.33796398257044	6.09000993853134	5.86998889011802	323.149696960449
0.06	ETHYL ACETATE	dG (kJ/Mol)	4.77796287752993	5.89177290027842	3.65306731182891	4.46427552106737	22.2541699948188	40.0559122804336	323.150517331637
0.065	NONANE	dG (kJ/Mol)					461.974644954587	1370.54682297608	323.150671680157
0.065	OCTANE	dG (kJ/Mol)					159.610853857042	600.954721393993	323.15182900062
0.065	HEPTANE	dG (kJ/Mol)					62.6405950156204	178.008369330592	323.151185343816
0.065	HEXANE	dG (kJ/Mol)					27.6255627503777	50.9095727810247	323.15082896306
0.065	DICHLOROMETHANE	dG (kJ/Mol)	3.17174829715164	2.84235778652637	3.45508019759029	3.19717565410097	6.08711836694279	7.18819686013284	323.149696960449
0.065	ETHYL ACETATE	dG (kJ/Mol)	4.89842056154899	5.31795123781821	3.76292287029463	3.99234222440974	22.261778624841	39.0867744361388	323.150517331637
0.07	NONANE	dG (kJ/Mol)					466.803488482164	1122.87358758557	323.150671680157
0.07	OCTANE	dG (kJ/Mol)					157.155804822316	538.719611919374	323.15182900062
0.07	HEPTANE	dG (kJ/Mol)					60.6771220782412	160.89111347685	323.151185343816
0.07	HEXANE	dG (kJ/Mol)					25.2548102115786	50.3117754872492	323.15082896306
0.07	DICHLOROMETHANE	dG (kJ/Mol)	3.6214303764646	2.1750232534945	3.91324275434504	2.51742636096587	6.08051549624043	6.46425450599663	323.149696960449
0.07	ETHYL ACETATE	dG (kJ/Mol)	5.25028039381675	4.95077087359516	4.07554775837445	3.69828650195892	21.9226405619219	37.76045266111	323.150517331637
0.075	NONANE	dG (kJ/Mol)					472.84472120124	1072.15622254233	323.150671680157
0.075	OCTANE	dG (kJ/Mol)					156.691959819666	469.213147998404	323.15182900062
0.075	HEPTANE	dG (kJ/Mol)					60.9225992472935	156.451950101366	323.151185343816
0.075	HEXANE	dG (kJ/Mol)					24.5230647373133	49.0076629173165	323.15082896306
0.075	DICHLOROMETHANE	dG (kJ/Mol)	3.76893361419191	2.11096277169383	4.06266995962069	2.43752210307109	6.07315282384148	6.37112655134586	323.149696960449
0.075	ETHYL ACETATE	dG (kJ/Mol)	5.28163852221276	4.85391655589848	4.09097969479109	3.6129500073858	21.1478446347329	36.3567190436021	323.150517331637
0.08	NONANE	dG (kJ/Mol)					487.425067516213	865.541789496858	323.150671680157
0.08	OCTANE	dG (kJ/Mol)					157.727970424099	427.859943474102	323.15182900062
0.08	HEPTANE	dG (kJ/Mol)					58.8441981419799	140.317068131417	323.151185343816
0.08	HEXANE	dG (kJ/Mol)					23.7775218000025	47.2579221173541	323.15082896306
0.08	DICHLOROMETHANE	dG (kJ/Mol)	3.42088538234428	1.7211121014619	3.72308924701978	2.03947391489752	4.8113541159076	6.16624543781182	323.149696960449
0.08	ETHYL ACETATE	dG (kJ/Mol)	5.44431941798398	4.9345683569704	4.22785453446802	3.76235112656439	20.5795732629167	40.4205054625959	323.150517331637
0.085	NONANE	dG (kJ/Mol)					502.107853974957	826.58050684295	323.150671680157
0.085	OCTANE	dG (kJ/Mol)					159.417234427883	410.42844031761	323.15182900062
0.085	HEPTANE	dG (kJ/Mol)					56.2524608979429	140.782044493103	323.151185343816
0.085	HEXANE	dG (kJ/Mol)					23.0197188752111	46.0222066787673	323.15082896306
0.085	DICHLOROMETHANE	dG (kJ/Mol)	3.50014546737697	1.65842971989477	3.81258510612645	1.97049840837326	4.4292755351476	6.118893672187	323.149696960449
0.085	ETHYL ACETATE	dG (kJ/Mol)	5.59381411142529	4.64808207009535	4.35056765560425	3.48571574260207	19.7739435406974	36.646477115884	323.150517331637
0.09	NONANE	dG (kJ/Mol)					516.790640433701	787.619224189042	323.150671680157
0.09	OCTANE	dG (kJ/Mol)					160.803497578727	402.225172630921	323.15182900062
0.09	HEPTANE	dG (kJ/Mol)					56.2093029386038	128.917059013739	323.151185343816
