"ID","instrument_serial_number","computer_name","operating_system","user_name","sea_software_version","date_expt_start","time_expt_start","full_path_raw_data","sample_column_properties","activeColumnNumber","injectionLoopVolume","application_mode"
1,"","SEAUSER-PC","Microsoft Windows NT 6.1.7601 Service Pack 1","SEA User","1.3.3.2","23 February 2014","11:18:26","C:\SEA\data\MoS2-Size-Selection\washed-resonicated\001-750rpm\003-10mg\02-10mg-3mm-SE.COL\001-Surface-Energy-70C.SEM\23 02 2014 11-18-26.accdb","<SampleColumnSettings><FileVersion>1.00</FileVersion><Column><ID>02-10mg-3mm-SE</ID><DiameterInMM>3.0</DiameterInMM></Column><Sample><Name>02-10mg-3mm-SE</Name><Description>02-10mg-3mm-SE</Description><Structure>PARTICULATE</Structure><Density>5.0600</Density><BET><Known>TRUE</Known><AverageDiameter>0.0000</AverageDiameter><AverageLength>0.000</AverageLength><Value>10.8018</Value></BET><ClassOfMaterial>INORGANIC</ClassOfMaterial><Porosity>UNKNOWN</Porosity><Mass>10.0000</Mass></Sample></SampleColumnSettings>",2,2000,"STANDARD"

The free trial of MDB ACCDB Viewer exports only half of the records in each table.
