"ID","instrument_serial_number","computer_name","operating_system","user_name","sea_software_version","date_expt_start","time_expt_start","full_path_raw_data","sample_column_properties","activeColumnNumber","injectionLoopVolume","application_mode"
1,"","SEAUSER-PC","Microsoft Windows NT 6.1.7601 Service Pack 1","SEA User","1.3.3.2","24 January 2014","21:45:51","C:\SEA\data\MoS2raw\CMA_Samples\S1_89mg.COL\SE_30C.SEM\24 01 2014 21-45-51.accdb","<SampleColumnSettings><FileVersion>1.00</FileVersion><Column><ID>S1_89mg</ID><DiameterInMM>3.0</DiameterInMM></Column><Sample><Name>S1_89mg</Name><Description>S1_89mg</Description><Structure>OTHER</Structure><Density>5.0600</Density><BET><Known>TRUE</Known><AverageDiameter>0.0000</AverageDiameter><AverageLength>0.000</AverageLength><Value>6.6960</Value></BET><ClassOfMaterial>UNKNOWN</ClassOfMaterial><Porosity>UNKNOWN</Porosity><Mass>89.4000</Mass></Sample></SampleColumnSettings>",1,2000,"STANDARD"
