ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	120	n/a	0	392.671099090576	22.1607942581177	9.97749996185303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	302.681200408936	21.1307201385498	9.99499988555908	10021.0438206402	173467.481344923	0.329916666666667	0.34591613787651	1.04849549242691	720.739266854181	755.691872511681	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	302.342765235901	19.728684425354	10.0025000572205	10070.4268558044	167904.442197903	0.336566666666667	0.352921129727628	1.04859204633345	735.671034502924	771.418795497666	0	0	0	0	0	0	0	0	0	0	0
4	injection1	OCTANE	273	3	0.05	0.0474068741922928	302.964710617065	18.9847497940063	10.0050001144409	184.490974760742	1642.07961148586	0.361533	0.397375126688212	1.09913929485887	792.452283474728	871.015444067715	0.0282996666666665	62.0306734698453	0.0479618255009324	105.128599983488	0.0946797217614857	0.00328307261623778	0.00556409931542964	0.00124953899961389	6.24769499806946E-06	0.000310840401828146	0.000526807375038151
5	injection2	OCTANE	541	3	0.1	0.0900839582862564	303.15507068634	19.8860549926758	10.0174999237061	350.947220030421	3811.11551114284	0.36155	0.392949543671176	1.08684702992996	793.509629203327	862.423583720459	0.0283166666666665	62.1478292544344	0.0435362424838967	95.5508992678828	0.219236108843283	0.00328720784119297	0.00505400862869256	0.0023744113282324	1.1872056641162E-05	0.000720283134114096	0.00115631643010833
6	injection3	OCTANE	805	3	0.15	0.134541619313841	303.180004501343	20.1578798294067	10.0099997520447	524.723116783463	6421.57375139765	0.359883	0.391326382865062	1.08737112579661	789.184038465924	858.135936367408	0.0266496666666665	58.4398028352843	0.0419130816777818	91.910801741188	0.369272977159495	0.00309082363170133	0.0048610718080445	0.00354621567585194	1.77310783792597E-05	0.0011840206323323	0.00188565642084755
7	injection4	OCTANE	1065	3	0.2	0.178581348520701	303.205905342102	20.5155458450317	9.98999977111816	697.24236537386	9161.73342061887	0.359883	0.390753332585972	1.08577880196056	787.490069552027	855.040024274036	0.0266496666666665	58.3143628814685	0.0413400313986919	90.4595777000826	0.527324767799115	0.0030839257745147	0.00478390930529489	0.00470700427695641	2.3535021384782E-05	0.00167144062319403	0.00264176185280695
8	injection5	OCTANE	1321	3	0.25	0.228963937269734	303.278984451294	20.8302850723267	10.022500038147	895.068843316084	12415.9869642945	0.359883	0.388758938341432	1.08023701686779	790.079570715251	853.473198557629	0.0266496666666665	58.506117820804	0.039345637154152	86.378584462924	0.711425606709329	0.0030933210815619	0.00456698728726154	0.00603497644588838	3.01748822294419E-05	0.00224092362932823	0.00348254804368408
9	injection6	OCTANE	1572	3	0.3	0.294541451151395	303.174879455566	20.8302850723267	9.97749996185303	1153.29294750872	16704.8565338205	0.3582	0.3885969193969	1.08486018815438	782.585228642046	848.99555839145	0.0249666666666665	54.546467174101	0.0391836182096199	85.6072607917309	0.959934207380534	0.00288495771017895	0.00452776027235856	0.00776345280061457	3.88172640030728E-05	0.0029578604328804	0.00460773541314258
10	injection7	OCTANE	1820	3	0.35	0.352421555180306	302.95607509613	20.9161252975464	9.98999977111816	1381.89725564047	20658.6133585378	0.359883	0.388307273110834	1.07898198334135	786.634850157776	848.76483078866	0.0266496666666665	58.2510330998905	0.0388939719235542	85.0147236077442	1.18395736953146	0.00308311698311369	0.00449966849034726	0.00928904267588188	4.64452133794094E-05	0.00364855004871876	0.00561576537698106
11	injection8	OCTANE	2063	3	0.4	0.39319652987187	303.029244804382	20.7158346176147	9.99749994277954	1543.33113423126	23388.3265026196	0.359883	0.388449199667883	1.07937635194739	787.518832731441	850.029204763529	0.0266496666666665	58.3164928213203	0.0390358984806028	85.4208317871846	1.33804883238236	0.00308583635361184	0.00452007134400727	0.0103637796618876	5.18188983094381E-05	0.00412405108656528	0.00631226978256956
