"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
88,24.29247,50,49.99361,32,31.99798,32,31.99169,180,179.9754,52.57814,55.24583,229.1323,28.43433,2,2.02,10,10.015,10,10,0,0,0,0,0,0,0,0
89,20.60138,50,50.00372,32,32.00104,32,31.99626,180,179.9815,52.5871,55.2954,228.7481,28.42973,2,2.01,10,10.015,10,10,0,0,0,0,0,0,0,0
90,24.32108,50,50.00512,32,31.99983,32,32.00063,180,180.0846,52.57814,55.28123,229.1702,28.4551,2,2.02,10,10.01,10,10.015,0,0,0,0,0,0,0,0
91,20.97335,50,49.99938,32,31.99956,32,31.99784,180,180.0839,52.57438,55.2828,228.7824,28.46155,2,2.02,10,10.025,10,10.005,0,0,0,0,0,0,0,0
92,24.40692,50,50.00305,32,32.00076,32,32.0057,180,179.9275,52.65018,55.27597,229.1447,28.49875,2,2.005,10,10,10,9.995,0,0,0,0,0,0,0,0
93,20.63,50,50.00298,32,31.99844,32,32.00535,180,179.9284,52.64373,55.26913,228.7893,28.50801,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
94,24.57859,50,49.99771,32,31.99932,32,32.00195,180,180.0624,52.63568,55.27883,229.1385,28.49144,2,2.005,10,10.01,10,9.995,0,0,0,0,0,0,0,0
95,20.51554,50,49.99934,32,31.99956,32,32.00183,180,180.0606,52.6373,55.27725,228.7787,28.48498,2,2.03,10,10.005,10,10.015,0,0,0,0,0,0,0,0
96,24.34969,50,49.99892,32,32.00044,32,32.00442,180,180.0027,52.56898,55.26585,229.1468,28.43538,2,2.01,10,9.995,10,9.995,0,0,0,0,0,0,0,0
97,20.68722,50,49.99899,32,32.00109,32,32.00105,180,180.003,52.56034,55.26489,228.7625,28.4193,2,2.01,10,9.99,10,10,0,0,0,0,0,0,0,0
98,24.29247,50,50.00533,32,31.99459,32,32.00469,180,179.9876,52.54231,55.26124,229.211,28.41889,2,2.005,10,10.035,10,10.015,0,0,0,0,0,0,0,0
99,20.88751,50,50.00536,32,31.99658,32,31.998,180,179.9904,52.54219,55.26035,228.8281,28.40044,2,1.95,10,10,10,10.025,0,0,0,0,0,0,0,0
100,24.46414,50,50.00127,32,31.99928,32,32.0014,180,180.0221,52.50296,55.21009,229.2544,28.39623,2,2.01,10,10.005,10,10,0,0,0,0,0,0,0,0
101,20.51554,50,50.00059,32,31.99728,32,32.00345,180,180.023,52.49133,55.18868,228.8504,28.40537,2,2.015,10,10.005,10,9.995,0,0,0,0,0,0,0,0
102,24.52137,50,50.00087,32,31.9983,32,32.00051,180,179.9716,52.5065,55.21134,229.1901,28.30387,2,2.01,10,10.03,10,10.01,0,0,0,0,0,0,0,0
103,20.60138,50,50.0028,32,31.99983,32,32.00241,180,179.9713,52.49524,55.20779,228.8031,28.33328,2,1.995,10,9.975,10,9.98,0,0,0,0,0,0,0,0
104,24.20662,50,50.0018,32,31.99895,32,32.00005,180,179.9803,52.48416,55.20038,229.2319,28.2748,2,2,10,10.015,10,9.99,0,0,0,0,0,0,0,0
105,20.91612,50,49.99703,32,31.99607,32,31.999,180,179.9773,52.47176,55.17901,228.8304,28.27748,2,2.005,10,10.005,10,10.015,0,0,0,0,0,0,0,0
106,24.00633,50,50.00038,32,31.99607,32,32.00094,180,180.0434,52.47045,55.19218,229.2821,28.29298,2,1.955,10,9.97,10,10.015,0,0,0,0,0,0,0,0
107,20.8589,50,50.00294,32,31.9984,32,32.00159,180,180.043,52.47314,55.18353,228.8958,28.2571,2,1.955,10,9.98,10,10.01,0,0,0,0,0,0,0,0
108,24.23524,50,49.99746,32,31.9996,32,32.00059,180,179.9655,52.39444,55.19188,229.2935,28.35239,2,1.99,10,9.98,10,9.96,0,0,0,0,0,0,0,0
109,20.8589,50,49.99899,32,31.99988,32,32.00047,180,179.9669,52.39018,55.18986,228.9055,28.3632,2,2.005,10,9.995,10,9.995,0,0,0,0,0,0,0,0
110,24.3783,50,49.99895,32,32.00048,32,31.99955,180,180.0258,52.40192,55.1887,229.2379,28.30114,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
111,19.7716,50,49.99749,32,31.99477,32,31.99773,180,179.9855,52.34233,55.04631,229.5541,28.23239,2,2.01,10,9.995,10,9.995,0,0,0,0,0,0,0,0
