"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,24.23524,120,119.0305,32,32.01511,32,32.02512,180,180.0303,52.55051,55.87285,228.2341,28.75368,0,0,10,9.975,10,9.985,0,0,0,0,0,0,0,0
2,26.26676,120,120.0007,32,32.00085,32,31.9966,180,180.0257,53.5551,57.95354,228.0619,28.4785,0,0,10,10.03,10,9.995,0,0,0,0,0,0,0,0
3,21.57423,50,49.02544,32,31.7986,32,31.92305,180,180.0089,52.15692,53.88509,220.3504,28.78907,0,0,10,9.99,10,9.995,0,0,0,0,0,0,0,0
4,25.23669,50,50.00892,32,31.84331,32,31.89519,180,180.421,52.50734,54.11409,223.5623,28.52878,0,0,10,10.015,10,10,0,0,0,0,0,0,0,0
5,22.28955,50,50.01369,32,31.81903,32,31.89557,180,180.4179,52.50846,54.11176,223.2444,28.49052,0,0,10,9.955,10,9.985,0,0,0,0,0,0,0,0
6,25.09363,50,50.00736,32,31.89917,32,31.92603,180,180.2888,52.69282,54.51714,225.2586,28.33898,0,0,10,9.975,10,9.995,0,0,0,0,0,0,0,0
7,20.8589,50,49.97945,32,31.99858,32,31.9949,180,179.9393,52.83005,55.66282,228.0646,28.54754,2,2.01,10,10.01,10,10,0,0,0,0,0,0,0,0
8,25.23669,50,49.99792,32,31.99891,32,31.9915,180,180.0018,53.09631,56.09773,227.7693,28.58935,2,2,10,10,10,9.995,0,0,0,0,0,0,0,0
9,20.83029,50,49.99529,32,31.99589,32,31.99018,180,180.0273,53.1124,56.10361,227.8466,28.61481,2,2,10,10.005,10,10.005,0,0,0,0,0,0,0,0
10,25.80895,50,49.99319,32,32.00081,32,31.99897,180,180.002,52.40233,55.36467,228.407,27.68359,2,2.05,10,10.03,10,10.015,0,0,0,0,0,0,0,0
11,21.43116,50,49.99771,32,32.00634,32,31.99974,180,179.986,52.38411,55.35873,228.3492,27.65927,2,2,10,10.02,10,10.025,0,0,0,0,0,0,0,0
12,25.6945,50,50.00116,32,31.99858,32,31.99943,180,179.9991,52.22508,55.1123,228.4543,27.60076,2,1.975,10,9.985,10,9.98,0,0,0,0,0,0,0,0
13,21.37393,50,49.99903,32,31.99635,32,31.99982,180,180.0103,52.2254,55.12909,228.4844,27.62323,2,2.05,10,10.035,10,10.005,0,0,0,0,0,0,0,0
14,25.66589,50,49.99981,32,31.99853,32,32.0002,180,179.9398,52.19061,55.06857,228.3793,27.51034,2,1.97,10,10.025,10,10.015,0,0,0,0,0,0,0,0
15,20.83029,50,50.00031,32,31.99821,32,32.00086,180,179.9677,52.15957,55.03003,228.4073,27.51286,2,2.02,10,10.035,10,10.02,0,0,0,0,0,0,0,0
16,25.66589,50,50.00198,32,32.00648,32,32.00287,180,180.0092,52.20995,55.12937,228.3474,27.56017,2,1.945,10,10.01,10,10.01,0,0,0,0,0,0,0,0
17,21.31671,50,50.00444,32,32.00722,32,32.00256,180,179.9752,52.20676,55.12337,228.3302,27.55908,2,1.99,10,10.03,10,10.035,0,0,0,0,0,0,0,0
18,25.55144,50,50.00714,32,32.00039,32,31.99928,180,180.0124,52.22344,55.16711,228.1884,27.80281,2,1.995,10,9.99,10,9.985,0,0,0,0,0,0,0,0
19,21.34532,50,50.00497,32,31.99844,32,31.99989,180,180.0077,52.21524,55.14268,228.228,27.86511,2,1.995,10,10.005,10,9.99,0,0,0,0,0,0,0,0
20,25.86618,50,50.0049,32,32.00735,32,31.99475,180,180.0154,52.51035,55.44051,228.0896,28.42326,2,1.985,10,9.98,10,9.97,0,0,0,0,0,0,0,0
21,21.60284,50,49.99995,32,32.00903,32,31.98809,180,180.0011,52.54258,55.43378,228.1478,28.46402,2,2.055,10,10.035,10,10.03,0,0,0,0,0,0,0,0
22,26.46705,50,50.00027,32,32.00271,32,32.00086,180,179.959,52.74228,55.57654,228.007,28.33142,2,2.005,10,9.995,10,9.995,0,0,0,0,0,0,0,0
23,21.86036,50,50.0044,32,32.00206,32,32.00086,180,179.9851,52.73978,55.59921,228.0279,28.31448,2,2,10,9.99,10,9.99,0,0,0,0,0,0,0,0
24,26.46705,50,50.0013,32,31.99691,32,32.00071,180,179.9681,52.84524,55.67382,227.9431,28.40347,2,1.995,10,9.975,10,10.02,0,0,0,0,0,0,0,0
25,22.06065,50,50.0055,32,31.99956,32,32.00341,180,180.0033,52.84364,55.67155,228.0481,28.504,2,1.97,10,9.96,10,9.98,0,0,0,0,0,0,0,0
26,25.95202,50,49.99984,32,31.99292,32,31.99928,180,179.9791,52.77316,55.66655,227.7798,28.47162,2,2.005,10,9.995,10,9.995,0,0,0,0,0,0,0,0
27,22.06065,50,50.00042,32,31.99612,32,31.99657,180,179.9995,52.75582,55.63622,227.8932,28.39541,2,2.01,10,9.995,10,9.96,0,0,0,0,0,0,0,0
28,26.00924,50,50.00123,32,32.00169,32,31.99065,180,179.985,52.79959,55.57758,227.928,28.41154,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
29,22.06065,50,49.99643,32,31.99867,32,31.9932,180,179.9996,52.80341,55.58241,228.0493,28.35933,2,2.005,10,9.99,10,9.99,0,0,0,0,0,0,0,0
30,26.26676,50,49.99792,32,31.99914,32,31.99955,180,179.9949,52.69646,55.59418,228.069,28.31627,2,2.02,10,10.05,10,10,0,0,0,0,0,0,0,0
31,21.80313,50,49.99693,32,31.99909,32,32.00028,180,180.0252,52.51859,55.40675,228.3359,28.09504,2,2.055,10,10.03,10,10.015,0,0,0,0,0,0,0,0
32,26.00924,50,49.9965,32,31.99324,32,31.99626,180,180.0154,52.43364,55.41592,228.1427,28.09368,2,2.005,10,10,10,9.995,0,0,0,0,0,0,0,0
33,21.54561,50,49.99365,32,31.99435,32,31.9978,180,180.0209,52.40885,55.38267,228.0905,28.04875,2,1.97,10,10.015,10,10.04,0,0,0,0,0,0,0,0
34,25.78034,50,49.99707,32,32.00122,32,31.99548,180,180.0012,52.35472,55.36614,228.0422,27.85078,2,1.965,10,9.98,10,10,0,0,0,0,0,0,0,0
35,21.57423,50,50.00283,32,31.99932,32,31.99641,180,179.9978,52.35326,55.36055,228.077,27.8443,2,2.01,10,10.005,10,10.015,0,0,0,0,0,0,0,0
36,25.80895,50,50.00123,32,32.0009,32,31.99947,180,179.9941,52.31668,55.30936,228.1889,27.87348,2,2.02,10,10.005,10,10.005,0,0,0,0,0,0,0,0
37,21.63145,50,50.0002,32,31.99784,32,32.00105,180,179.9812,52.29767,55.30824,228.1905,27.84265,2,2,10,9.98,10,9.995,0,0,0,0,0,0,0,0
38,25.86618,50,50.00063,32,32.0061,32,31.99997,180,179.9798,52.27886,55.30172,228.201,27.83908,2,2.05,10,10.005,10,10,0,0,0,0,0,0,0,0
39,21.80313,50,50.00266,32,32.01321,32,31.99753,180,179.9792,52.26902,55.30188,227.7804,27.85148,2,1.99,10,9.99,10,9.955,0,0,0,0,0,0,0,0
40,26.06647,50,49.99977,32,32.00081,32,32.00508,180,179.9959,52.27749,55.26247,228.1102,27.93596,2,2.015,10,10.035,10,10.02,0,0,0,0,0,0,0,0
41,21.54561,50,50.00615,32,32.00285,32,32.00686,180,179.9918,52.26918,55.25962,227.6987,27.94566,2,1.96,10,9.94,10,9.975,0,0,0,0,0,0,0,0
42,25.83757,50,50.0002,32,31.99965,32,32.00222,180,180.0144,52.31789,55.26937,228.1022,27.93929,2,2.015,10,10,10,10,0,0,0,0,0,0,0,0
43,22.06065,50,49.99931,32,31.99942,32,31.99966,180,180.0172,52.30605,55.26772,227.7137,27.92518,2,1.985,10,9.99,10,9.995,0,0,0,0,0,0,0,0
44,26.03786,50,50.0007,32,31.99979,32,32.00202,180,179.9873,52.3431,55.29042,228.1151,27.86906,2,1.97,10,9.975,10,9.995,0,0,0,0,0,0,0,0
45,21.68868,50,50.00056,32,31.9957,32,31.99978,180,180.0145,52.33635,55.28248,228.1752,27.87492,2,1.97,10,10.025,10,10.02,0,0,0,0,0,0,0,0
46,25.98063,50,49.99999,32,31.99918,32,32.00082,180,179.9934,52.33149,55.25403,228.157,27.84744,2,1.99,10,9.98,10,9.96,0,0,0,0,0,0,0,0
47,22.23232,50,49.99906,32,32.00346,32,32.00009,180,179.9943,52.32627,55.24956,227.7689,27.85126,2,1.96,10,10,10,10.025,0,0,0,0,0,0,0,0
48,25.17947,50,49.96766,32,31.91459,32,31.92506,180,179.9435,51.50067,54.9974,228.4295,25.4855,2,1.99,10,10.02,10,10.03,0,0,0,0,0,0,0,0
49,21.28809,50,49.96973,32,31.91199,32,31.9225,180,179.9449,51.47847,54.99047,228.0075,25.5776,2,2.005,10,10.01,10,10,0,0,0,0,0,0,0,0
50,25.40837,50,49.97329,32,31.95373,32,31.97343,180,179.9572,50.81607,54.52654,228.9419,24.77456,2,2.005,10,10,10,9.995,0,0,0,0,0,0,0,0
51,21.57423,50,49.9787,32,31.95786,32,31.97002,180,179.9579,50.71372,54.41191,228.883,24.65048,2,1.985,10,9.98,10,9.99,0,0,0,0,0,0,0,0
52,25.89479,50,50.02779,32,32.05954,32,32.05252,180,180.0152,50.66231,53.9618,229.1905,26.04676,2,1.975,10,9.985,10,9.985,0,0,0,0,0,0,0,0
53,21.91758,50,50.02701,32,32.05774,32,32.05213,180,180.0145,50.65435,53.96188,228.7948,26.04996,2,1.96,10,9.95,10,9.975,0,0,0,0,0,0,0,0
54,25.89479,50,50.01447,32,32.03763,32,32.03251,180,180.0799,50.98005,53.95171,228.9816,27.00318,2,2.005,10,10.04,10,10.045,0,0,0,0,0,0,0,0
55,22.1751,50,50.007,32,32.0081,32,32.00527,180,179.9686,51.62442,54.36441,228.5949,27.61476,2,2,10,9.98,10,9.995,0,0,0,0,0,0,0,0
56,26.7818,50,50.00433,32,32.01413,32,32.0057,180,179.9947,51.84495,54.59062,228.2928,27.7379,2,2.035,10,10.02,10,10.02,0,0,0,0,0,0,0,0
57,22.34678,50,50.00437,32,32.01293,32,32.00384,180,179.9941,51.84442,54.58812,227.9558,27.74502,2,2.025,10,10.01,10,10,0,0,0,0,0,0,0,0
58,27.32544,50,50.00323,32,32.0029,32,32.00032,180,180.0178,51.97995,54.68502,228.1752,27.66036,2,1.995,10,9.995,10,10,0,0,0,0,0,0,0,0
59,23.20517,50,50.01155,32,32.00447,32,32.00071,180,180.0185,51.97092,54.67083,227.8211,27.64631,2,2.025,10,10,10,10,0,0,0,0,0,0,0,0
60,26.75318,50,49.99967,32,32.00016,32,32.00195,180,180.0181,52.03122,54.76439,228.2124,27.77647,2,2,10,10.005,10,9.99,0,0,0,0,0,0,0,0
61,23.37685,50,49.99928,32,31.99946,32,32.00032,180,180.0192,52.03117,54.76879,227.8739,27.78989,2,2.015,10,10.005,10,10.005,0,0,0,0,0,0,0,0
62,26.7818,50,49.99917,32,32.00239,32,32.00175,180,180.0086,52.06177,54.82064,228.2316,27.78462,2,2.02,10,10.03,10,10.02,0,0,0,0,0,0,0,0
