"sea_time","fid_signal","actual_column_temperature","actual_column_pressure"
0,1167.65502929688,0,0
0.00166666666666667,1162.21606445313,0,0
0.00333333333333333,1164.6748046875,0,0
0.005,1164.6748046875,0,0
0.00665,1165.86682128906,0,0
0.00831666666666667,1166.09033203125,0,0
0.00998333333333333,1166.09033203125,0,0
0.01165,1170.85876464844,0,0
0.0133166666666667,1171.529296875,0,0
0.0149833333333333,1170.03918457031,0,0
0.01665,1170.03918457031,0,0
0.0183166666666667,1172.12536621094,0,0
0.0199833333333333,1172.87036132813,0,0
0.02165,1173.24291992188,0,0
0.0233166666666667,1173.24291992188,0,0
0.0249833333333333,1176.52124023438,0,0
0.02665,1174.13696289063,0,0
0.0283166666666667,1170.70971679688,0,0
0.0299833333333333,1170.70971679688,0,0
0.03165,1165.86682128906,0,0
0.0333166666666667,1164.6748046875,0,0
0.0349833333333333,1165.12182617188,0,0
0.03665,1165.12182617188,0,0
0.0383166666666667,1167.95300292969,0,0
0.0399833333333333,1169.96472167969,0,0
0.04165,1169.96472167969,0,0
0.0433166666666667,1168.84704589844,0,0
0.0449833333333333,1171.38024902344,0,0
0.04665,1167.58044433594,0,0
0.0483166666666667,1167.58044433594,0,0
0.0499833333333333,1168.62353515625,0,0
0.0516333333333333,1168.2509765625,0,0
0.0533,1166.38842773438,0,0
0.0549666666666667,1166.38842773438,0,0
0.0566333333333333,1167.87854003906,0,0
0.0583,1166.31384277344,0,0
0.0600166666666667,1166.23937988281,0,0
0.0616333333333333,1166.23937988281,0,0
0.0633,1168.02746582031,0,0
0.0649666666666667,1170.33715820313,0,0
0.0667166666666667,1172.64685058594,0,0
0.0683,1172.64685058594,0,0
0.0699666666666667,1173.3173828125,0,0
0.0716333333333333,1170.63525390625,0,0
0.0733,1170.63525390625,0,0
0.0749666666666667,1168.92163085938,0,0
0.0766333333333333,1168.62353515625,0,0
0.07829999999999999,1168.17651367188,0,0
0.0799666666666667,1168.17651367188,0,0
0.08163333333333329,1169.81567382813,0,0
0.0833,1168.54907226563,0,0
0.0849666666666667,1167.35693359375,0,0
0.0866333333333333,1167.35693359375,0,0
0.0883,1169.36865234375,0,0
0.08996666666666669,1168.77258300781,0,0
0.0916333333333333,1168.77258300781,0,0
0.09329999999999999,1168.77258300781,0,0
0.0949666666666667,1167.87854003906,0,0
0.09663333333333329,1167.2080078125,0,0
0.0983,1167.2080078125,0,0
0.100066666666667,1167.2080078125,0,0
0.101633333333333,1167.2080078125,0,0
0.1033,1166.98449707031,0,0
0.104966666666667,1166.98449707031,0,0
0.106633333333333,1165.56884765625,0,0
0.1083,1163.03564453125,0,0
0.109966666666667,1163.63171386719,0,0
0.111616666666667,1163.63171386719,0,0
0.113283333333333,1167.2080078125,0,0
0.11495,1168.84704589844,0,0
0.116616666666667,1170.2626953125,0,0
0.118283333333333,1170.2626953125,0,0
0.11995,1173.91345214844,0,0
0.121616666666667,1170.56066894531,0,0
0.123283333333333,1170.56066894531,0,0
0.12495,1169.81567382813,0,0
0.126616666666667,1169.81567382813,0,0
0.128283333333333,1168.02746582031,0,0
0.12995,1168.02746582031,0,0
0.131616666666667,1170.2626953125,0,0
0.1333,1172.12536621094,0,0
0.134966666666667,1174.28601074219,0,0
0.136616666666667,1174.28601074219,0,0
0.138283333333333,1172.64685058594,0,0
0.13995,1171.38024902344,0,0
0.141616666666667,1168.62353515625,0,0
0.143283333333333,1168.62353515625,0,0
0.14495,1166.38842773438,0,0
0.146616666666667,1167.28247070313,0,0
0.148283333333333,1167.80395507813,0,0
0.14995,1167.80395507813,0,0
0.151616666666667,1167.65502929688,0,0
0.153283333333333,1167.43151855469,0,0
0.154966666666667,1167.43151855469,0,0
0.156616666666667,1165.71789550781,0,0
0.158283333333333,1166.16491699219,0,0
0.15995,1166.83544921875,0,0
0.161616666666667,1166.83544921875,0,0
0.163283333333333,1167.28247070313,0,0
0.16495,1169.07055664063,0,0
0.166616666666667,1169.14514160156,0,0
0.168283333333333,1169.14514160156,0,0
0.169933333333333,1169.81567382813,0,0
0.1716,1168.77258300781,0,0
0.173266666666667,1166.23937988281,0,0
0.174933333333333,1166.23937988281,0,0
0.1766,1165.49426269531,0,0
0.178266666666667,1165.04724121094,0,0
0.179933333333333,1165.04724121094,0,0
0.1816,1166.68640136719,0,0
0.183266666666667,1168.32556152344,0,0
0.184966666666667,1165.79235839844,0,0
0.1866,1165.79235839844,0,0
0.188266666666667,1167.7294921875,0,0
0.189933333333333,1169.21960449219,0,0
0.1916,1170.56066894531,0,0
0.193266666666667,1170.56066894531,0,0
0.194933333333333,1173.91345214844,0,0
0.1966,1170.7841796875,0,0
0.198266666666667,1166.83544921875,0,0
0.199933333333333,1166.83544921875,0,0
0.2016,1164.60021972656,0,0
0.203266666666667,1161.84350585938,0,0
0.204933333333333,1161.84350585938,0,0
0.2066,1166.01586914063,0,0
0.208266666666667,1168.84704589844,0,0
0.209933333333333,1171.0078125,0,0
0.2116,1171.0078125,0,0
0.213266666666667,1170.48620605469,0,0
0.214933333333333,1168.40002441406,0,0
0.2166,1170.11364746094,0,0
0.21835,1170.11364746094,0,0
0.219933333333333,1168.2509765625,0,0
0.2216,1168.69812011719,0,0
0.223266666666667,1169.89013671875,0,0
0.224933333333333,1169.89013671875,0,0
0.2266,1168.32556152344,0,0
0.228266666666667,1171.08227539063,0,0
0.229933333333333,1175.25463867188,0,0
0.231583333333333,1175.25463867188,0,0
0.23325,1171.30578613281,0,0
0.234916666666667,1171.90185546875,0,0
0.236583333333333,1171.90185546875,0,0
0.23825,1170.85876464844,0,0
0.239916666666667,1167.50598144531,0,0
0.241583333333333,1172.34887695313,0,0
0.24325,1172.34887695313,0,0
0.244916666666667,1172.34887695313,0,0
0.246583333333333,1170.93322753906,0,0
0.24825,1169.59216308594,0,0
0.249916666666667,1169.59216308594,0,0
0.251583333333333,1165.12182617188,0,0
0.25325,1162.58862304688,0,0
0.254916666666667,1164.37670898438,0,0
0.256583333333333,1164.37670898438,0,0
0.25825,1164.74926757813,0,0
0.259916666666667,1168.10205078125,0,0
0.261583333333333,1168.10205078125,0,0
0.26325,1171.60375976563,0,0
0.264916666666667,1171.82727050781,0,0
0.266583333333333,1175.99963378906,0,0
0.26825,1175.99963378906,0,0
0.269916666666667,1174.583984375,0,0
0.271583333333333,1169.21960449219,0,0
0.27325,1167.28247070313,0,0
0.274916666666667,1167.28247070313,0,0
0.276583333333333,1161.84350585938,0,0
0.278283333333333,1159.98083496094,0,0
0.279916666666667,1162.81213378906,0,0
0.281583333333333,1162.81213378906,0,0
0.28325,1162.58862304688,0,0
0.284916666666667,1167.80395507813,0,0
0.286583333333333,1169.66662597656,0,0
0.28825,1169.66662597656,0,0
0.289916666666667,1172.19982910156,0,0
0.291566666666667,1173.16845703125,0,0
0.293233333333333,1173.16845703125,0,0
0.2949,1169.36865234375,0,0
0.296566666666667,1169.36865234375,0,0
0.298216666666667,1164.52575683594,0,0
0.299883333333333,1164.52575683594,0,0
0.30155,1165.71789550781,0,0
0.303216666666667,1165.79235839844,0,0
0.304883333333333,1164.82373046875,0,0
0.30655,1164.82373046875,0,0
0.308216666666667,1164.6748046875,0,0
0.309883333333333,1162.73754882813,0,0
0.31155,1162.06701660156,0,0
0.313216666666667,1162.06701660156,0,0
0.314883333333333,1162.43957519531,0,0
0.31655,1166.38842773438,0,0
0.318216666666667,1166.38842773438,0,0
0.319883333333333,1165.49426269531,0,0
0.32155,1167.35693359375,0,0
0.323216666666667,1166.31384277344,0,0
0.324883333333333,1166.31384277344,0,0
0.32655,1166.462890625,0,0
0.328216666666667,1170.63525390625,0,0
0.3299,1172.57238769531,0,0
0.33155,1172.57238769531,0,0
0.333216666666667,1173.24291992188,0,0
0.334883333333333,1173.24291992188,0,0
0.336616666666667,1169.36865234375,0,0
0.338216666666667,1169.36865234375,0,0
0.339883333333333,1168.62353515625,0,0
0.34155,1170.11364746094,0,0
0.343216666666667,1170.11364746094,0,0
0.344883333333333,1169.44311523438,0,0
0.34655,1168.69812011719,0,0
0.348216666666667,1168.10205078125,0,0
0.349883333333333,1168.10205078125,0,0
0.351533333333333,1168.92163085938,0,0
0.3532,1169.21960449219,0,0
0.3549,1171.60375976563,0,0
0.356533333333333,1171.60375976563,0,0
0.3582,1168.77258300781,0,0
0.359866666666667,1167.50598144531,0,0
0.361533333333333,1168.02746582031,0,0
0.3632,1168.02746582031,0,0
0.364866666666667,1167.7294921875,0,0
0.366533333333333,1172.72143554688,0,0
0.3682,1174.28601074219,0,0
0.369866666666667,1174.28601074219,0,0
0.371533333333333,1170.93322753906,0,0
0.3732,1170.85876464844,0,0
0.374866666666667,1170.85876464844,0,0
0.376533333333333,1168.92163085938,0,0
0.3782,1166.38842773438,0,0
0.379866666666667,1168.54907226563,0,0
0.381533333333333,1168.54907226563,0,0
0.3832,1170.56066894531,0,0
0.384866666666667,1171.90185546875,0,0
0.386533333333333,1173.54089355469,0,0
0.3882,1173.54089355469,0,0
0.389866666666667,1173.24291992188,0,0
0.391533333333333,1170.18823242188,0,0
0.3932,1168.84704589844,0,0
0.394866666666667,1168.84704589844,0,0
0.396533333333333,1167.43151855469,0,0
0.3982,1165.86682128906,0,0
0.399866666666667,1165.86682128906,0,0
0.401533333333333,1165.86682128906,0,0
0.4032,1164.60021972656,0,0
0.404866666666667,1165.41979980469,0,0
0.406533333333333,1165.41979980469,0,0
0.4082,1167.50598144531,0,0
0.409866666666667,1169.96472167969,0,0
0.411516666666667,1169.96472167969,0,0
0.413183333333333,1169.96472167969,0,0
0.41485,1168.92163085938,0,0
0.416516666666667,1170.56066894531,0,0
0.418183333333333,1171.23132324219,0,0
0.41985,1171.23132324219,0,0
0.421533333333333,1172.57238769531,0,0
0.423183333333333,1173.61547851563,0,0
0.42485,1172.7958984375,0,0
0.426516666666667,1172.7958984375,0,0
0.428183333333333,1171.23132324219,0,0
0.42985,1172.49792480469,0,0
0.431516666666667,1172.49792480469,0,0
0.433183333333333,1173.76452636719,0,0
0.43485,1173.16845703125,0,0
0.436516666666667,1176.74475097656,0,0
0.43825,1176.74475097656,0,0
0.43985,1175.10559082031,0,0
0.441516666666667,1172.7958984375,0,0
0.443183333333333,1169.81567382813,0,0
0.44485,1169.81567382813,0,0
0.446516666666667,1164.52575683594,0,0
0.448183333333333,1163.33361816406,0,0
0.44985,1164.00415039063,0,0
0.451516666666667,1164.00415039063,0,0
0.453183333333333,1168.10205078125,0,0
0.454966666666667,1170.18823242188,0,0
0.456516666666667,1170.18823242188,0,0
0.458183333333333,1172.42333984375,0,0
0.45985,1172.49792480469,0,0
0.461516666666667,1171.67834472656,0,0
0.463183333333333,1171.67834472656,0,0
0.46485,1171.23132324219,0,0
0.466516666666667,1172.42333984375,0,0
0.468183333333333,1172.05078125,0,0
0.46985,1172.05078125,0,0
0.4715,1170.70971679688,0,0
0.473166666666667,1171.529296875,0,0
0.474833333333333,1167.7294921875,0,0
0.4765,1167.7294921875,0,0
0.478166666666667,1167.43151855469,0,0
0.479833333333333,1166.53735351563,0,0
0.4815,1165.04724121094,0,0
0.483166666666667,1165.04724121094,0,0
0.484833333333333,1167.05895996094,0,0
0.4865,1167.43151855469,0,0
0.488166666666667,1167.43151855469,0,0
0.489833333333333,1167.95300292969,0,0
0.4915,1168.10205078125,0,0
0.493183333333333,1169.14514160156,0,0
0.494833333333333,1169.14514160156,0,0
0.4965,1173.54089355469,0,0
0.498166666666667,1175.3291015625,0,0
0.499833333333333,1174.73303222656,0,0
0.5014999999999999,1174.73303222656,0,0
0.503166666666667,1171.67834472656,0,0
0.504833333333333,1167.2080078125,0,0
0.5065,1164.22778320313,0,0
0.508166666666667,1164.22778320313,0,0
0.509833333333333,1165.86682128906,0,0
0.5115,1166.98449707031,0,0
0.513166666666667,1166.98449707031,0,0
0.514833333333333,1168.77258300781,0,0
0.5165,1169.29406738281,0,0
0.518166666666667,1167.43151855469,0,0
0.519833333333333,1167.43151855469,0,0
0.5215,1166.68640136719,0,0
0.523166666666667,1164.07873535156,0,0
0.524833333333333,1163.33361816406,0,0
0.5265,1163.33361816406,0,0
0.528166666666667,1164.82373046875,0,0
0.529833333333333,1167.50598144531,0,0
0.531483333333333,1168.40002441406,0,0
0.53315,1168.40002441406,0,0
0.5348166666666671,1170.33715820313,0,0
0.536483333333333,1168.77258300781,0,0
0.53815,1163.25915527344,0,0
0.5398333333333331,1163.25915527344,0,0
0.541483333333333,1161.91809082031,0,0
0.54315,1159.68286132813,0,0
0.5448166666666669,1159.68286132813,0,0
0.546483333333333,1161.09851074219,0,0
0.54815,1165.56884765625,0,0
0.549816666666667,1168.40002441406,0,0
0.551483333333333,1168.40002441406,0,0
0.55315,1169.517578125,0,0
0.554816666666667,1168.474609375,0,0
0.556533333333333,1166.53735351563,0,0
0.558166666666667,1166.53735351563,0,0
0.559816666666667,1165.49426269531,0,0
0.561483333333333,1164.45129394531,0,0
0.56315,1164.37670898438,0,0
0.564816666666667,1164.37670898438,0,0
0.566483333333333,1166.38842773438,0,0
0.56815,1167.58044433594,0,0
0.569816666666667,1167.58044433594,0,0
0.571483333333333,1170.63525390625,0,0
0.573233333333333,1172.34887695313,0,0
0.574816666666667,1168.2509765625,0,0
0.576483333333333,1168.2509765625,0,0
0.5781500000000001,1166.68640136719,0,0
0.579816666666667,1164.6748046875,0,0
0.581483333333333,1164.22778320313,0,0
0.5831499999999999,1164.22778320313,0,0
0.584816666666667,1169.14514160156,0,0
0.586483333333333,1170.48620605469,0,0
0.588133333333333,1170.2626953125,0,0
0.5898,1170.2626953125,0,0
0.59145,1168.62353515625,0,0
0.593116666666667,1165.56884765625,0,0
0.594783333333333,1165.56884765625,0,0
0.59645,1162.73754882813,0,0
0.598116666666667,1162.6630859375,0,0
0.599783333333333,1164.00415039063,0,0
0.60145,1164.00415039063,0,0
0.603116666666667,1164.15319824219,0,0
0.604783333333333,1164.52575683594,0,0
0.60645,1166.68640136719,0,0
0.608116666666667,1166.68640136719,0,0
0.609783333333333,1165.1962890625,0,0
0.61145,1166.01586914063,0,0
0.613116666666667,1169.59216308594,0,0
0.614783333333333,1169.59216308594,0,0
0.6164500000000001,1172.72143554688,0,0
0.618116666666667,1175.03100585938,0,0
0.619783333333333,1174.36047363281,0,0
0.6214499999999999,1174.36047363281,0,0
0.623116666666667,1171.60375976563,0,0
0.624783333333333,1167.28247070313,0,0
0.62645,1167.28247070313,0,0
0.628116666666667,1163.25915527344,0,0
0.629783333333333,1162.21606445313,0,0
0.63145,1161.84350585938,0,0
0.633116666666667,1161.84350585938,0,0
0.634783333333333,1161.24743652344,0,0
0.636466666666667,1164.60021972656,0,0
0.638116666666667,1165.64331054688,0,0
0.639783333333333,1165.64331054688,0,0
0.64145,1164.15319824219,0,0
0.643116666666667,1163.63171386719,0,0
0.644783333333333,1163.11010742188,0,0
0.64645,1163.11010742188,0,0
0.648116666666667,1165.49426269531,0,0
0.649766666666667,1166.90991210938,0,0
0.651433333333333,1166.90991210938,0,0
0.6531,1166.462890625,0,0
0.6547666666666671,1164.82373046875,0,0
0.656433333333333,1161.61999511719,0,0
0.658133333333333,1161.61999511719,0,0
0.6597666666666669,1161.99255371094,0,0
0.661433333333333,1162.88659667969,0,0
0.6631,1162.43957519531,0,0
0.6647666666666669,1162.43957519531,0,0
0.666433333333333,1164.6748046875,0,0
0.6681,1165.64331054688,0,0
0.669766666666667,1163.408203125,0,0
0.671433333333333,1163.408203125,0,0
0.6731,1166.68640136719,0,0
0.674783333333333,1165.49426269531,0,0
0.676433333333333,1167.35693359375,0,0
0.6781,1167.35693359375,0,0
0.679766666666667,1171.60375976563,0,0
0.681433333333333,1171.15673828125,0,0
0.6831,1171.15673828125,0,0
0.684766666666667,1169.36865234375,0,0
0.686433333333333,1168.99609375,0,0
0.6881,1169.44311523438,0,0
0.689766666666667,1169.44311523438,0,0
0.6915,1168.69812011719,0,0
0.6931,1170.33715820313,0,0
0.694766666666667,1168.69812011719,0,0
0.696433333333333,1168.69812011719,0,0
0.6981000000000001,1165.56884765625,0,0
0.699766666666667,1164.37670898438,0,0
0.701433333333333,1163.48266601563,0,0
0.7030999999999999,1163.48266601563,0,0
0.704766666666667,1162.36511230469,0,0
0.706433333333333,1165.34533691406,0,0
0.708216666666667,1165.34533691406,0,0
0.709766666666667,1165.34533691406,0,0
0.711416666666667,1166.68640136719,0,0
0.7131,1170.2626953125,0,0
0.71475,1170.2626953125,0,0
0.716416666666667,1168.02746582031,0,0
0.718083333333333,1170.7841796875,0,0
0.71975,1169.66662597656,0,0
0.721416666666667,1169.66662597656,0,0
0.723083333333333,1165.49426269531,0,0
0.72475,1164.37670898438,0,0
0.726416666666667,1158.93786621094,0,0
0.728083333333333,1158.93786621094,0,0
0.72975,1158.93786621094,0,0
0.731416666666667,1160.50244140625,0,0
0.7331,1161.47106933594,0,0
0.73475,1161.47106933594,0,0
0.7364166666666671,1164.22778320313,0,0
0.738083333333333,1165.12182617188,0,0
0.73975,1165.12182617188,0,0
0.7414166666666669,1167.2080078125,0,0
0.743083333333333,1170.2626953125,0,0
0.74475,1171.45483398438,0,0
0.746416666666667,1171.45483398438,0,0
0.748083333333333,1170.63525390625,0,0
0.74975,1169.7412109375,0,0
0.751416666666667,1168.77258300781,0,0
0.753083333333333,1168.77258300781,0,0
0.75475,1171.08227539063,0,0
0.756416666666667,1174.80749511719,0,0
0.758083333333333,1175.99963378906,0,0
0.75975,1175.99963378906,0,0
0.761416666666667,1174.73303222656,0,0
0.763083333333333,1171.0078125,0,0
0.76475,1171.0078125,0,0
