Scale: Della Volpe
Method: DnG, Pol
Parameter: Peak Max
Regression: Linear
?l+  ?l- Options [mJ/m^2]
Solvent	?l+	?l-
DICHLOROMETHANE	124.58	0
ETHYL ACETATE	0	475.67
Analysis Results - ?ab  ?s  ?t [mJ/m^2]
n/nm	?d	?s+	?s-	?ab	?t
0.005	27.2081709171271	0.811449141622293	34.3802965836563	10.5636853704619	37.771856287589
0.0075	84.3238965965695	0.500874238640073	0.254835712499494	0.714536614811263	85.0384332113808
0.01	90.3857487211273	0.524834883245462	2.08993203376724	2.09463050195797	92.4803792230853
0.02	69.2854037323265	0.345464461456427	1.93743411798948	1.6362330325214	70.9216367648479
0.03	43.1394839883098	0.197060650194365	0.631971776684397	0.705795350559679	43.8452793388695
0.04	34.320434838902	0.16631969738551	0.431882805270274	0.536024691515446	34.8564595304174
0.05	32.4255846567605	0.174700112236444	0.505485415350658	0.594334447245474	33.019919104006
0.06	33.351663236421	0.203144319817895	0.687772620515863	0.747575016126318	34.0992382525473
0.07	34.9890911712674	0.228727069603531	0.927545248936108	0.921205094892193	35.9102962661595
0.08	37.1985968354838	0.267012502931111	1.48544152021936	1.25957367116269	38.4581705066465
0.09	41.1531602020496	0.293590757593129	2.48697513507653	1.70897971201813	42.8621399140677
0.1	42.8961424763774	0.298258899425293	3.08174242065978	1.91745362676465	44.813596103142
