"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,179.9474,120,119.0444,32,32.02379,32,32.03371,180,180.03,52.82407,55.6286,228.4284,30.09193,0,0,10,9.98,10,9.965,0,0,0,0,0,0,0,0
2,138.1437,120,120.0077,32,32.00127,32,32.00353,180,180.0112,54.53279,58.67184,227.2909,30.36383,0,0,10,10.01,10,10,0,0,0,0,0,0,0,0
3,100.9754,30,30.9737,32,32.13662,32,32.23244,180,179.9184,53.95528,56.6627,214.2684,33.33897,0,0,10,9.95,10,10,0,0,0,0,0,0,0,0
4,101.7766,30,28.16078,32,32.09962,32,32.31305,180,179.9658,53.43948,55.83698,213.8574,33.11559,0,0,10,9.96,10,9.965,0,0,0,0,0,0,0,0
5,95.42445,30,29.00269,32,31.71701,32,32.24587,180,179.8715,50.73221,52.22715,213.532,31.12885,0,0,10,10.01,10,9.995,0,0,0,0,0,0,0,0
6,98.91525,30,29.39028,32,31.64616,32,32.06533,180,179.967,49.92356,51.2841,213.4561,30.6546,0,0,10,10.025,10,10.035,0,0,0,0,0,0,0,0
7,94.50884,30,29.90892,32,31.95962,32,31.99045,180,179.356,47.30215,46.30334,216.7276,28.91266,2,1.995,10,9.995,10,10,0,0,0,0,0,0,0,0
8,101.6621,30,29.99781,32,32.00053,32,31.99989,180,180.0074,52.68912,54.90965,227.8392,28.86309,2,1.995,10,9.99,10,9.995,0,0,0,0,0,0,0,0
9,97.88519,30,29.99642,32,31.99997,32,31.99958,180,180.0277,52.69423,54.92458,227.7126,28.91039,2,2,10,10,10,9.99,0,0,0,0,0,0,0,0
10,101.7479,30,30.00051,32,32.00151,32,32.00144,180,179.9645,52.80812,55.33217,227.7933,28.90495,2,1.995,10,10.01,10,10.035,0,0,0,0,0,0,0,0
11,97.82796,30,29.9988,32,31.99918,32,32.00016,180,179.9787,52.82308,55.32262,227.7004,28.82464,2,2.01,10,10,10,10,0,0,0,0,0,0,0,0
12,101.7766,30,29.99813,32,31.99542,32,32.00132,180,180.0101,52.80405,55.33185,227.6708,28.84269,2,2,10,9.99,10,9.98,0,0,0,0,0,0,0,0
13,97.42737,30,30.00119,32,31.99891,32,31.99943,180,180.0324,52.79212,55.3283,227.7257,28.88025,2,2,10,9.985,10,9.995,0,0,0,0,0,0,0,0
14,101.519,30,29.99955,32,32.00076,32,31.99904,180,179.9548,52.80893,55.38037,227.6263,28.88216,2,1.985,10,9.99,10,9.99,0,0,0,0,0,0,0,0
15,97.85658,30,30.00165,32,32.00011,32,32.00175,180,180.02,52.81089,55.38454,227.6889,28.83538,2,1.95,10,9.97,10,10,0,0,0,0,0,0,0,0
16,101.4904,30,29.99813,32,32.00048,32,31.99951,180,180.0241,52.82213,55.40942,227.6905,28.89893,2,2.01,10,9.995,10,9.995,0,0,0,0,0,0,0,0
17,97.4846,30,29.99984,32,31.99862,32,32.00187,180,180.0097,52.83163,55.40957,227.7132,28.95406,2,1.99,10,9.99,10,10,0,0,0,0,0,0,0,0
18,101.376,30,29.99713,32,32.00142,32,32.00195,180,179.9914,52.86508,55.44944,227.608,28.92105,2,2,10,9.995,10,9.985,0,0,0,0,0,0,0,0
19,98.11408,30,30.00094,32,31.99835,32,32.00101,180,179.9914,52.85421,55.45455,227.6936,28.91631,2,2.025,10,10.04,10,10.03,0,0,0,0,0,0,0,0
20,101.3187,30,29.99745,32,32.00457,32,32.00028,180,179.9918,52.85573,55.46165,227.6435,28.87355,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
21,98.22854,30,30.00126,32,32.00267,32,31.9985,180,179.9867,52.85123,55.46893,227.6342,28.91215,2,2.005,10,9.985,10,9.99,0,0,0,0,0,0,0,0
