"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,23.34823,120,119.0464,32,32.01437,32,32.031,180,179.9911,52.22039,54.91443,230.1696,29.06969,0,0,10,9.94,10,9.97,0,0,0,0,0,0,0,0
2,24.17801,120,120.0038,32,32.00104,32,32.00051,180,179.9566,53.65373,57.40383,229.2449,28.96161,0,0,10,10.005,10,10.015,0,0,0,0,0,0,0,0
3,19.91467,30,30.97328,32,31.99338,32,32.02083,180,179.8548,52.71999,55.15165,215.9362,32.22042,0,0,10,9.975,10,9.965,0,0,0,0,0,0,0,0
4,23.43407,30,28.04039,32,31.96993,32,31.98612,180,179.9888,52.10786,54.25683,215.3781,31.97193,0,0,10,10,10,10.005,0,0,0,0,0,0,0,0
5,18.54124,30,29.00162,32,31.87107,32,31.92022,180,179.9129,49.05046,50.47071,215.131,29.49435,0,0,10,10.005,10,9.995,0,0,0,0,0,0,0,0
6,21.88897,30,29.36572,32,31.8798,32,31.91937,180,179.9854,48.16182,49.38913,215.2822,28.91698,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
7,17.51118,30,29.7704,32,31.97453,32,31.98298,180,178.8547,48.00035,47.50966,223.1502,27.34155,2,1.985,10,9.97,10,9.965,0,0,0,0,0,0,0,0
8,23.83465,30,29.99923,32,32.00048,32,31.99792,180,179.9763,51.55922,53.22806,229.7007,27.47939,2,1.99,10,9.995,10,9.995,0,0,0,0,0,0,0,0
9,19.80022,30,29.99571,32,32.00856,32,32.00074,180,179.9684,51.55578,53.22184,229.5764,27.48847,2,1.995,10,9.995,10,9.995,0,0,0,0,0,0,0,0
10,24.12079,30,29.9998,32,32.0114,32,32.00639,180,180.0012,51.82845,53.8817,229.6459,27.77065,2,1.985,10,9.975,10,9.965,0,0,0,0,0,0,0,0
11,19.88606,30,30.00115,32,32.00648,32,32.01096,180,180.0227,51.81947,53.8925,229.6967,27.82386,2,1.97,10,9.96,10,9.98,0,0,0,0,0,0,0,0
12,23.43407,30,29.99788,32,32.00067,32,31.99776,180,180.0247,51.97941,54.02923,229.4051,27.79583,2,1.985,10,9.995,10,9.985,0,0,0,0,0,0,0,0
13,18.8846,30,29.99795,32,31.99742,32,31.99904,180,180.0196,51.97145,54.03465,229.0683,27.8174,2,1.995,10,9.98,10,9.995,0,0,0,0,0,0,0,0
14,23.14794,30,29.99916,32,31.99217,32,31.99386,180,179.9726,51.9167,54.14014,229.4221,27.50229,2,2.025,10,9.995,10,10,0,0,0,0,0,0,0,0
15,18.51263,30,30.00001,32,31.98837,32,31.99653,180,179.9696,51.91061,54.12535,229.0693,27.53937,2,2.03,10,10.025,10,10.005,0,0,0,0,0,0,0,0
16,22.74736,30,29.99838,32,31.99603,32,31.99788,180,179.9843,51.87682,54.12867,229.4422,27.47556,2,2.02,10,10.01,10,10,0,0,0,0,0,0,0,0
17,19.14212,30,29.99706,32,31.99983,32,31.99749,180,179.9851,51.86866,54.12598,229.0514,27.47647,2,2,10,9.99,10,9.995,0,0,0,0,0,0,0,0
18,23.09072,30,29.99909,32,31.99264,32,31.99951,180,180.0733,51.85079,54.08722,229.3775,27.43006,2,1.99,10,10.025,10,9.975,0,0,0,0,0,0,0,0
19,19.02767,30,29.9983,32,31.98948,32,32.00001,180,180.0735,51.85279,54.07925,229.499,27.43293,2,2.025,10,10.01,10,10,0,0,0,0,0,0,0,0
20,22.94765,30,30.00158,32,31.99682,32,31.99943,180,179.9879,51.81376,54.07936,229.5643,27.42749,2,2,10,9.995,10,10,0,0,0,0,0,0,0,0
21,19.34241,30,29.99891,32,31.99537,32,32.00024,180,179.9863,51.80477,54.0775,229.1885,27.41637,2,1.995,10,9.995,10,9.995,0,0,0,0,0,0,0,0
22,23.23378,30,29.99635,32,31.99645,32,31.9966,180,180.0434,51.82488,54.09441,229.5538,27.37487,2,2.01,10,9.985,10,9.995,0,0,0,0,0,0,0,0
23,19.14212,30,29.99905,32,31.99728,32,31.99432,180,180.0407,51.81836,54.08858,229.1539,27.38076,2,2,10,10,10,9.99,0,0,0,0,0,0,0,0
24,23.29101,30,29.9987,32,32.0009,32,31.999,180,179.9963,51.7824,54.07334,229.5366,27.4081,2,1.96,10,9.97,10,10.02,0,0,0,0,0,0,0,0
25,18.99905,30,29.99727,32,31.99886,32,32.00024,180,179.9934,51.78279,54.08283,229.1108,27.38308,2,1.96,10,9.995,10,10.02,0,0,0,0,0,0,0,0
26,23.03349,30,29.99855,32,32.0049,32,31.99823,180,180.0498,51.79502,54.06067,229.4701,27.40202,2,1.985,10,10,10,10,0,0,0,0,0,0,0,0
27,18.91321,30,30.00023,32,32.0028,32,31.99974,180,180.0533,51.78884,54.07287,229.0528,27.37045,2,1.995,10,9.985,10,9.99,0,0,0,0,0,0,0,0
28,22.77597,30,30.00126,32,31.99849,32,32.00013,180,180.0116,51.80238,54.06172,229.574,27.34644,2,1.995,10,9.99,10,9.97,0,0,0,0,0,0,0,0
29,19.59993,30,29.99998,32,31.99756,32,32.00016,180,180.0146,51.79996,54.05048,229.1792,27.36141,2,2.005,10,9.995,10,9.995,0,0,0,0,0,0,0,0
30,22.91904,30,29.9971,32,31.99487,32,31.99958,180,180.0296,51.81782,54.06845,229.6539,27.31251,2,1.955,10,9.97,10,9.975,0,0,0,0,0,0,0,0
31,19.25657,30,29.99596,32,31.99654,32,31.9992,180,180.0287,51.82251,54.07135,229.2507,27.29116,2,2.005,10,10,10,9.995,0,0,0,0,0,0,0,0
32,23.03349,30,29.99738,32,32.00332,32,32.00121,180,179.9631,51.8266,54.08661,229.7056,27.31001,2,2.02,10,9.995,10,10.01,0,0,0,0,0,0,0,0
33,19.02767,30,30.00015,32,32.00085,32,31.99811,180,179.9525,51.82053,54.10983,229.5894,27.2879,0,0,10,9.985,10,9.96,0,0,0,0,0,0,0,0
34,23.20517,30,30.00012,32,32.00142,32,32.00013,180,179.9565,51.80466,54.10672,229.4605,27.34679,0,0,10,10,10,9.985,0,0,0,0,0,0,0,0
35,20.11496,30,29.99994,32,32.00048,32,32.00036,180,179.9557,51.80566,54.12095,229.1032,27.3404,0,0,10,10,10,10.01,0,0,0,0,0,0,0,0
36,22.91904,30,29.99578,32,31.99993,32,31.99892,180,179.9619,51.85818,54.11214,229.3878,27.40001,0,0,10,9.995,10,10,0,0,0,0,0,0,0,0
