"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,149.8751,150,149.0162,32,31.99895,32,32.00601,180,179.9994,53.39746,57.32937,228.3167,29.17192,0,0,10,9.97,10,9.99,0,0,0,0,0,0,0,0
2,151.2771,150,150.0082,32,32.0029,32,31.99904,180,180.0125,54.07085,58.87388,228.3436,29.15348,0,0,10,10.035,10,10.04,0,0,0,0,0,0,0,0
3,106.6408,30,30.95907,32,31.94319,32,32.03031,180,179.9006,53.18021,56.14701,214.5743,31.6674,0,0,10,10.005,10,9.985,0,0,0,0,0,0,0,0
4,108.2431,30,28.1961,32,31.94723,32,31.98275,180,179.9762,52.54706,55.17956,214.4827,31.31932,0,0,10,10.005,10,10,0,0,0,0,0,0,0,0
5,104.5806,30,29.00372,32,31.86657,32,31.91016,180,179.9206,49.1809,50.97691,214.5416,28.69121,0,0,10,9.975,10,9.985,0,0,0,0,0,0,0,0
6,107.6136,30,29.35589,32,31.8786,32,31.93465,180,180.0722,48.2472,49.7844,214.4713,28.18306,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
7,103.9511,30,29.94373,32,31.97058,32,31.98178,180,179.8123,48.29437,47.78461,223.535,27.16672,2,1.965,10,9.995,10,9.985,0,0,0,0,0,0,0,0
8,109.1587,30,30.11375,32,31.99431,32,31.99753,180,180.2078,49.87,49.76025,227.6793,27.24851,2,1.975,10,9.98,10,9.975,0,0,0,0,0,0,0,0
9,107.213,30,30.11204,32,31.99422,32,31.9954,180,180.2068,49.87263,49.75288,227.3022,27.26056,2,2.04,10,10.02,10,10.005,0,0,0,0,0,0,0,0
10,109.2732,30,29.75389,32,31.98502,32,31.98964,180,178.6782,49.12878,50.01921,224.9003,26.79082,2,1.945,10,9.94,10,9.94,0,0,0,0,0,0,0,0
11,107.6136,30,29.76311,32,31.98358,32,31.99103,180,178.699,49.13366,50.02084,224.5543,26.80854,2,1.98,10,9.94,10,9.965,0,0,0,0,0,0,0,0
12,109.4734,30,30.00489,32,32.00304,32,31.99804,180,180.1594,50.23112,51.02152,228.008,27.0957,2,1.99,10,9.99,10,10.005,0,0,0,0,0,0,0,0
13,107.957,30,30.00126,32,32.0029,32,31.99711,180,180.1589,50.24408,51.02671,227.66,27.1174,2,2.06,10,10.03,10,10.02,0,0,0,0,0,0,0,0
14,109.6165,30,29.99898,32,31.99956,32,31.99363,180,180.0743,50.61827,51.83844,228.6364,27.10578,2,2.06,10,10.05,10,10.025,0,0,0,0,0,0,0,0
15,108.7581,30,29.99788,32,32.00151,32,31.99386,180,180.0712,50.61928,51.85516,228.2875,27.10347,2,1.925,10,9.935,10,9.97,0,0,0,0,0,0,0,0
16,109.6738,30,29.99631,32,31.99844,32,32.00071,180,180.0133,50.89552,52.49065,228.8654,27.03504,2,1.955,10,9.965,10,9.98,0,0,0,0,0,0,0,0
17,108.7868,30,29.99489,32,31.9984,32,31.99904,180,180.0131,50.90974,52.49928,228.5067,27.02535,2,2.005,10,9.985,10,10.005,0,0,0,0,0,0,0,0
18,110.1888,30,29.98994,32,32.04422,32,31.99986,180,180.0075,51.07438,52.99417,228.9742,27.00129,2,2.02,10,10.035,10,10.045,0,0,0,0,0,0,0,0
19,109.1873,30,29.99168,32,32.04358,32,32.00028,180,180.0103,51.06745,52.98273,228.6216,27.00536,2,1.99,10,9.98,10,9.97,0,0,0,0,0,0,0,0
20,110.3605,30,30.00162,32,32.01321,32,31.99409,180,180.069,51.20894,53.31582,229.0299,26.99016,2,1.97,10,9.98,10,10.005,0,0,0,0,0,0,0,0
21,109.1873,30,29.9987,32,32.00982,32,31.99548,180,180.0678,51.20559,53.31374,228.675,27.01361,2,2.065,10,10.01,10,10,0,0,0,0,0,0,0,0
22,110.246,30,29.99613,32,31.99686,32,31.99974,180,180.017,51.32389,53.58589,229.0815,26.98903,2,1.995,10,10.05,10,10.035,0,0,0,0,0,0,0,0
23,109.4448,30,29.99766,32,31.99705,32,31.9997,180,180.0145,51.31562,53.58568,228.7649,26.96368,2,1.965,10,9.975,10,9.965,0,0,0,0,0,0,0,0
24,110.3319,30,30.00062,32,32.0003,32,31.99931,180,180.0544,51.37873,53.7827,229.1361,26.89263,2,2.025,10,9.995,10,9.98,0,0,0,0,0,0,0,0
25,109.3018,30,29.99998,32,31.99672,32,31.99854,180,180.0538,51.37446,53.7761,228.772,26.90751,2,1.935,10,9.98,10,9.995,0,0,0,0,0,0,0,0
26,110.5608,30,29.99507,32,31.98897,32,31.99916,180,180.0166,51.39453,53.93765,229.093,26.90301,2,2.04,10,10.005,10,10.01,0,0,0,0,0,0,0,0
27,109.3304,30,29.99396,32,31.98558,32,31.99978,180,180.0129,51.39689,53.95196,228.7831,26.91238,2,2.005,10,10.025,10,10.02,0,0,0,0,0,0,0,0
28,110.3891,30,29.99717,32,31.99236,32,31.99928,180,180.0334,51.39338,53.99568,229.2401,26.90309,2,2.015,10,9.995,10,9.99,0,0,0,0,0,0,0,0
29,109.6738,30,30.00115,32,31.99928,32,31.99718,180,180.031,51.39735,54.00364,228.8929,26.88948,2,1.99,10,9.97,10,9.985,0,0,0,0,0,0,0,0
30,110.1888,30,29.99802,32,32.00225,32,32.00094,180,179.9774,51.41156,54.07259,229.1846,26.90827,2,2.05,10,10.045,10,10.02,0,0,0,0,0,0,0,0
31,109.9885,30,29.99873,32,32.00295,32,32.0014,180,179.9792,51.40838,54.06631,228.8482,26.88859,2,1.97,10,9.97,10,9.955,0,0,0,0,0,0,0,0
32,110.6752,30,30.00244,32,32.00039,32,31.99475,180,180.0151,51.43877,54.10886,229.1662,26.93914,2,1.98,10,10.01,10,10,0,0,0,0,0,0,0,0
33,109.7596,30,30.00261,32,32.00137,32,31.99397,180,180.0099,51.435,54.11364,228.865,26.95659,2,2.035,10,10.005,10,10,0,0,0,0,0,0,0,0
34,110.8469,30,29.9988,32,31.997,32,31.998,180,180.0311,51.44915,54.15337,229.2344,26.87882,2,1.925,10,9.97,10,9.98,0,0,0,0,0,0,0,0
35,109.7596,30,29.99649,32,31.99835,32,31.99912,180,180.0374,51.44693,54.14991,228.8977,26.88074,2,1.965,10,9.945,10,9.98,0,0,0,0,0,0,0,0
36,110.5608,30,29.9946,32,32.00007,32,32.00229,180,179.9864,51.44623,54.18005,229.2807,26.82014,2,2.025,10,10.035,10,10.025,0,0,0,0,0,0,0,0
37,109.4162,30,29.99507,32,32.00179,32,32.00326,180,179.9856,51.445,54.17757,228.9411,26.8207,2,1.985,10,9.965,10,9.945,0,0,0,0,0,0,0,0
38,110.5608,30,29.99617,32,31.99807,32,31.99846,180,180.0286,51.44518,54.21506,229.2123,26.85281,2,1.96,10,9.97,10,9.985,0,0,0,0,0,0,0,0
39,109.7882,30,29.99663,32,31.99886,32,31.99908,180,180.0292,51.43179,54.19118,228.9229,26.86557,2,1.98,10,9.97,10,9.995,0,0,0,0,0,0,0,0
40,110.4463,30,29.9971,32,32.00192,32,31.99889,180,179.9699,51.43663,54.23091,229.3337,26.85126,2,2,10,9.99,10,9.99,0,0,0,0,0,0,0,0
41,109.7596,30,29.99759,32,32.00183,32,31.99881,180,179.9694,51.43269,54.21881,228.9913,26.84085,2,2.01,10,9.98,10,9.99,0,0,0,0,0,0,0,0
42,110.5035,30,29.99902,32,32.00671,32,32.00051,180,179.9512,51.45019,54.24101,229.2872,26.80338,2,2.015,10,10.01,10,10.005,0,0,0,0,0,0,0,0
43,109.6738,30,30.00133,32,32.00508,32,31.99966,180,179.9524,51.44768,54.24525,228.9458,26.78343,2,2.03,10,10.025,10,9.985,0,0,0,0,0,0,0,0
44,110.9327,30,29.99952,32,31.99473,32,32.00055,180,179.9976,51.45914,54.2372,229.2214,26.79138,2,1.99,10,9.995,10,10.005,0,0,0,0,0,0,0,0
45,109.7882,30,29.9993,32,31.99431,32,31.99904,180,179.9976,51.45961,54.23034,228.9156,26.79223,2,1.97,10,9.995,10,10.015,0,0,0,0,0,0,0,0
46,110.6466,30,29.99613,32,31.99524,32,31.99939,180,179.9896,51.43675,54.24682,229.3234,26.83115,2,2.01,10,10.025,10,10.02,0,0,0,0,0,0,0,0
47,106.6408,30,30.00101,32,31.99751,32,31.999,180,180.016,51.44335,54.2324,229.3292,26.75017,0,0,10,9.975,10,9.995,0,0,0,0,0,0,0,0
48,110.4177,30,30.00051,32,31.99853,32,31.99862,180,180.0025,51.4662,54.24999,229.2097,26.77472,0,0,10,9.98,10,9.99,0,0,0,0,0,0,0,0
49,109.5307,30,29.99756,32,31.99788,32,31.998,180,180.0024,51.46824,54.24997,228.9038,26.78807,0,0,10,10,10,9.99,0,0,0,0,0,0,0,0
50,110.4177,30,30.00015,32,31.99677,32,31.99928,180,180.0064,51.48574,54.26363,229.1165,26.8479,0,0,10,10.015,10,10.005,0,0,0,0,0,0,0,0
