ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	120	n/a	0	392.675100708008	23.7631206512451	9.99250030517578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	302.656834983826	21.674370765686	9.9850001335144	9730.75337115939	123360.088714431	0.446533333333333	0.452759277845029	1.01394284378552	405.87501453804	411.534066462191	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	302.333670043945	20.2151050567627	9.99499988555908	9743.61236036848	120523.897309944	0.458183333333333	0.462486098824109	1.00939092537363	416.834271671106	420.748731209542	0	0	0	0	0	0	0	0	0	0	0
4	injection1	OCTANE	5018	40	0.1	0.0855843757207392	303.03481426239	20.6729154586792	9.98000001907349	3675.28421769623	5079.76843527146	0.718083	3.93597396091521	5.48122426086567	653.615493870879	3582.61310228276	0.265316333333334	241.496966567483	3.47786440290244	3165.6313536444	0.287378552420533	0.0127786563682762	0.167507343184615	0.0101511558543394	0.000121813870252073	0.00367231176899464	0.0481380178042041
5	injection2	OCTANE	8710	30	0.2	0.155400227353294	303.147755050659	21.9605054855347	9.98000001907349	6793.57936189277	30123.5408845445	0.67975	1.62854416986673	2.39579870521035	618.432976968317	1481.64092548007	0.226983333333333	206.508243553549	1.17043461185397	1064.85525760295	1.67404025377477	0.0109231795776088	0.0563251374511921	0.0184320083470655	0.000221184100164786	0.0188190665462796	0.126241928731286
6	injection3	OCTANE	11958	20	0.3	0.218775142604407	303.149515533447	21.6600656509399	9.98249959945679	9713.25695043619	55656.2264272105	0.71975	1.10972123528213	1.54181484582442	655.12140939454	1010.07591482192	0.266983333333334	243.010069632769	0.651611677269363	593.101438542056	3.04470328759322	0.012853855947451	0.0313717059740208	0.0259489018986265	0.000311386822783518	0.036437371735478	0.169241966417697
7	injection4	OCTANE	13681	20	0.35	0.270706526256212	303.148555183411	21.0162696838379	9.99749994277954	12164.2720579861	72639.8095085025	0.748083	0.966781834667114	1.29234568178546	682.21880660759	881.662528752151	0.295316333333334	269.315512447678	0.508672276654351	463.886752584268	3.92042644358532	0.0142453099707685	0.0245370588639224	0.0321084790964681	0.000385301749157617	0.0489123195411651	0.190729637044775
8	injection5	OCTANE	15586	10	0.4	0.312169341968716	303.149195098877	20.6299953460693	10.0025000572205	14155.4953751854	82887.295965131	0.7764	0.888173334061463	1.14396359358767	708.577470764183	810.586829790653	0.323633333333333	295.362298799994	0.4300637760487	392.495495491862	4.43079858536366	0.0156230087907112	0.0207608100332947	0.0370263803011314	0.000444316563613577	0.0568858679987023	0.201325376126521
9	injection6	OCTANE	17734	10	0.45	0.366604760855673	303.148075485229	21.1164197921753	9.9850001335144	16810.1631659452	92498.2447377725	0.806383	0.826912520137694	1.02545877100298	734.417074574848	753.114430697126	0.353616333333333	322.057723251298	0.36880296212493	335.889016185026	4.89834094518452	0.0170351099132822	0.0177667104257314	0.0434829609148736	0.000521795530978483	0.0648505034873658	0.209632065845221
10	injection7	OCTANE	20162	10	0.5	0.404681938834871	303.149939918518	20.98766040802	10	18690.1725536615	97173.8757625841	0.824733	0.821449352244072	0.996018532354194	752.325846753404	749.330485735452	0.371966333333334	339.3096756026	0.363339794231308	331.440500567185	5.10137745204405	0.0179475344075565	0.0175313002124768	0.0479992919029209	0.000575991502835051	0.0684945081802174	0.213191559801068
11	injection8	OCTANE	22885	10	0.55	0.441827084618214	303.147630119324	21.2880945205688	9.99499988555908	20538.820265184	100913.904736863	0.838067	0.821604085389182	0.980356087746185	763.950832746525	748.943849621824	0.385300333333334	351.22551121511	0.363494527376419	331.348146255633	5.26601971422107	0.0185779552733436	0.0175265487399984	0.0524050746279037	0.000628860895534844	0.0715532247630443	0.216077170433778
12	injection9	OCTANE	25892	10	0.6	0.477715701772496	303.148874664307	21.2165651321411	10.0050001144409	22335.4510991234	104117.364704717	0.851383	0.821772759745326	0.965221010691224	776.905271774958	749.885291633964	0.398616333333334	363.745964838704	0.363663201732563	331.850481600628	5.39657577599166	0.019240141467587	0.0175530475366626	0.0566618205942303	0.000679941847130763	0.0740651418609613	0.218368827192236
13	injection10	OCTANE	29153	10	0.65	0.515104297631165	303.147910499573	21.0162696838379	10.0100002288818	24214.5997362005	107503.46936176	0.86305	0.819990784096019	0.950108086548889	788.046078330108	748.728951594575	0.410283333333334	374.627393357903	0.361881226083255	330.431702724292	5.53915724074955	0.0198157716300097	0.0174780576022757	0.061096478912878	0.000733157746954536	0.0768905036052761	0.220860874246292
14	injection11	OCTANE	32622	5	0.7	0.553156298237892	303.150745773315	20.8445901870728	9.98000001907349	26130.949071575	110668.033946617	0.873033	0.812816426033397	0.931026004782634	794.869165118149	740.043863124858	0.420266333333333	382.639315471388	0.354706868020633	322.949478479318	5.69143464213691	0.0202393698690156	0.0170821284684149	0.0656098236148212	0.000787317883377854	0.0799725022546473	0.223462096379627
