"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,21.86036,120,119.0394,32,32.01455,32,32.04757,180,179.9925,52.47098,55.1787,229.0177,29.48932,0,0,10,10,10,9.995,0,0,0,0,0,0,0,0
2,22.46123,120,120.0028,32,31.99645,32,32.0019,180,179.9752,53.83903,57.85036,228.2746,29.36919,0,0,10,9.965,10,9.96,0,0,0,0,0,0,0,0
3,19.19934,30,30.94989,32,31.98739,32,32.01328,180,179.8559,52.94043,55.59063,215.1502,32.0385,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
4,23.0621,30,28.11251,32,31.96116,32,31.97525,180,179.9147,52.33077,54.66611,214.7389,31.7214,0,0,10,10,10,9.995,0,0,0,0,0,0,0,0
5,18.05482,30,29.00692,32,31.88333,32,31.92541,180,179.9496,49.26175,50.80737,214.3351,29.49959,0,0,10,10,10,9.995,0,0,0,0,0,0,0,0
6,21.40255,30,29.37861,32,31.89002,32,31.92765,180,179.9779,48.39721,49.74454,214.4669,28.92895,0,0,10,9.995,10,10.01,0,0,0,0,0,0,0,0
7,16.76724,30,29.64389,32,31.97355,32,31.97954,180,178.9747,47.83429,47.80359,221.3152,27.5824,2,2.015,10,9.995,10,9.99,0,0,0,0,0,0,0,0
8,21.20226,30,29.98553,32,31.97713,32,31.98492,180,180.4638,48.8787,48.03199,224.1064,27.90586,2,2.005,10,10.01,10,10.02,0,0,0,0,0,0,0,0
9,18.16927,30,29.98734,32,31.97657,32,31.98592,180,180.4731,48.88384,48.0309,223.7442,27.91956,2,2.035,10,10.045,10,10.03,0,0,0,0,0,0,0,0
10,21.60284,30,30.0228,32,31.9924,32,31.98991,180,180.2459,49.62824,48.80582,226.0891,27.98039,2,2.015,10,10.015,10,10.005,0,0,0,0,0,0,0,0
11,18.56986,30,30.02233,32,31.99185,32,31.98871,180,180.2448,49.62728,48.80028,225.7233,27.97817,2,2,10,9.995,10,9.995,0,0,0,0,0,0,0,0
12,21.7459,30,30.03768,32,31.99867,32,31.99459,180,180.2245,50.16631,49.63875,227.1127,28.05361,2,2.04,10,10.02,10,10.025,0,0,0,0,0,0,0,0
13,18.68431,30,30.03704,32,31.99886,32,31.99463,180,180.2182,50.16826,49.64388,226.7731,28.07088,2,2.005,10,10.035,10,10,0,0,0,0,0,0,0,0
14,22.34678,30,30.07477,32,31.99923,32,31.99804,180,180.1236,50.55354,50.41659,227.7759,28.00599,2,1.99,10,9.98,10,9.98,0,0,0,0,0,0,0,0
15,18.97044,30,30.0742,32,31.9996,32,31.99722,180,180.1235,50.55165,50.40867,227.4056,28.00747,2,2.02,10,10.005,10,10,0,0,0,0,0,0,0,0
16,22.69013,30,30.18377,32,31.99895,32,31.99525,180,180.1255,50.88394,51.12591,228.0464,27.90612,2,2.035,10,10.035,10,10.045,0,0,0,0,0,0,0,0
17,18.8846,30,30.18619,32,32.00016,32,31.9956,180,180.1274,50.87067,51.10525,227.6739,27.92849,2,1.995,10,9.99,10,9.965,0,0,0,0,0,0,0,0
18,22.77597,30,29.86357,32,32.00113,32,31.99347,180,180.747,50.07603,51.5742,225.6239,27.71001,2,1.995,10,10,10,9.99,0,0,0,0,0,0,0,0
19,19.48547,30,29.84997,32,32.00179,32,31.99343,180,180.7408,50.0364,51.52724,225.1996,27.68984,2,2,10,9.99,10,9.995,0,0,0,0,0,0,0,0
20,22.34678,30,29.76218,32,31.98252,32,31.99827,180,178.631,49.65282,50.61786,224.6895,27.56253,2,2.015,10,9.99,10,9.985,0,0,0,0,0,0,0,0
21,18.91321,30,29.76421,32,31.98284,32,31.99746,180,178.6485,49.65929,50.61077,224.324,27.5585,2,2.005,10,10.015,10,10,0,0,0,0,0,0,0,0
22,22.51846,30,29.99428,32,31.98952,32,31.99521,180,180.4002,50.15935,50.72787,226.2314,27.88721,2,2,10,10.005,10,9.995,0,0,0,0,0,0,0,0
23,19.14212,30,29.9945,32,31.98943,32,31.99479,180,180.3989,50.14987,50.7022,225.8872,27.88393,2,1.985,10,10.015,10,10.015,0,0,0,0,0,0,0,0
24,22.77597,30,30.00521,32,31.99946,32,31.99838,180,180.0965,50.58517,51.15857,227.3097,27.93833,2,2.005,10,10.005,10,10.02,0,0,0,0,0,0,0,0
25,19.45686,30,30.00493,32,32.00072,32,31.9973,180,180.0992,50.58397,51.14431,226.9537,27.92466,2,2,10,10.005,10,10.025,0,0,0,0,0,0,0,0
26,22.8332,30,30.00037,32,32.00192,32,31.99792,180,180.2038,50.90345,51.62383,227.9477,27.91911,2,1.99,10,10.015,10,10.01,0,0,0,0,0,0,0,0
27,19.65715,30,30.00261,32,32.00127,32,31.99916,180,180.2061,50.90877,51.63403,227.5737,27.91265,2,2,10,10.015,10,10,0,0,0,0,0,0,0,0
28,22.71875,30,29.99795,32,32.00313,32,31.99711,180,180.0856,51.13417,52.092,228.2861,27.89364,2,1.94,10,9.995,10,10.04,0,0,0,0,0,0,0,0
29,19.5427,30,29.99855,32,32.00122,32,31.99796,180,180.086,51.11931,52.06942,227.9213,27.88595,2,1.975,10,9.965,10,9.99,0,0,0,0,0,0,0,0
30,23.14794,30,29.99535,32,32.00025,32,31.99448,180,180.0743,51.30514,52.4661,228.4492,27.82884,2,1.98,10,9.965,10,9.995,0,0,0,0,0,0,0,0
31,20.05774,30,30.00112,32,32.00067,32,31.99606,180,180.0728,51.31715,52.50711,228.0898,27.83601,2,2.02,10,9.995,10,10,0,0,0,0,0,0,0,0
32,22.97626,30,29.99275,32,31.999,32,32.00078,180,179.9986,51.42859,52.85596,228.5989,27.91436,2,2.02,10,10.055,10,10.045,0,0,0,0,0,0,0,0
33,18.25511,30,29.99749,32,31.99923,32,31.99877,180,180.0323,51.87917,53.97958,228.7506,27.84516,0,0,10,10.005,10,10,0,0,0,0,0,0,0,0
34,22.63291,30,30.00567,32,31.99951,32,32.00098,180,179.9998,51.91769,54.0899,228.6313,27.68638,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
35,19.34241,30,30.0014,32,32.00039,32,31.99916,180,179.9954,51.91747,54.08741,228.2552,27.67722,0,0,10,9.975,10,9.975,0,0,0,0,0,0,0,0
36,22.91904,30,29.9951,32,31.99593,32,32.00392,180,179.997,51.98206,54.16792,228.5309,27.84681,0,0,10,10.025,10,10.005,0,0,0,0,0,0,0,0
