ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	120	n/a	0	392.676050567627	159.045555114746	9.98250007629395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	302.717239761353	101.376003265381	9.98250007629395	10232.9857143348	235748.471335036	0.353216666666667	0.357954474827496	1.01341331994761	182.928235520763	185.381910471255	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	302.346484565735	97.1698532104492	10.0149998664856	10257.2108029455	230179.379753341	0.358216666666667	0.362616972020306	1.01228392133338	186.395777425074	188.685448491838	0	0	0	0	0	0	0	0	0	0	0
4	injection1	OCTANE	218	80	0.005	0.00461065592671102	303.103365325928	98.0854721069336	9.99749994277954	143.507651986132	8.76537064280878	0.36155	14.6942396810199	40.6423445748026	188.161098753448	7647.30821111109	0.00583749999999977	3.03800418745183	14.3344541019946	7460.06536817087	0.000505908941288589	0.000160717677154736	0.394655274784383	0.000243054337513565	4.86108675027129E-06	8.13085098957136E-08	0.000199659632240125
5	injection2	OCTANE	434	80	0.01	0.0100223140220006	303.148464584351	99.8165473937988	10.0124998092651	312.282514682247	21.6816102049747	4.468517	11.7782305192656	2.63582537993378	2326.79701752365	6133.03063274307	4.1128045	2141.57431744309	11.4184449402403	5945.68704375729	0.00124817412415475	0.113277541340254	0.314494250519197	0.000528334131562046	1.05666826312409E-05	8.41632834474488E-05	0.000433097764612114
6	injection3	OCTANE	857	70	0.02	0.0186751436199414	303.148465538025	99.8022804260254	9.98999977111816	582.894158784792	46.5137907406046	3.927117	9.78287625311752	2.49110893643289	2040.30857843167	5082.63093281182	3.5714045	1855.50041885675	9.42309067409227	4895.70663101964	0.0026791456778862	0.0981458000456542	0.25895604183495	0.000984474819346031	1.96894963869206E-05	0.000224607131430995	0.000803656494144819
7	injection4	OCTANE	1672	70	0.04	0.0362790805409118	303.150370025635	99.4731826782227	9.99249982833862	1136.30640558086	125.22459107015	1.522833	6.82916475311455	4.48451324151404	791.548138209982	3549.70810709845	1.1671205	606.653558756412	6.4693791740893	3362.69639587848	0.00718591564659456	0.0320884459077158	0.177867087146758	0.00191248013875603	3.82496027751205E-05	0.000369222375790411	0.00160526254091946
8	injection5	OCTANE	2445	60	0.06	0.0585322756145604	303.149890327454	99.6734924316406	9.99749994277954	1841.35877652152	354.201124723119	0.816417	6.19409726704749	7.58692833080092	424.519738263148	3220.80082921286	0.4607045	239.55668948179	5.83431168802225	3033.71986465841	0.020226528170186	0.0126711760362537	0.160466395377737	0.00308557474224861	6.17114948449721E-05	0.000534462272697414	0.00369784262609796
9	injection6	OCTANE	3179	60	0.08	0.0775995272338044	303.148484611511	99.4302978515625	9.99249982833862	2450.32821347496	1012.17074360082	0.614783	4.7729455938682	7.76362650539816	319.562745001201	2480.96579722912	0.2590705	134.664231328507	4.41316001484295	2293.95010674133	0.0576129708751247	0.0071229991410312	0.121337377258158	0.00409071984181489	8.18143968362977E-05	0.000800765871970904	0.00823421552892761
10	injection7	OCTANE	3877	50	0.1	0.0937673734045655	303.149195098877	99.7163925170898	10.0124998092651	2970.19721211783	2177.67055018511	0.54815	3.68569879140493	6.7238872414575	285.445654625288	1919.30439526446	0.1924375	100.210614178517	3.32591321237968	1731.94832460935	0.123316714994179	0.00530057936505187	0.091610351119159	0.0049430205128083	9.88604102561659E-05	0.00114903378225501	0.0142533585975176
