Scale: Della Volpe
Method: DnG, Pol
Parameter: Peak Com
Regression: Polynomial
?l+  ?l- Options [mJ/m^2]
Solvent	?l+	?l-
DICHLOROMETHANE	124.58	0
ETHYL ACETATE	0	475.67
Analysis Results - ?ab  ?s  ?t [mJ/m^2]
n/nm	?d	?s+	?s-	?ab	?t
0.005	165.240403153343	0.375150704885847	13.5404197433561	4.50763707996563	169.748040233309
0.0075	138.852313687561	0.153717931070379	8.57042794496382	2.29558572228318	141.147899409844
0.01	123.893028384924	0.0626957897409266	6.00096649158722	1.22676050376412	125.119788888688
0.015	109.602559851772	0.0112998379089399	3.85755299781644	0.417563042428188	110.0201228942
0.02	97.3185541757889	0.000555944182061502	2.32597804722379	0.0719197876236253	97.3904739634125
0.025	90.0628844347969	0.0110422619683848	1.56334246014803	0.262776231735321	90.3256606665322
0.03	81.184751679341	0.0430219284291787	0.816989633010469	0.374958501803906	81.5597101811449
0.035	78.0847160430479	0.0598235734260117	0.605470523511367	0.380638465321455	78.4653545083694
0.04	75.3843019019815	0.0785465481741697	0.434894082653066	0.369645392308739	75.7539472942903
0.045	73.8492238622331	0.0913768145088337	0.344809267532776	0.355007450514883	74.204231312748
0.05	72.2591981995443	0.104737022941772	0.266357635697589	0.334050929055881	72.5932491286002
0.055	70.0090939618078	0.145125595668969	0.17102324459216	0.315086338927456	70.3241803007353
0.06	69.325544851848	0.0448018738947474	0.145106482489461	0.161258082957763	69.4868029348057
0.065	69.887679636092	0.0320960733132715	0.15689408377032	0.141925107223645	70.0296047433157
0.07	69.4641035609317	0.109947990382871	0.138320973155312	0.246642356672406	69.7107459176041
0.075	68.5176063253971	0.0453920436463374	0.105801009730791	0.13860049136315	68.6562068167602
0.08	67.6687632505345	0.0964659318152978	0.0807916354472205	0.176563194310683	67.8453264448452
0.085	67.4682508283973	0.0768331662529433	0.0711439675672347	0.147867728568303	67.6161185569656
0.09	67.8100546379085	0.105783972139917	0.0748978630108258	0.178022396951356	67.9880770348599
0.095	67.6233941860071	0.132668521867453	0.0681835290495273	0.190218905629355	67.8136130916364
0.1	67.7306867713087	0.149940331292912	0.706890585500052	0.651126434965493	68.3818132062742
0.12	67.9116953976213	0.138015745069164	4.67364127474405	1.60628276803282	69.5179781656541
0.14	68.7930285545052	0.172938505830395	7.06474964482717	2.2106716152719	71.0037001697771
0.16	69.6505666537065	0.167287397975407	8.83648906521245	2.43165232955497	72.0822189832614
0.18	70.1264524025556	0.175669870348162	10.1948853325684	2.6765157833173	72.8029681858729
0.2	70.2245908892038	0.215085851015682	11.2184868899093	3.10672676611537	73.3313176553192
