Scale: Della Volpe
Method: Schultz
Parameter: Peak Com
Regression: Polynomial
?l+  ?l- Options [mJ/m^2]
Solvent	?l+	?l-
DICHLOROMETHANE	124.58	0
ETHYL ACETATE	0	475.67
Analysis Results - ?ab  ?s  ?t [mJ/m^2]
n/nm	?d	?s+	?s-	?ab	?t
0.005	157.890275462231	0.788234687577845	12.093550049909	6.17496741539486	164.065242877626
0.0075	133.260039244874	0.421674247697319	7.60218036460384	3.58086229062423	136.840901535498
0.01	119.067857088359	0.24491984735335	5.25906016556854	2.26984423516076	121.33770132352
0.015	105.45554503984	0.113850418592582	3.31401752876491	1.22849873076538	106.684043770605
0.02	93.7990623876675	0.0383493267857714	1.94534277431486	0.546269478417163	94.3453318660847
0.025	86.9040052289657	0.0114509818105795	1.27249264918665	0.241423198387665	87.1454284273534
0.03	78.5152972722136	1.68406391824448E-05	0.62998735297992	0.0065144116237887	78.5218116838374
0.035	75.5705082649278	0.00198920618022123	0.451450816087268	0.0599342557616831	75.6304425206895
0.04	73.0282332855826	0.00688154079905178	0.310877736473362	0.0925055204203146	73.1207388060029
0.045	71.5498894015744	0.0114272777737712	0.236831023200217	0.104044872772383	71.6539342743468
0.05	70.084971821055	0.0167659743557248	0.175818842603411	0.108586816996208	70.1935586380512
0.055	67.9422624371847	0.035867182564949	0.102209633133663	0.121094534500968	68.0633569716856
0.06	67.3111310014467	0.162147018708712	0.0833495492629494	0.232507040097303	67.543638041544
0.065	67.8525203750077	0.137555725232943	0.0920162232951594	0.225009851593766	68.0775302266014
0.07	67.4442696250647	0.273287124367204	0.0781469246854678	0.292277596304828	67.7365472213696
0.075	66.5665451660559	0.162748899950854	0.055239395241822	0.189632811607664	66.7561779776636
0.08	65.7759187419575	0.250180818132935	0.0383382200739559	0.195872277404055	65.9717910193615
0.085	65.5780263723706	0.217587031789626	0.0317955211839725	0.16635255427705	65.7443789266477
0.09	65.9264509044542	0.265421574336932	0.0344570080992972	0.191265609419528	66.1177165138737
0.095	65.7327794665437	0.306667798501855	0.0298416145067777	0.191326550426589	65.9241060169703
0.1	65.8494601844671	0.332996504690526	0.566673117102719	0.868792650284959	66.7182528347521
0.12	66.0579955446569	0.315825297899024	4.30536499380455	2.33216052769303	68.3901560723499
0.14	66.9083504176688	0.369041015809296	6.60605071728266	3.12275754242543	70.0311079600942
0.16	67.7318899695578	0.362047200668554	8.31725228324817	3.47058375862283	71.2024737281806
0.18	68.2119161585302	0.375383054472522	9.63854155105429	3.80428451517238	72.0162006737026
0.2	68.3068870136752	0.432251519653404	10.6339821529993	4.28791555215405	72.5948025658292
