?d Distribution
Sample:	01-2krpm-3mm-S1
Sample Mass (mg):	12
File:	14 03 2014 02-10-36.accdb
Method:	01-SURFACE-ENERGY-50C
Temperature (K):	323.150795253631
Method:	Schultz		Method:	Schultz		Method:	Dorris/Gray		Method:	Dorris/Gray
Parameter:	Peak Max		Parameter:	Peak Com		Parameter:	Peak Max		Parameter:	Peak Com
R^2:	0.774901227018198		R^2:	0.907369917222439		R^2:	0.773983342203857		R^2:	0.907565245473402
Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]
43.3612789125829	0.403614237623051		49.3136577618531	1.30127699316049		45.1908792687751	0.402258019449613		51.4902212588938	1.2995500425494
43.3030652163617	0.362418911735438		48.5554015267865	1.28426253854288		45.1304633385979	0.361149421392349		50.7012808852478	1.28268813930844
43.2521165074126	0.325219657148037		47.8260050064553	1.2666582003537		45.077594799155	0.324034086069508		49.942291177897	1.26523358511076
43.2075261255595	0.291660670086333		47.124369781755	1.24853352862474		45.0313308013215	0.290555845454539		49.2121151150317	1.24725567915258
43.1685005605391	0.261412716830244		46.4494392401114	1.22995363366319		44.9908462803174	0.260385200550996		48.509658839778	1.22881931312714
43.1343453310507	0.23417204343609		45.8001969842968	1.21097942325832		44.9554192416332	0.233218216543479		47.833870021521	1.20998520599587
43.1044526260818	0.209659143769329		45.1756653018088	1.19166782826279		44.9244178850948	0.20877527779694		47.1837362794367	1.19081012728663
43.0782904885777	0.187617438192267		44.5749036925048	1.17207201709043		44.8972893374399	0.186799754962289		46.5582836658724	1.17134710945143
43.0553933489746	0.167811904395928		43.9970074522762	1.1522415996471		44.8735497924636	0.167056625578963		45.9565752073014	1.15164564979241
43.0353537401347	0.150027692899923		43.4411063106282	1.13222282118849		44.8527758828962	0.14933108059258		45.3777095006692	1.13175190244228
43.0178150462445	0.134068752370073		42.9063631201147	1.11205874657604		44.834597130138	0.133427141835378		44.8208193630258	1.1117088608635
43.0024651566418	0.119756483867943		42.3919725956542	1.09178943538121		44.8186893372033	0.119166309475473		44.2850705324227	1.09155653130855
42.9890309116354	0.106928438220369		41.8971601018277	1.07145210826759		44.8047688070425	0.106386253524258		43.7696604181275	1.07133209766594
42.9772732414785	0.0954370667065017		41.421180486333	1.05108130506152		44.7925872831347	0.0949395595010823		43.273816898285	1.05107007809449
42.9669829119919	0.0851485320419168		40.9633169578386	1.03070903490252		44.7819275221196	0.0846925351438882		42.7967971632221	1.03080247383308
42.9579768011275	0.0759415840686004		40.5228800065473	1.01036491884747		44.7725994195144	0.0755240824911021		42.3378866026652	1.0105589105535
42.9500946402103	0.0677065025166913		40.0992063658433	0.990076325285796		44.7644366194208	0.0673246376213001		41.8963977352016	0.990366772608139
42.9431961618706	0.0603441076114514		39.6916580134602	0.969868498505966		44.7572935477599	0.0599951787507399		41.4716691783827	0.970251330508685
42.9371586039085	0.0537648380533444		39.2996212106651	0.949764680738419		44.7510428161277	0.053446302155998		41.0630646579249	0.950235861955746
42.9318745246738	0.0478878949686299		38.9225055780118	0.929786227985831		44.7455729499703	0.0475973644541027		40.6699720545242	0.930341766725953
42.9272498910831	0.0426404497213995		38.5597432062711	0.909952719935981		44.7407864005645	0.0423756890836635		40.2918024868571	0.910588675707719
42.9232024052488	0.0379569129822501		38.2107878012009	0.890282064240715		44.7365978053495	0.0377158343305945		39.9279894293935	0.890994554365233
42.9196600399443	0.0337782621007178		37.8751138608651	0.870790595429899		44.7329324655841	0.0335589199066918		39.5779878637003	0.871575800895722
42.9165597568389	0.0300514236145496		37.5522158842657	0.851493168718411		44.729725014182	0.0298520088731721		39.241273461964	0.852347339334553
42.9138463846972	0.0267287076081842		37.2416076100946	0.832403248950896		44.726918249965	0.0265475415931579		38.9173418015098	0.833322707849768
42.911471637576	0.0237672905971749		36.9428212844581	0.813532994919292		44.7244621175462	0.0236028183567998		38.6057076091391	0.814514142457234
42.9093932555497	0.0211287436367182		36.6554069564735	0.794893339275643		44.7223128146508	0.0209795273539416		38.3059040341555	0.795932656377161
42.9075742526721	0.0187786024189183		36.3789318006748	0.776494064254303		44.7204320109528	0.0186433147380792		38.0174819489885	0.777588115241911
42.9059822587909	0.0166859762296503		36.1129794652089	0.758343873405746		44.718786164498	0.0165633936308571		37.7400092763672	0.759489308355683
42.9045889435031	0.0148231927605513		35.8571494448389	0.740450459537017		44.7173459235225	0.0147121890487004		37.4730703420375	0.741644016198032
42.9033695120002	0.0131654759168484		35.611056477812	0.722820569042459		44.7160856029978	0.0130650158766426		37.216265252052	0.724059074352714
42.9023022638308	0.0116906539187855		35.374329965683	0.705460062802115		44.7149827265682	0.0115997871763486		36.9692092936993	0.706740434037314
42.9013682067294	0.0103788951514815		35.1466134152191	0.688373973815214		44.7140176257106	0.0102967502724866		36.7315323591766	0.689693219398056
42.9005507186382	0.00921246938482693		34.9275639015471	0.671566561729471		44.71317308897	0.00913824823050895		36.5028783911413	0.672921781729641
42.8998352519091	0.0081755321455971		34.7168515517322	0.655041364418597		44.7124340550124	0.00810850450018951		36.2829048493111	0.656429750770009
42.8992090744197	0.0072539301797027		34.5141590480138	0.638801246754163		44.7117873440237	0.00719342865982733		36.071282197314	0.640220083214347
42.8986610429989	0.0064350261025987		34.3191811499468	0.622848446710377		44.711221422663	0.0063804413488385		35.8676934090184	0.62429510858562
42.8981814051272	0.00570754047370056		34.1316242347319	0.60718461893417		44.7107261983788	0.00565831662771215		35.6718334936052	0.608656572592209
42.8977616253861	0.00506140968199848		33.9512058550403	0.591810875906901		44.7102928394198	0.00501704014134108		35.4834090386693	0.593305678097604
42.8973942335654	0.0044876581510444		33.7776543136681	0.576727826817725		44.7099136173314	0.00444768160019122		35.3021377706663	0.578243123820472
42.8970726917262	0.00397828350713534		33.61070825438	0.561935614263244		44.7095817691272	0.00394228021117372		35.1277481320465	0.563469140879128
42.8967912778555	0.00352615346196187		33.4501162683252	0.547433948882737		44.709291376679	0.00349374181856622		34.9599788744418	0.548983527287692
42.8965449840395	0.00312491327634918		33.2956365154339	0.533222142032732		44.709037261174	0.0030957466114537		34.7985786672963	0.534785680506951
42.8963294273447	0.00276890276925705		33.1470363602229	0.519299136599891		44.7088148907569	0.00274266636732521		34.6433057213554	0.520874628147982
42.8961407718216	0.00245308193105571		33.0040920214638	0.505663536047312		44.7086202997089	0.00242949028642131		34.4939274264477	0.507249056921975
42.8959756602421	0.00217296428665027		32.866588235184	0.492313631782902		44.7084500177242	0.00215175856452938		34.3502200030177	0.493907339924766
42.8958311543551	0.00192455723025641		32.7343179304946	0.479247428936689		44.708301008021	0.00190550292601329		34.2119681668881	0.480847562341285
42.8957046825992	0.00170430863377949		32.6070819177566	0.466462670627666		44.708170613184	0.00168719341631684		34.0789648067486	0.468067545650256
42.8955939943402	0.00150905908714258		32.4846885886154	0.453956860798176		44.7080565077723	0.00149369081731567		33.9510106738875	0.455564870406098
42.89549711982	0.00133599920156375		32.3669536274522	0.441727285689636		44.7079566568482	0.00132220411039586		33.8279140837033	0.443336897671033
42.8954123351035	0.00118263145066164		32.2536997338178	0.429771034030222		44.7078692796862	0.00117025247124999		33.7094906285465	0.431380789167306
42.8953381314001	0.00104673608712071		32.1447563554312	0.418085016000818		44.7077928180158	0.00103563132427727		33.5955629014642	0.419693526215504
42.8952731882143	0.000926340707097479		32.0399594313396	0.406665981043594		44.7077259082319	0.000916382038002286		33.4859602304313	0.40827192752238
42.8952163498467	0.000819693086266556		31.9391511448542	0.395510534573696		44.707667357076	0.000810764882159803		33.3805184226713	0.397112665877981
42.8951666048272	0.000725236943401733		31.8421796858903	0.384615153651498		44.7076161203559	0.000717234900602869		33.2790795186836	0.386212283819561
42.8951230679161	0.00064159032319093		31.748899022351	0.373976201670528		44.7075712843244	0.000634420398754539		33.1814915556087	0.375567208316225
42.8950849643502	0.000567526324469666		31.6591686802145	0.363589942113351		44.7075320493826	0.000561103764499895		33.087608339577	0.365173764526575
42.8950516160556	0.000501955921528484		31.5728535319892	0.353452551424981		44.7074977158209	0.000496204378181665		32.9972892266994	0.355028188678308
42.8950224295812	0.000443912661069436		31.489823593222	0.343560131050988		44.7074676713399	0.000438763386586972		32.9103989123727	0.345126640116452
42.8949968855376	0.000392539027660801		31.4099538267508	0.333908718685435		44.7074413801313	0.00038793014485596		32.8268072285833	0.33546521256536
42.8949745293548	0.000347074307062376		31.3331239544074	0.324494298771196		44.7074183733217	0.000342950144145417		32.7463889489065	0.326039944645884
42.894954963192	0.000306843779531531		31.2592182758872	0.315312812293376		44.7073982406115	0.000303154267502721		32.6690236009075	0.316846829689306
42.8949378388588	0.000271249104347605		31.1881254945128	0.306360165904372		44.7073806229569	0.000267949230116555		32.5945952856655	0.307881824884783
42.8949228516182	0.000239759763345805		31.1197385496292	0.297632240417169		44.7073652061676	0.000236809074394568		32.5229925041485	0.299140859798149
42.8949097347642	0.000211905452942573		31.053954455378	0.289124898702043		44.707351715303	0.000209267607803948		32.4541079901795	0.290619844295561
42.894898254875	0.000187269316400085		30.9906741456081	0.280833993019466		44.7073399097692	0.000184911678352015		32.3878385497443	0.282314675905758
42.8948882076599	0.000165481928656763		30.9298023246891	0.272755371820745		44.7073295790282	0.000163375198087062		32.3240849063988	0.274221246651404
42.894879414323	0.000146215950315192		30.8712473240031	0.264884886046612		44.7073205388431	0.000144333832283532		32.2627515525464	0.266335449379425
42.8948717183822	0.000129181376340282		30.8149209638979	0.257218394951508		44.7073126279928	0.00012750027968456		32.20374660636	0.25865318361928
42.894864982884	0.00011412131625857		30.7607384208951	0.2497517714813		44.7073057053963	0.000112620082248371		32.1469816741366	0.251170360994366
42.8948590879665	0.000100808245005215		30.7086180999518	0.242480907229279		44.7072996475973	9.94679024925275E-05		32.0923717178773	0.243882910213739
42.8948539287263	8.90406748290617E-05		30.6584815115843	0.235401716995235		44.7072943465619	8.78442193281082E-05		32.0398349278939	0.236786781666719
42.8948494133521	7.86402002024127E-05		30.6102531536687	0.228510142970486		44.7072897077522	7.75723936204117E-05		31.9892926002521	0.229877951644617
42.8948454614902	6.94488737090612E-05		30.5638603977399	0.221802158570543		44.7072856484405	6.84960659763364E-05		31.9406690188674	0.223152426210267
42.8948420028151	6.13268801179797E-05		30.5192333796184	0.215273771936603		44.7072820962337	6.04768454050072E-05		31.8938913420767	0.21660624473644
42.8948389757778	5.41504683294505E-05		30.4763048941999	0.208921029125109		44.7072789877822	5.33922614420533E-05		31.8488894935164	0.210235483133073
42.8948363265104	4.78101220025308E-05		30.435010294249	0.202740017004184		44.7072762676505	4.71339444686531E-05		31.8055960571428	0.204036256780981
42.8948340078679	4.2208931286059E-05		30.3952873930453	0.196726865874848		44.7072738873281	4.16060159555495E-05		31.763946176238	0.19800472319049
42.8948319785888	3.72611544961819E-05		30.3570763707344	0.190877751833282		44.7072718043647	3.67236565508767E-05		31.7238774562495	0.19213708440115
42.8948302025608	3.28909377582162E-05		30.3203196842439	0.185188898890736		44.7072699816131	3.24118414221462E-05		31.6853298713194	0.18642958913866
42.8948286481785	2.9031183874509E-05		30.2849619806271	0.179656580865415		44.7072683865667	2.86042151369317E-05		31.6482456743604	0.18087853474378
42.8948272877811	2.56225476705432E-05		30.2509500137057	0.174277123061017		44.7072669907797	2.52420972609984E-05		31.612569310547	0.175480268887412
42.8948260971592	2.26125458668365E-05		30.218232563885	0.169046903745453		44.7072657693597	2.22736004098395E-05		31.5782473340903	0.170231191085642
42.8948250551254	1.99547687767392E-05		30.1867603610203	0.163962355442359		44.7072647005242	1.96528484128523E-05		31.545228328172	0.165127754026949
42.8948241431358	1.7608181917271E-05		30.1564860102205	0.159019966047564		44.7072637652118	1.7339283965364E-05		31.5134628279186	0.160166464724133
42.8948233449613	1.55365073207719E-05		30.1273639204736	0.15421627978185		44.7072629467422	1.52970565290621E-05		31.4829032462994	0.155343885501952
42.8948226463979	1.37076750675882E-05		30.099350235991	0.149547897991309		44.7072622305189	1.34944788076712E-05		31.4535038028373	0.150656634831707
42.8948220350141	1.20933376373714E-05		30.0724027701631	0.145011479804842		44.7072616037691	1.19035454051495E-05		31.4252204550269	0.146101388022581
42.8948214999302	1.06684416771396E-05		30.0464809420294	0.140603742659		44.7072610553152	1.04995087943805E-05		31.3980108323549	0.141674877779486
42.8948210316241	9.41084572974579E-06		30.0215457151669	0.136321462699204		44.7072605753763	9.26050103840988E-06		31.3718341728268	0.137373894637015
42.8948206217618	8.30098453401943E-06		29.9975595389035	0.132161475065839		44.7072601553933	8.1672016922159E-06		31.3466512619018	0.133195287277231
42.8948202630498	7.32157065435378E-06		29.9744862917694	0.128120674073688		44.7072597878761	7.20254134086665E-06		31.322424373747	0.129135962740439
42.8948199491046	6.45733027061255E-06		29.9522912271013	0.124196013292109		44.7072594662706	6.35144226539516E-06		31.2991172147209	0.125192886535722
42.8948196743393	5.69477098561346E-06		29.9309409207157	0.120384505533401		44.7072591848413	5.6005856582612E-06		31.2766948690033	0.121363082659412
42.8948194338643	5.02197315959769E-06		29.910403220575	0.116683222756306		44.7072589385692	4.93820832958572E-06		31.2551237462889	0.117643633527562
42.8948192234002	4.42840954366856E-06		29.8906471983684	0.113089295890955		44.7072587230624	4.35392203908707E-06		31.2343715314662	0.114031679829366
42.8948190392018	3.904782172152E-06		29.8716431029364	0.109599914591507		44.7072585344775	3.838552684189E-06		31.2144071362073	0.110524420307582
42.894818877991	3.44287964281217E-06		29.8533623154677	0.106212326922147		44.7072583694514	3.38400004474714E-06		31.1952006523954	0.107119111471556
42.8948187368992	3.03545064040531E-06		29.8357773064008	0.102923838981967		44.7072582250409	2.98311212483529E-06		31.1767233073201	0.103813067248403
42.8948186134154	2.67609334724789E-06		29.8188615939673	0.0997318144736783		44.7072580986708	2.62957434273852E-06		31.1589474205741	0.100603658577292
42.8948185053422	2.35915414040568E-06		29.8025897043113	0.0966336742213646		44.7072579880873	2.31781296720658E-06		31.1418463625856	0.0974883129521749
42.8948184107564	2.07964308470334E-06		29.7869371331284	0.0936268956410602		44.7072578913184	2.04290727530789E-06		31.1253945147252	0.0944645139164379
42.8948183279747	1.83315371841922E-06		29.7718803087634	0.0907090121692828		44.7072578066382	1.8005145648665E-06		31.1095672309278	0.091529800515136
42.8948182555242	1.61579778779433E-06		29.7573965567133	0.0878776126528752		44.7072577325365	1.58680142599104E-06		31.0943408007706	0.0886817667073794
42.8948181921153	1.42414256938982E-06		29.7434640654814	0.0851303407042288		44.707257667692	1.39838541562249E-06		31.0796924139532	0.0859180607438115
42.8948181366197	1.25515833028398E-06		29.7300618537301	0.0824648940252103		44.707257610948	1.2322809013538E-06		31.0656001261262	0.0832363845119983
42.89481808805	1.10617139707382E-06		29.717169738685	0.0798790237033894		44.7072575612927	1.08585427315063E-06		31.0520428260172	0.0806344928533276
42.8948180455417	9.74822729903594E-07		29.7047683057409	0.0773705334833313		44.7072575178406	9.5678091425376E-07		31.039000203804	0.0781101928543889
42.8948180083383	8.59029759797733E-07		29.6928388792249	0.0749372790160742		44.7072574798167	8.43010554403068E-07		31.0264527206894	0.0756613431160973
42.8948179757779	7.56956005136046E-07		29.6813634942721	0.072577167089468		44.7072574465428	7.42734044692258E-07		31.0143815796308	0.0732858530025455
42.8948179472809	6.66980563955309E-07		29.6703248697715	0.070288154841975		44.7072574174257	6.54355136932291E-07		31.0027686971805	0.0709816818732589
42.8948179223404	5.87673117876283E-07		29.6597063823426	0.0680682489620601		44.707257391946	5.76466556708164E-07		30.9915966763956	0.0687468382999732
42.8948179005124	5.17772616846292E-07		29.6494920413011	0.0659155048758026		44.7072573696493	5.07826309725987E-07		30.9808487807759	0.0665793792712578
42.8948178814085	4.56166426383236E-07		29.6396664645783	0.0638280259243141		44.707257350138	4.47339530100466E-07		30.9705089091918	0.0644774093864463
42.8948178646887	4.01872757320055E-07		29.630214855557	0.0618039625335215		44.7072573330641	3.9404003602147E-07		30.9605615717633	0.0624390800409034
42.8948178500556	3.54025842963688E-07		29.6211229807885	0.0598415113773227		44.7072573181232	3.47076046052108E-07		30.950991866655	0.060462588604749
42.8948178372486	3.11862548748733E-07		29.6123771485582	0.0579389145366671		44.7072573050487	3.05696552095749E-07		30.9417854577524	0.0585461775963376
42.8948178260399	2.74709209242676E-07		29.603964188267	0.0560944586551856		44.7072572936076	2.69239309266358E-07		30.9329285531851	0.0566881338521536
42.8948178162301	2.41971926413455E-07		29.5958714305971	0.0543064740937654		44.7072572835957	2.37120006610908E-07		30.9244078846654	0.0548867876949599
42.8948178076445	2.13127301604611E-07		29.588086688433	0.0525733340847017		44.7072572748345	2.08823969463444E-07		30.9162106876119	0.0531405121010063
42.8948178001304	1.8771383336853E-07		29.5805982385086	0.0508934538867465		44.7072572671679	1.83897061123825E-07		30.9083246820271	0.0514477218677814
42.894817793554	1.65323840187817E-07		29.5733948037528	0.0492652899428332		44.7072572604589	1.61939259022433E-07		30.9007380541006	0.0498068727835397
42.8948177877984	1.45598645901358E-07		29.5664655363068	0.0476873390405397		44.7072572545881	1.4259752928592E-07		30.8934394385119	0.0482164607997749
42.894817782761	1.28222343433347E-07		29.5598000011884	0.0461581374771012		44.7072572494507	1.25561332587018E-07		30.8864179014036	0.0466750212071941
42.8948177783523	1.12915061228312E-07		29.5533881605775	0.0446762602295185		44.7072572449551	1.10555835685152E-07		30.8796629240023	0.0451811278163029
42.8948177744938	9.94316087397702E-08		29.5472203586997	0.0432403201303882		44.7072572410211	9.73402743622415E-08		30.8731643868603	0.0437333921440697
42.8948177711169	8.75548898339311E-08		29.5412873072855	0.0418489670507471		44.7072572375785	8.57010889279719E-08		30.8669125546961	0.0423304626060885
42.8948177681613	7.70941907545514E-08		29.535580071583	0.0405008870900413		44.707257234566	7.54510544214294E-08		30.8608980618101	0.0409710237161458
42.8948177655747	6.78803709478382E-08		29.5300900569024	0.0391948017741955		44.7072572319298	6.64241217275886E-08		30.8551118980545	0.0396537952936209
42.8948177633108	5.97658690611702E-08		29.5248089956735	0.037929467262252		44.707257229623	5.84754406183279E-08		30.8495453953347	0.0383775316782564
42.8948177613295	5.26196262250172E-08		29.519728934995	0.0367036735620902		44.7072572276043	5.14759197685183E-08		30.8441902146248	0.0371410209545515
42.8948177595954	4.63258677125856E-08		29.514842224658	0.0355162437555687		44.7072572258378	4.53126190293225E-08		30.8390383334744	0.0359430841847174
42.8948177580777	4.07838425953008E-08		29.5101415056255	0.0343660332337643		44.707257224292	3.98859919945885E-08		30.8340820339905	0.0347825746515037
42.8948177567495	3.59034194814176E-08		29.5056196989502	0.033251928942557		44.7072572229393	3.51079989416269E-08		30.829313891276	0.0336583771106977
42.894817755587	3.16056833888172E-08		29.5012699951138	0.0321728486384369		44.7072572217555	3.09011304681519E-08		30.8247267623061	0.0325694070544089
42.8948177545696	2.7821874571159E-08		29.4970858437729	0.0311277401558881		44.7072572207197	2.71977825047184E-08		30.8203137752278	0.0315146099845862
42.8948177536791	2.44901834009352E-08		29.4930609438942	0.030115580685285		44.7072572198133	2.39373854041103E-08		30.8160683190653	0.0304929606972335
42.8948177528998	2.1556633981161E-08		29.4891892342656	0.0291353760626368		44.7072572190201	2.10668595774347E-08		30.8119840338164	0.0295034625783783
42.8948177522177	1.89738718037414E-08		29.4854648843688	0.0281861600706708		44.7072572183259	1.85402646946513E-08		30.8080548009247	0.0285451469105525
42.8948177516208	1.66999010185767E-08		29.4818822855986	0.027266993751588		44.7072572177185	1.63159742799675E-08		30.8042747341132	0.0276170721911171
42.8948177510984	1.46982703939319E-08		29.4784360428169	0.0263769647317365		44.707257217187	1.43582707261809E-08		30.8006381705669	0.0267183234620897
42.8948177506411	1.29361057357556E-08		29.4751209662282	0.0255151865582418		44.7072572167219	1.2635059625878E-08		30.797139662449	0.0258480116515738
42.8948177502409	1.13844524146823E-08		29.4719320635636	0.0246807980474312		44.7072572163149	1.11179964970229E-08		30.7937739687397	0.0250052729270137
42.8948177498907	1.00192783522826E-08		29.4688645325633	0.023872962645617		44.7072572159587	9.7830317029889E-09		30.7905360473849	0.0241892680600695
42.8948177495842	8.81681301438828E-09		29.4659137537446	0.0230908678015284		44.707257215647	8.60823595666029E-09		30.787421047743	0.0233991818036625
42.8948177493159	7.75907523303659E-09		29.463075283445	0.0223337243513252		44.7072572153743	7.57408660505752E-09		30.7844243033176	0.022634222280432
42.8948177490811	6.82762793742402E-09		29.460344847131	0.0216007659150369		44.7072572151356	6.66397337964178E-09		30.7815413247676	0.0218936203834269
42.8948177488756	6.00802920532528E-09		29.4577183329604	0.0208912483058193		44.7072572149267	5.86300832783109E-09		30.7787677931814	0.0211766291886422
42.8948177486958	5.2863722004808E-09		29.4551917855901	0.0202044489505053		44.707257214744	5.15829827301622E-09		30.7760995536069	0.0204825233787472
42.8948177485384	4.65155868807893E-09		29.4527614002202	0.0195396663223809		44.707257214584	4.53814413924963E-09		30.7735326088269	0.0198105986795152
42.8948177484006	4.0928953470153E-09		29.4504235168638	0.018896219386039		44.7072572144441	3.99251559617806E-09		30.7710631133714	0.0191601713071459
42.89481774828	3.60102117225041E-09		29.4481746148354	0.0182734470535372		44.7072572143216	3.51201133318904E-09		30.7686873677566	0.0185305774275537
42.8948177481745	3.16817801715333E-09		29.446011307449	0.0176707076526852		44.7072572142145	3.0896378258572E-09		30.7664018129426	0.0179211726272388
42.8948177480822	2.78733957912697E-09		29.4439303369181	0.0170873784067871		44.7072572141207	2.71801042850813E-09		30.7642030250021	0.0173313313952866
42.8948177480013	2.45246634527561E-09		29.4419285694496	0.0165228549256568		44.7072572140386	2.39067823264667E-09		30.7620877099906	0.0167604466170116
42.8948177479306	2.15737483338542E-09		29.4400029905245	0.0159765507083112		44.7072572139668	2.10304455555194E-09		30.7600526990124	0.0162079290787599
42.8948177478687	1.89783774435268E-09		29.4381507003585	0.0154478966567008		44.7072572139039	1.84972989597953E-09		30.758094943473	0.0156732069835584
42.8948177478145	1.669527000551E-09		29.4363689095346	0.0149363406006579		44.7072572138489	1.62703213866035E-09		30.756211510512	0.0151557254779247
42.8948177477671	1.46872099510663E-09		29.4346549348032	0.0144413468335868		44.7072572138008	1.43093523448038E-09		30.75439957861	0.0146549461896967
