?d Distribution
Sample:	001-100mg-3mm
Sample Mass (mg):	100
File:	16 03 2014 23-54-45.accdb
Method:	02-SURFACE-ENERGY-REDONE
Temperature (K):	323.149933944211
Method:			Schultz		Method:	Schultz		Method:	Dorris/Gray		Method:	Dorris/Gray
Parameter:		Peak Max		Parameter:	Peak Com		Parameter:	Peak Max		Parameter:	Peak Com
R^2:	0.991837131741905		R^2:	0.990693014611337		R^2:	0.992021331743157		R^2:	0.990800880685337
Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]		Dispersive Surface Energy [mJ/m^2]	Area Increment [%]
43.8935101525055	1.39394098409655		50.8291469896971	1.40372646543408		45.7319942829566	1.39328037456222		52.9446968196657	1.4039232790988
43.7379796012821	1.3510482443299		50.6401162531504	1.37006393512253		45.5702910736421	1.35021949817597		52.7481353182371	1.37013020751904
43.5910511789562	1.3086360775658		50.4602894570507	1.33635161264622		45.417552711668	1.30765082506696		52.5611616016791	1.3362935400878
43.4522491164843	1.26678253365252		50.2892184598879	1.30267415167419		45.2732821847103	1.26565213187161		52.383308001511	1.30249793188559
43.3211239587957	1.22555555875488		50.1264769402421	1.26910808031481		45.1370100348744	1.22429105849263		52.2141296609664	1.26881988318666
43.1972511094108	1.1850138742341		49.97165933436	1.23572239169443		45.0082928310734	1.18362599300725		52.0532034222937	1.23532833358581
43.0802294555559	1.14520778921629		49.82437982546	1.20257909628901		44.8867117260983	1.14370688961366		51.9001267683322	1.20208521756825
42.9696800693187	1.10617995149573		49.6842713822489	1.16973373833266		44.7718710936853	1.10457602431973		51.7545168157147	1.16914598386904
42.8652449806421	1.0679660411098		49.5509848442528	1.13723587849236		44.6633972411428	1.06626869276304		51.6160093571794	1.13656008083344
42.7665860181809	1.03059541062803		49.4241880516839	1.10512954486928		44.5609371933515	1.02881385425647		51.4842579505962	1.10437140985873
42.6733837142688	0.994091675929628		49.303565017674	1.07345365426668		44.4641575441796	0.992234725876493		51.3589330524264	1.07261874887782
42.58533627045	0.958473260987033		49.1888151408123	1.04224240555153		44.3727433715753	0.956549330154232		51.2397211934523	1.04133614772608
42.5021585802254	0.923753899935535		49.0796524560244	1.01152564682708		44.2863972128071	0.921770999687868		51.1263241947105	1.0105532971296
42.4235813058488	0.889943099487776		48.9758049219267	0.981329218035153		44.2048380965167	0.887908841769559		51.0184584216716	0.980295872945123
42.3493500061844	0.857046564544598		48.8770137428794	0.951675270511223		44.1278006284352	0.854968165909275		50.9158540747984	0.950585857188844
42.2792243128008	0.825066589656783		48.7830327240486	0.922582564921866		44.0550341277869	0.822950876941189		50.8182545147093	0.921441837300911
42.2129771516332	0.794002418815251		48.6936276578712	0.894066748934786		43.9863018115717	0.791855836216624		50.7254156202581	0.892879285002134
42.1503940076955	0.763850575874185		48.6085757403922	0.866140615886962		43.9213800240705	0.761679193210496		50.6371051779257	0.864910816024317
42.0912722304586	0.734605167756458		48.5276650160212	0.838814345644254		43.8600575090666	0.732414689715326		50.5531023009953	0.837546431915418
42.0354203776478	0.70625816243962		48.4506938493234	0.812095728772375		43.802134722416	0.704053938640665		50.4731968770588	0.81079374505059
41.9826575953331	0.678799643585265		48.3774704225296	0.785990375073966		43.7474231827287	0.676586679298982		50.3971890424728	0.784658187911339
41.9328130323065	0.65221804354629		48.307812257512	0.760501907483049		43.6957448580476	0.650001010929725		50.3248886824492	0.75914320763441
41.8857252868479	0.626500356362692		48.2415457610356	0.735632142247152		43.6469315865311	0.624283606088325		50.2561149555299	0.734250446766129
41.8412418840908	0.60163233224872		48.1785057921512	0.711381256274662		43.6008245292524	0.599419905415177		50.1906958412567	0.709979911108212
41.7992187822926	0.577598654965255		48.1185352506519	0.687747942468011		43.5572736533355	0.575394295194915		50.1284677099051	0.686330125482486
41.7595199064134	0.554383103378733		48.0614846855683	0.664729553817214		43.5161372437474	0.552190269012312		50.0692749132042	0.663298278193617
41.7220167074909	0.53196869840829		48.0072119227251	0.642322236980507		43.477281442155	0.529790574726132		50.0129693950219	0.640880354924106
41.6865877463864	0.510337836489246		47.9555817104334	0.620521056031679		43.440579811349	0.50817734788998		49.9594103210386	0.619071262744185
41.6531183005522	0.489472410589698		47.9064653824331	0.599320107018814		43.4059129238155	0.487332232670622		49.9084637264854	0.597864944888825
41.6214999925487	0.469353919752108		47.8597405372475	0.578712623931951		43.3731679731183	0.467236491241506		49.860002181064	0.577254486900727
41.591630439107	0.449963568057588		47.8152907331496	0.558691076647508		43.3422384068244	0.447871102557163		49.8139044702114	0.557232214713384
41.5634129196021	0.431282353847757		47.773005197981	0.539247261378853		43.3130235797822	0.429216851348994		49.7700552919121	0.537789785206617
41.5367560628611	0.413291149980035		47.7327785530996	0.520372384129126		43.2854284266204	0.411254408124655		49.7283449682982	0.51891826973397
41.5115735512946	0.395970775834686		47.6945105507684	0.502057137615355		43.2593631524046	0.393964400892461		49.6886691713173	0.500608231094375
41.4877838413915	0.379302061739607		47.6581058243303	0.484291772100677		43.2347429404434	0.377327479286041		49.6509286617821	0.482849794387686
41.465309899673	0.363265906433771		47.6234736505482	0.467066160545741		43.2114876762941	0.361324371707471		49.6150290411478	0.465632712167732
41.44407895325	0.347843328139928		47.5905277235156	0.450369858464643		43.1895216870691	0.345935936069631		49.5808805153977	0.44894642428123
41.4240222541779	0.333015509777762		47.5591859395759	0.434192158846347		43.1687734951959	0.331143204669042		49.5483976704455	0.432780112754923
41.4050748568431	0.318763838812168		47.5293701927143	0.418522142480859		43.1491755858281	0.316927423685124		49.5174992584932	0.41712275207234
41.387175407663	0.305069942188156		47.501006179912	0.403348724006082		43.1306641871512	0.303270087764924		49.48810799481	0.40196315515946
41.3702659464166	0.291915716776064		47.4740232159775	0.388660693975214		43.1131790628685	0.290152970113928		49.4601503644234	0.387290015378318
41.3542917185637	0.279283355717333		47.4483540573937	0.374446757219843		43.0966633161919	0.277558148488108		49.4335564382397	0.373091944806693
41.3392009979444	0.267155371028883		47.4239347347427	0.360695567772425		43.0810632046983	0.265468027447562		49.408259698134	0.359357509070672
41.3249449192838	0.255514612801974		47.4007043932888	0.347395760591288		43.066327965452	0.253865357205641		49.3841968705711	0.346075258969684
41.3114773199621	0.244344285301322		47.3786051413245	0.334535980315325		43.0524096498211	0.242733249384856		49.3613077683429	0.33323375912871
41.2987545905351	0.233627960249275		47.3575819058997	0.322104907266458		43.0392629674521	0.232055189962596		49.3395351400247	0.320821613889855
41.2867355335222	0.223349587557028		47.3375822955762	0.310091280893476		43.0268451388948	0.221815049671398		49.3188245267748	0.30882749064518
41.2753812300053	0.213493503745379		47.3185564698644	0.29848392085141		43.0151157563973	0.211997092093554		49.2991241261197	0.297240140799647
41.264654913605	0.204044438275832		47.300457015017	0.287271745886798		43.0040366524189	0.202585979678171		49.2803846623823	0.286048418537143
41.2545218514273	0.194987518000644		47.2832388258705	0.276443790692732		42.9935717754324	0.193566777881373		49.2625592634319	0.275241297558115
41.2449492315954	0.186308269916537		47.2668589934399	0.265989220889773		42.983687072612	0.184924957623468		49.2456033434441	0.264807885938529
41.2359060570014	0.177992622399183		47.2512766979866	0.255897346271555		42.9743503790251	0.176646396232602		49.2294744913813	0.254737439254288
41.2273630449342	0.170026905077896		47.2364531072921	0.246157632449999		42.9655313129672	0.168717377039641		49.2141323649116	0.245019372108235
41.2192925322595	0.162397847494645		47.2223512798857	0.236759711026604		42.9572011770995	0.16112458776802		49.1995385895024	0.235643268177762
41.2116683858438	0.155092576685176		47.2089360729835	0.227693388401349		42.9493328650676	0.153855117854304		49.1856566624361	0.226598888907888
41.2044659179323	0.148098613804458		47.1961740549102	0.218948653332223		42.9419007732969	0.146896454822071		49.1724518615076	0.217876180950986
41.1976618062078	0.141403869907854		47.1840334217844	0.210515683342729		42.9348807176782	0.140236479825262		49.1598911581752	0.209465282459666
41.1912340182707	0.13499664099605		47.1724839182619	0.20238485007483		42.9282498548727	0.133863462459726		49.1479431349481	0.201356528323224
41.1851617402956	0.128865602412668		47.1614967621361	0.194546723670798		42.9219866079794	0.127766054941342		49.1365779068028	0.193540454440484
41.1794253096343	0.122999802686024		47.1510445726116	0.186992076270863		42.9160705963233	0.121933285736402		49.125767046434	0.186007801104223
41.1740061511461	0.117388656890724		47.1411013020686	0.179711884697135		42.910482569137	0.116354552720932		49.1154835131496	0.178749515580066
41.1688867170494	0.112021939601572		47.1316421711508	0.172697332398983		42.9052043429179	0.111019615942779		49.1057015852362	0.171756753946516
41.1640504301005	0.106889777507575		47.1226436070129	0.165939810722941		42.9002187422595	0.105918590050258		49.0963967956219	0.165020882261379
41.1594816299149	0.101982641740493		47.114083184576	0.159430919569503		42.8955095439619	0.101041936448679		49.0875458706781	0.15853347712131
41.1551655222567	0.0972913399770882		47.105939570642	0.15316246749264		42.8910614242416	0.0963804552342745		49.0791266720065	0.152286325662862
41.1510881311345	0.0928070083607652		47.0981924707302	0.147126471295119		42.8868599088677	0.0919252769584451		49.0711181410651	0.146271425066299
41.1472362535446	0.0885211032860824		47.0908225785018	0.141315155170501		42.8828913260626	0.0876678542644888		49.0635002464958	0.140480981604159
41.1435974167192	0.0844253930891993		47.0838115276471	0.13572094943078		42.8791427620138	0.0835999534333774		49.0562539340204	0.134907409284017
41.1401598377377	0.0805119496769532		47.0771418461153	0.130336488871343		42.8756020188523	0.0797136458809232		49.0493610787817	0.129543328126817
41.1369123853729	0.0767731401267568		47.0707969125728	0.125154610802387		42.8722575749606	0.0760012996298631		49.042804440008	0.12438156211739
41.1338445440467	0.0732016182884396		47.0647609149819	0.120168352790156		42.8690985474812	0.0724555707918405		49.03656761789	0.119415136865636
41.1309463797795	0.0697903164122487		47.0590188111957	0.115370950134993		42.8661146569037	0.0690693950826192		49.0306350125608	0.114637277011463
41.1282085080233	0.06653243682362		47.0535562914721	0.110755833123988		42.863296193615	0.0658359793899712		49.0249917850761	0.110041403400361
41.1256220632733	0.0634214436704936		47.048359742813	0.106316624079391		42.8606339863042	0.0627487934211453		49.0196238202991	0.105621130064949
41.1231786703608	0.0604510547533818		47.0434162150396	0.102047134232734		42.8581193721194	0.0598015614383626		49.0145176915942	0.101370261029742
41.120870417333	0.0576152334627113		47.0387133885197	0.0979413604500875		42.855744168478	0.0569882541071102		49.0096606272442	0.0972827869730939
41.1186898298342	0.0549081808281719		47.034239543466	0.0939934818245318		42.853500646441	0.0543030804634897		49.0050404785046	0.0933528817567848
41.116629846902	0.0523243276983306		47.02998353073	0.0901978561655456		42.851381505563	0.0517404800145771		49.0006456892167	0.0895748988556196
41.1146837981041	0.0498583270580699		47.025934744017	0.0865490163923139		42.8493798501358	0.0492951149843515		48.9964652669027	0.0859433676963718
41.1128453819383	0.0475050464929738		47.0220830934548	0.0830416668602762		42.8474891667506	0.0469618627081737		48.9924887552706	0.0824529899263058
41.1111086454277	0.0452595608067685		47.0184189804489	0.0796706796256045		42.8457033031028	0.0447358081886999		48.9887062080609	0.0790986356298694
41.1094679648445	0.0431171448000608		47.014933273762	0.0764310906700776		42.844016447972	0.0426122368135475		48.9851081641676	0.0758753395009191
41.1079180274994	0.0410732662142871		47.0116172867586	0.0733180960951728		42.8424231123132	0.0405866272445735		48.9816856239745	0.0727782969913863
41.1064538145392	0.0391235788418121		47.0084627557568	0.0703270482964123		42.8409181113942	0.0386546444766932		48.9784300268442	0.0698028604409867
41.1050705846946	0.0372639158116188		47.0054618194349	0.0674534521340247		42.8394965479256	0.0368121330764236		48.9753332297062	0.0669445352035557
41.103763858928	0.0354902830463955		47.0026069992405	0.0646929611028689		42.8381537961239	0.0350551105924642		48.9723874866888	0.0641989757775596
41.1025294059297	0.0337988528943945		46.999891180753	0.0620413735155756		42.8368854866599	0.0333797611499511		48.9695854297449	0.0615619819508739
41.1013632284162	0.0321859579386995		46.9973075959546	0.0594946287043257		42.8356874924406	0.0317824292188803		48.9669200502224	0.0590294949651899
41.1002615501874	0.0306480849810135		46.9948498063631	0.0570488032497996		42.8345559151795	0.0302596135651503		48.9643846813342	0.0565975937101967
41.099220803898	0.0291818692011397		46.9925116869873	0.054700107242427		42.8334870727116	0.0288079613764183		48.9619729814823	0.054262490952088
41.0982376195066	0.027784088491802		46.9902874110631	0.0524448805819474		42.8324774870117	0.0274242625682468		48.9596789183964	0.0520205296027763
41.0973088133631	0.026451657963166		46.9881714355324	0.0502795893222952		42.8315238728767	0.0261054442617294		48.9574967540455	0.0498681790335521
41.0964313778996	0.0251816246230452		46.9861584872296	0.0482008220638103		42.8306231272356	0.0248485654374155		48.9554210302854	0.0478020314405237
41.0956024718915	0.0239711622220858		46.9842435497404	0.0462052863964735		42.8297723190522	0.0236508117604142		48.9534465552068	0.0458187982617129
41.0948194112576	0.0228175662671529		46.9824218509009	0.0442898054016429		42.8289686797871	0.0225094905718137		48.951568390149	0.0439153066528885
41.0940796603687	0.0217182491998077		46.9806888509044	0.0424513142098783		42.8282095943893	0.02142202604806		48.9497818373469	0.0420884960226834
41.0933808238368	0.0206707357330151		46.9790402309883	0.0406868566216344		42.8274925927865	0.0203859545217221		48.9480824281808	0.0403354146317862
41.0927206387587	0.0196726583482887		46.9774718826715	0.0389935817907454		42.8268153418476	0.0193989199642085		48.9464659119992	0.0386532162534999
41.0920969673887	0.0187217529460322		46.9759798975154	0.0373687409736591		42.8261756377903	0.0184586696210898		48.9449282454869	0.0370391569066891
41.091507790216	0.0178158546487391		46.974560557384	0.0358096843452467		42.8255713990108	0.0175630498040945		48.9434655825516	0.0354905916496263
41.0909511994254	0.0169528937506588		46.973210325178	0.0343138578819095		42.8250006593092	0.0167100018294228		48.9420742647041	0.0340049714494056
41.0904253927199	0.0161308918126851		46.9719258360202	0.0328788003155184		42.8244615614922	0.0158975581048305		48.940750811907	0.0325798401168812
41.0899286674844	0.0153479578978179		46.9707038888697	0.0315021401552498		42.8239523513296	0.0151238383558939		48.9394919138708	0.0312128313151226
41.0894594152725	0.0146022849449803		46.969541438545	0.0301815927795254		42.8234713718459	0.0143870459908336		48.9382944217734	0.0299016656374125
41.0890161165983	0.0138921462741282		46.9684355881349	0.0289149576001299		42.8230170579285	0.0136854646039257		48.9371553403847	0.0286441477566839
41.0885973360158	0.0132158922232467		46.9673835817796	0.0277001152938156		42.8225879312348	0.013017454603255		48.9360718205747	0.0274381636461521
41.0882017174714	0.0125719469107626		46.9663827978023	0.0265350251066093		42.8221825953818	0.012381449970797		48.9350411521865	0.0262816778724322
41.0878279799124	0.0119588051202433		46.9654307421762	0.0254177222264249		42.8217997314022	0.0117759551442967		48.9340607572583	0.0251727309562901
41.0874749131388	0.0113750293046254		46.9645250423093	0.0243463152272757		42.8214380934523	0.0111995420170729		48.9331281835749	0.0241094368083878
41.0871413738849	0.0108192467053208		46.9636634411312	0.0233189835784858		42.8210965047583	0.0106508470572504		48.9322410985338	0.0230899802285691
41.0868262821169	0.0102901465829763		46.9628437914689	0.022333975227486		42.8207738537867	0.0101285685341907		48.9313972833115	0.0221126144802881
41.0865286175359	0.00978647755537605		46.9620640506956	0.021389604246385		42.8204690906277	0.00963146386099478		48.930594627313	0.0211756589298216
41.086247416274	0.00930704504322319		46.9613222756403	0.0204842485448442		42.8201812235786	0.00915834703300926		48.9298311228929	0.0202774967522526
41.0859817677732	0.00885070881336571		46.9606166177454	0.0196163476542108		42.8199093159169	0.00870808617720576		48.9291048603338	0.0194165727073204
41.0857308118368	0.0084163806207953		46.9599453184599	0.018784400567648		42.8196524828519	0.00827960119300902		48.9284140230698	0.0185913909768993
41.0854937358443	0.00800302194798897		46.959306704857	0.0179869636529919		42.819409888646	0.00787186149172016		48.9277568831423	0.0178005130681947
41.0852697721195	0.00760964183082617		46.9586991854649	0.0172226486225098		42.8191807438951	0.007483883825497		48.9271317968785	0.0170425557819846
41.0850581954456	0.00723529477724616		46.9581212463008	0.0164901205654192		42.8189643029595	0.00711473020715593		48.9265372007797	0.016316189238633
41.0848583207157	0.00687907876730862		46.9575714470983	0.0157880960417115		42.818759861538	0.00676350591246432		48.925971607611	0.0156201349696031
41.0846695007154	0.00654013333725795		46.9570484177175	0.0151153412359111		42.818566754376	0.00642935756669281		48.9254336026811	0.0149531640649048
41.0844911240266	0.00621763774129076		46.956550854731	0.0144706701655016		42.8183843531007	0.00611147131029374		48.9249218403037	0.0143140953806507
41.0843226130475	0.00591080919227769		46.9560775181755	0.0138529429478988		42.8182120641762	0.0058090710394446		48.9244350404318	0.0137017938022962
41.0841634221225	0.00561890117084398		46.9556272284617	0.01326106412497		42.8180493269725	0.00552141672188778		48.9239719854562	0.0131151685665968
41.0840130357755	0.00534120181011929		46.9551988634348	0.0126939810374517		42.8178956119409	0.00524780278275984		48.9235315171593	0.0125531716326669
41.0838709670402	0.00507703234505695		46.9547913555779	0.0121506822546264		42.8177504188911	0.00498755655686081		48.9231125338187	0.0120147961120109
41.0837367558838	0.00482574562945806		46.9544036893515	0.0116301960550044		42.8176132753631	0.00474003681177889		48.9227139874514	0.0114990747461659
41.083609967717	0.00458672471351194		46.9540348986633	0.0111315889583618		42.8174837350905	0.00450463232649101		48.9223348811921	0.0110050784356481
41.083490191987	0.00435938148481868		46.9536840644597	0.0106539643030936		42.8173613765478	0.00428076053602103		48.9219742668003	0.0105319148208808
41.0833770408478	0.00414315536330979		46.9533503124364	0.010196460876605		42.8172458015789	0.00406786623409338		48.9216312422886	0.0100787269057626
41.0832701479047	0.00393751205797819		46.9530328108589	0.00975825158741822		42.8171366341015	0.00386542032755502		48.9213049496658	0.0096446917337288
41.0831691670275	0.00374194237061619		46.9527307684902	0.00933854218364699		42.8170335188836	0.00367291864951576		48.9209945727918	0.0092290191035141
41.08307377123	0.00355596105662871		46.9524434326185	0.00893657001761711		42.816936120387	0.00348988082062276		48.9206993353356	0.00883095033353178
41.082983651611	0.00337910573151864		46.9521700871819	0.00855160285013856		42.816844121676	0.00331584916131654		48.9204184988337	0.00844975706590467
41.0828985163541	0.00321093582819508		46.9519100509837	0.00818293769671846		42.8167572233857	0.00315038765194607		48.9201513608433	0.00808474011433902
41.0828180897826	0.00305103159664775		46.9516626759945	0.00782989971643732		42.8166751427481	0.00299308093694574		48.9198972531846	0.00773522835039977
41.0827421114674	0.00289899314916574		46.9514273457379	0.00749184113630961		42.8165976126719	0.00284353337502611		48.9196555402704	0.00740057763046686
41.0826703353828	0.00275443954802688		46.9512034737537	0.00716814021595026		42.8165243808734	0.00270136812775148		48.9194256175155	0.00708016975898973
41.0826025291108	0.00261700793165962		46.9509905021365	0.00685820024796076		42.8164552090555	0.00256622629268959		48.919206909825	0.0067734114913297
41.0825384730878	0.0024863526811381		46.9507879001455	0.00656144859466332		42.8163898721324	0.00243776607321491		48.9189988701559	0.00647973356895628
41.0824779598939	0.00236214462163132		46.9505951628818	0.00627733575829619		42.816328157497	0.00231566198225374		48.9188009781483	0.00619858979176283
41.0824207935813	0.00224407026333802		46.9504118100301	0.00600533448549859		42.8162698643291	0.00219960408717365		48.9186127388244	0.00592945612332452
41.0823667890397	0.00213183106944414		46.9502373846615	0.00574493890339271		42.8162148029421	0.00208929728458626		48.9184336813501	0.00567182982706991
41.082315771397	0.00202514276520803		46.9500714520954	0.00549566368884617		42.8161627941657	0.00198446060795544		48.9182633578574	0.00542522863593427
41.0822675754529	0.0019237346700731		46.9499135988157	0.00525704326413963		42.8161136687628	0.00188482656836495		48.9181013423243	0.00518918995239928
41.0822220451441	0.00182734906574953		46.9497634314405	0.00502863102814325		42.8160672668788	0.00179014052303258		48.917947229509	0.00496327007528019
41.0821790330388	0.00173574058975118		46.9496205757416	0.00480999860830653		42.8160234375213	0.00170016007259589		48.9178006339364	0.00474704345827025
41.0821383998595	0.00164867565633875		46.9494846757124	0.00460073514781401		42.8159820380692	0.00161465448812033		48.917661188934	0.00454010199440956
41.0821000140319	0.00156593190589918		46.94935539268	0.00440044661273931		42.8159429338082	0.0015334041589552		48.9175285457147	0.00434205432644681
41.0820637512588	0.00148729767562845		46.9492324044616	0.00420875513015983		42.8159059974926	0.00145620007282908		48.9174023725041	0.00415252518412802
41.0820294941177	0.00141257149874954		46.9491154045615	0.00402529834623424		42.8158711089313	0.00138284331214228		48.9172823537114	0.00397115474743471
41.0819971316805	0.00134156162152599		46.9490041014076	0.00384972881280981		42.8158381545964	0.00131314457993234		48.9171681891391	0.00379759802929645
41.0819665591544	0.00127408554841741		46.9488982176242	0.00368171339364617		42.8158070272542	0.00124692374311415		48.9170595932329	0.00363152428772716
41.0819376775424	0.00120996960157255		46.9487974893412	0.00352093269460526		42.815777625616	0.00118400939823922		48.916956294367	0.00347261645413453
41.0819103933231	0.00114904850451837		46.9487016655364	0.00336708051660937		42.8157498540085	0.00112423845687662		48.9168580341647	0.00332057058924945
41.0818846181472	0.00109116498569921		46.9486105074097	0.00321986332538624		42.8157236220626	0.00106745575287759		48.9167645668526	0.00317509535375742
41.0818602685523	0.00103616939632949		46.9485237877887	0.00307899974616719		42.8156988444192	0.00101351366124528		48.9166756586452	0.0030359115047116
41.0818372656918	0.000983919349552864		46.9484412905615	0.00294422007511608		42.8156754404517	0.000962271742495171		48.9165910871608	0.00290275140667604
41.0818155350802	0.000934279375241004		46.9483628101391	0.00281526580825011		42.8156533340033	0.000913596396684912		48.9165106408646	0.00277535856536166
41.0817950063516	0.000887120588893452		46.9482881509425	0.00269188919329985		42.8156324531392	0.000867360540044432		48.9164341185402	0.00265348717634917
41.0817756130319	0.000842320379019813		46.9482171269156	0.00257385279188385		42.8156127299131	0.000823443289832121		48.9163613287859	0.00253690169330446
41.0817572923235	0.000799762106978549		46.9481495610612	0.00246092906559275		42.8155941001452	0.000781729669714104		48.9162920895362	0.00242537641152535
41.0817399849022	0.000759334821614148		46.9480852850005	0.00235289997312669		42.8155765032141	0.000742110324362192		48.9162262276061	0.00231869506857966
41.0817236347248	0.000720932986571265		46.9480241385527	0.00224955658514917		42.8155598818592	0.000704481251918695		48.9161635782585	0.00221665045916362
41.0817081888477	0.000684456220628398		46.9479659693363	0.00215069871457348		42.8155441819944	0.000668743544593007		48.9161039847913	0.00211904406916775
41.0816935972557	0.000649809051042269		46.9479106323896	0.00205613455957731		42.8155293525322	0.000634803144441774		48.9160472981464	0.002025685715852
