"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,1629.884,120,120.7904,32,31.97676,32,31.98527,180,180.0666,53.05079,57.29636,225.4125,28.86315,0,0,10,9.965,10,9.83,0,0,0,0,0,0,0,0
2,1627.881,120,119.9971,32,31.99394,32,32.00113,180,179.9886,53.25673,57.76212,228.0923,28.41365,0,0,10,9.98,10,9.955,0,0,0,0,0,0,0,0
3,1568.28,100,99.95099,32,31.95331,32,31.9814,180,180.0435,53.15193,57.18854,227.1215,28.49956,0,0,10,10.005,10,9.995,0,0,0,0,0,0,0,0
4,1529.853,100,99.95288,32,31.97574,32,31.98384,180,180.0641,53.23472,57.30302,227.3144,28.60289,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
5,1561.671,100,99.94402,32,31.99542,32,31.99432,180,180.0509,53.28981,57.39461,227.3081,28.61732,0,0,10,9.95,10,9.995,0,0,0,0,0,0,0,0
6,1529.109,100,99.94978,32,31.99877,32,31.99951,180,180.0234,53.3282,57.44286,227.3961,28.74655,0,0,10,9.96,10,9.94,0,0,0,0,0,0,0,0
7,1565.991,100,99.97816,32,31.98846,32,31.99691,180,179.9745,53.24168,57.4423,227.6788,28.44941,2,2.015,10,10.005,10,10,0,0,0,0,0,0,0,0
8,1567.451,100,99.99142,32,31.98001,32,31.99181,180,179.9874,53.15757,57.43717,227.7764,28.40791,2,1.975,10,9.97,10,9.97,0,0,0,0,0,0,0,0
9,1567.279,100,99.99133,32,31.98386,32,31.99049,180,179.9864,53.14747,57.41071,227.4897,28.42911,2,2.01,10,10.005,10,10.02,0,0,0,0,0,0,0,0
10,1568.566,100,99.99702,32,31.9899,32,31.99688,180,180.0082,53.06841,57.3983,227.8021,28.12014,2,1.975,10,9.995,10,9.98,0,0,0,0,0,0,0,0
11,1568.252,100,99.99766,32,31.9885,32,31.99513,180,180.0099,53.05204,57.37762,227.4942,28.1076,2,2.03,10,10.01,10,10.025,0,0,0,0,0,0,0,0
12,1569.539,100,100.0031,32,32.01423,32,32.00767,180,179.9883,53.02629,57.35067,227.8748,28.53516,2,2.03,10,10.005,10,9.99,0,0,0,0,0,0,0,0
13,1569.596,100,99.99983,32,32.01455,32,32.00701,180,179.987,53.02713,57.34219,227.5356,28.50377,2,2.015,10,10.01,10,10.035,0,0,0,0,0,0,0,0
14,1571.256,100,100.0064,32,32.0087,32,32.01495,180,179.9389,53.12175,57.32385,227.7083,28.55749,2,1.975,10,10,10,9.96,0,0,0,0,0,0,0,0
15,1571.37,100,100.0012,32,32.00708,32,32.01653,180,179.9408,53.11638,57.32524,227.3643,28.56805,2,2.005,10,9.995,10,9.98,0,0,0,0,0,0,0,0
16,1570.083,100,99.99955,32,31.99426,32,31.99691,180,179.9924,53.15628,57.34044,227.7777,28.46371,2,2.02,10,10,10,10.02,0,0,0,0,0,0,0,0
17,1569.854,100,99.99937,32,31.99329,32,31.99749,180,179.99,53.14246,57.31429,227.4431,28.40116,2,1.985,10,10.02,10,10.03,0,0,0,0,0,0,0,0
18,1569.482,100,99.99417,32,32.00708,32,31.99757,180,180.0255,53.09308,57.32759,227.8435,28.29041,2,1.995,10,10.005,10,9.995,0,0,0,0,0,0,0,0
19,1569.425,100,99.99471,32,32.00285,32,31.99819,180,180.0266,53.10105,57.33883,227.5018,28.34109,2,1.995,10,10,10,9.985,0,0,0,0,0,0,0,0
20,1557.436,100,99.99317,32,31.99078,32,31.99649,180,180.0153,53.0715,57.33136,227.7751,28.12957,2,1.955,10,9.97,10,9.965,0,0,0,0,0,0,0,0
21,1563.015,100,100.0017,32,31.99491,32,31.99509,180,180.0345,53.05821,57.30724,227.8045,28.16966,2,1.99,10,10.005,10,10,0,0,0,0,0,0,0,0
22,1557.293,100,100.0004,32,31.99858,32,31.99417,180,179.9903,53.02084,57.30255,227.8599,28.12879,2,2.03,10,10.01,10,10.025,0,0,0,0,0,0,0,0
23,1563.502,100,99.99652,32,31.99714,32,31.99858,180,179.9788,52.9924,57.28936,227.8196,28.0005,2,2.02,10,10.01,10,10.015,0,0,0,0,0,0,0,0
24,1557.379,100,100.005,32,31.9886,32,31.99784,180,179.902,52.99529,57.28548,227.9253,27.95037,2,2.04,10,10.045,10,10.035,0,0,0,0,0,0,0,0
25,1563.273,100,99.99962,32,31.98981,32,31.993,180,179.9066,52.98353,57.28585,227.8774,28.02803,2,1.975,10,10.015,10,10,0,0,0,0,0,0,0,0
26,1556.635,100,100.0003,32,31.9938,32,31.99955,180,179.9926,52.93192,57.24035,227.9271,28.03825,2,1.995,10,10.015,10,9.99,0,0,0,0,0,0,0,0
27,1563.187,100,99.99314,32,31.99203,32,32.00365,180,179.9834,52.89862,57.224,228.0338,28.1524,2,1.99,10,9.985,10,9.96,0,0,0,0,0,0,0,0
28,1570.884,100,100.0084,32,32.02342,32,32.01672,180,180.0739,52.99572,57.214,227.9385,28.59013,2,1.97,10,9.97,10,10,0,0,0,0,0,0,0,0
29,1570.913,100,100.0122,32,32.02287,32,32.0187,180,180.0724,52.99463,57.20572,227.6163,28.59198,2,1.99,10,9.99,10,10.02,0,0,0,0,0,0,0,0
30,1571.514,100,100.0113,32,32.0055,32,32.00249,180,179.9581,53.12405,57.25972,227.6833,28.6589,2,2.02,10,10.01,10,10.015,0,0,0,0,0,0,0,0
