"ID","sea_time","fid_signal"
1,0,139.84
2,0.001667,140.011
3,0.003333,140.28
4,0.005,140.399
5,0.006667,140.399
6,0.008333,140.309
7,0.01,140.28
8,0.011667,140.145
9,0.013333,140.145
10,0.014983,140.071
11,0.01665,140.026
12,0.018317,140.093
13,0.019983,140.093
14,0.02165,140.451
15,0.023317,140.466
16,0.024983,140.466
17,0.02665,140.481
18,0.028333,140.451
19,0.029983,140.436
20,0.03165,140.436
21,0.033317,140.272
22,0.034983,139.952
23,0.03665,140.063
24,0.038317,140.063
25,0.039983,139.721
26,0.04165,139.736
27,0.043317,139.892
28,0.045067,139.892
29,0.04665,139.847
30,0.048317,139.944
31,0.049983,139.944
32,0.05165,140.309
33,0.0533,140.309
34,0.054967,140.101
35,0.056633,140.101
36,0.0583,140.324
37,0.059967,140.257
38,0.061717,140.414
39,0.0633,140.414
40,0.064967,140.764
41,0.066633,140.704
42,0.0683,140.741
43,0.069967,140.741
44,0.071633,140.66
45,0.0733,140.406
46,0.07496700000000001,140.354
47,0.07663300000000001,140.354
48,0.07838299999999999,140.19
49,0.079967,140.287
50,0.081633,140.287
51,0.0833,140.28
52,0.084967,139.982
53,0.086633,139.84
54,0.0883,139.84
55,0.08996700000000001,139.572
56,0.09163300000000001,139.579
57,0.09329999999999999,139.78
58,0.094967,139.78
59,0.096633,139.758
60,0.0983,139.907
61,0.099967,139.721
62,0.101633,139.721
63,0.1033,139.669
64,0.104967,139.706
65,0.106633,139.706
66,0.1083,139.475
67,0.109967,139.438
68,0.111633,139.251
69,0.113283,139.251
70,0.114967,139.467
71,0.116617,139.654
72,0.118283,140.041
73,0.11995,140.041
74,0.121617,140.481
75,0.123283,140.414
76,0.124983,140.615
77,0.126617,140.615
78,0.128283,140.466
79,0.12995,140.488
80,0.131617,140.354
81,0.133283,140.354
82,0.13495,140.235
83,0.136617,140.257
84,0.138283,140.257
85,0.13995,140.317
86,0.141617,140.548
87,0.143283,140.443
88,0.14495,140.443
89,0.146617,140.257
90,0.148283,139.9
91,0.14995,139.698
92,0.151617,139.698
93,0.153283,139.989
94,0.15495,140.272
95,0.156617,140.451
96,0.158283,140.451
97,0.15995,140.294
98,0.161617,140.041
99,0.16335,139.825
100,0.16495,139.825
101,0.166617,139.49
102,0.168283,139.78
103,0.16995,139.78
104,0.1716,139.669
105,0.173267,139.609
106,0.174933,139.639
107,0.1766,139.639
108,0.178267,139.803
109,0.179983,139.907
110,0.1816,140.175
111,0.183267,140.175
112,0.184933,140.473
113,0.1866,140.145
114,0.188267,140.063
115,0.189933,140.063
116,0.1916,139.78
117,0.193267,139.631
118,0.19495,139.631
119,0.196617,139.885
120,0.198333,139.967
121,0.199933,140.034
122,0.2016,140.034
123,0.203267,140.183
124,0.204933,139.832
125,0.2066,140.026
126,0.208267,140.026
127,0.209933,140.235
128,0.2116,140.078
129,0.213267,140.265
130,0.214933,140.265
131,0.2166,140.108
132,0.218267,139.952
133,0.219933,139.952
134,0.2216,139.914
135,0.223267,140.198
136,0.224933,140.458
137,0.2266,140.458
138,0.228267,140.66
139,0.229933,140.786
140,0.2316,140.376
141,0.23325,140.376
142,0.234917,139.885
143,0.236583,139.512
144,0.23825,139.646
145,0.239917,139.646
146,0.241583,139.929
147,0.24325,140.093
148,0.244917,140.093
149,0.246583,140.227
150,0.24825,140.138
151,0.249917,140.16
152,0.251583,140.16
153,0.25325,140.458
154,0.254917,140.451
155,0.256583,140.16
156,0.25825,140.16
157,0.259917,140.086
158,0.2616,139.959
159,0.263267,140.309
160,0.264917,140.309
161,0.266583,140.615
162,0.26825,140.674
163,0.269917,140.734
164,0.271583,140.734
165,0.27325,140.518
166,0.274917,140.734
167,0.276583,140.734
168,0.27825,141.256
169,0.279917,141.963
170,0.2816,143.141
171,0.28325,143.141
172,0.284917,144.117
173,0.286583,145.204
174,0.28825,146.493
175,0.289917,146.493
176,0.291567,148.43
177,0.293233,150.926
178,0.2949,153.847
179,0.296567,153.847
180,0.298283,157.751
181,0.2999,162.192
182,0.301567,162.192
183,0.303233,167.444
184,0.3049,173.882
185,0.30655,181.012
186,0.308217,181.012
187,0.309883,189.446
188,0.31155,198.841
189,0.313217,209.458
190,0.314983,209.458
191,0.31655,221.61
192,0.318217,234.76
193,0.319883,249.684
194,0.32155,249.684
195,0.323217,265.948
196,0.324883,283.599
197,0.32655,303.105
198,0.328217,303.105
199,0.329883,324.383
200,0.33155,347.584
201,0.333217,347.584
202,0.334883,373.185
203,0.33655,400.506
204,0.33825,430.033
205,0.339883,430.033
206,0.34155,461.824
207,0.343217,495.441
208,0.344883,531.636
209,0.34655,531.636
210,0.348217,570.647
211,0.349883,612.244
212,0.35155,657.246
213,0.3532,657.246
214,0.354867,705.659
215,0.356533,757.448
216,0.3582,757.448
217,0.359867,813.454
218,0.361533,873.856
219,0.3632,938.773
220,0.364867,938.773
221,0.366533,1009.017
222,0.3682,1085.08
223,0.369883,1167.372
224,0.371533,1167.372
225,0.3732,1257.315
226,0.374867,1355.343
227,0.376533,1462.288
228,0.3782,1462.288
229,0.379867,1579.195
230,0.381533,1706.451
231,0.3832,1845.069
232,0.384867,1845.069
233,0.386533,1995.713
234,0.3882,2158.709
235,0.389867,2158.709
236,0.391533,2335.295
237,0.3932,2525.009
238,0.394867,2727.471
239,0.396533,2727.471
240,0.3982,2942.018
241,0.399867,3166.735
242,0.401533,3400.505
243,0.4032,3400.505
244,0.404867,3640.6
245,0.406533,3883.854
246,0.408217,4127.107
247,0.409867,4127.107
248,0.411533,4366.301
249,0.413183,4598.238
250,0.41485,4598.238
251,0.416517,4819.058
252,0.418183,5024.53
253,0.41985,5210.467
254,0.421517,5210.467
255,0.423183,5372.837
256,0.42485,5508.967
257,0.426517,5616.568
258,0.428183,5616.568
259,0.42985,5694.24
260,0.431517,5740.993
261,0.433267,5755.693
262,0.43485,5755.693
263,0.436517,5738.117
264,0.438183,5688.652
265,0.43985,5688.652
266,0.441517,5608.387
267,0.443183,5499.199
268,0.44485,5363.137
269,0.446517,5363.137
270,0.448183,5203.15
271,0.44985,5022.086
272,0.451517,4823.29
273,0.453183,4823.29
274,0.45485,4610.017
275,0.456517,4385.218
276,0.458183,4152.231
277,0.45985,4152.231
278,0.461517,3914.602
279,0.463183,3674.977
280,0.46485,3436.342
281,0.466517,3436.342
282,0.468183,3201.09
283,0.46985,2970.666
284,0.471517,2970.666
285,0.473167,2747.349
286,0.474833,2532.378
287,0.4765,2327.032
