ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
1	colConditioning1	n/a	0	120	n/a	0	392.661749267578	22.8045845031738	10.0075001716614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	methaneInjection1	Methane	3000	3	n/a	0	322.660080337524	21.9748048782349	9.99249982833862	9907.76803898156	127717.524843	0.43985	0.446133842586884	1.01428633076477	1705.84055176669	1730.21075412118	0	0	0	0	0	0	0	0	0	0	0
3	methaneInjection2	Methane	3000	3	n/a	0	323.159370803833	22.3467750549316	9.99249982833862	9924.72620511847	127698.935743696	0.43985	0.445946451270195	1.01386029616959	1708.06427585254	1731.73855259256	0	0	0	0	0	0	0	0	0	0	0
4	injection1	NONANE	461	40	0.005	0.00443330730146423	323.132364654541	21.5313053131104	9.98999977111816	105.266989450157	672.184387833536	0.73975	0.766591013599016	1.03628389807234	2873.23699162038	2977.48922976202	0.301141666666667	1169.65377003701	0.322245599697929	1251.62281505777	0.0380115419658673	0.0580420714342954	0.0621096453509297	0.00116366594455473	3.49099783366419E-06	0.00220626863411059	0.002360883390742
5	injection2	NONANE	687	40	0.0075	0.00685182971721795	323.146086120605	21.3310146331787	10.0025000572205	162.735046108788	1108.4945183517	0.744767	0.767531826791108	1.03056637416952	2896.84576781503	2985.39183946544	0.306158666666667	1190.83476820701	0.323186412890021	1257.06589093741	0.0625903482779162	0.059090633087231	0.0623770999226846	0.00179848595137567	5.39545785412701E-06	0.00365864585961798	0.00389403804804898
6	injection3	NONANE	911	35	0.01	0.00966390297943596	323.148935699463	21.3024005889893	10.0125002861023	229.590698889439	1631.15868008099	0.751433	0.770187338285435	1.0249580977751	2925.77656091206	2998.79837838739	0.312824666666667	1218.01288658931	0.325841924384348	1268.69682982542	0.0919832715679018	0.0604387105816493	0.0629536857597543	0.00253660620028222	7.60981860084667E-06	0.00543511624349005	0.0057444309044073
7	injection4	NONANE	1349	35	0.015	0.0149068069094626	323.150289916992	20.9590454101563	10.0025000572205	354.340617888707	2642.72983671074	0.758083	0.772005202362431	1.01836501064188	2949.39623842747	3003.56193173332	0.319474666666667	1242.94751384682	0.327659788461344	1274.79253270661	0.14909559215054	0.0616757269748619	0.063255894010739	0.00391277715778141	1.17383314733442E-05	0.00895756013464561	0.00935712180188999
8	injection5	NONANE	1776	30	0.02	0.0202953920905461	323.150005722046	21.0591955184937	10.0050001144409	482.693392297657	3690.5906207897	0.766417	0.773467067570534	1.00919873589773	2982.36757751915	3009.80158921471	0.327808666666667	1275.60575913171	0.329121653669447	1280.71500105457	0.208047153865192	0.0632963024112064	0.0635498259779718	0.00532718690611718	1.59815607183515E-05	0.0126889760125491	0.0131034832899858
9	injection6	NONANE	2193	30	0.025	0.0252290136404492	323.147961044312	20.8159799575806	10.0050001144409	600.327969163445	4639.0729939571	0.771417	0.775073547787937	1.00474004045534	3002.28320784577	3016.51415170934	0.332808666666667	1295.26037325969	0.33072813388685	1287.16313320896	0.261386234880558	0.0642719825079884	0.0638701901875811	0.00662217662610509	1.98665298783153E-05	0.0161171844945609	0.0165102605388681
10	injection7	NONANE	2600	25	0.03	0.0301927708961153	323.150785827637	20.8302898406982	9.99749994277954	718.793167002361	5600.39716157661	0.778067	0.77744889823696	0.9992055931391	3025.89244791044	3023.48865818947	0.339458666666667	1320.15034160865	0.333103484335873	1295.43512014335	0.31563369467584	0.0655064724599211	0.0642800917037076	0.0079250764439335	2.37752293318005E-05	0.0196707442256612	0.0199972922292019
