n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.03	DICHLOROMETHANE	dG (kJ/Mol)	-0.2299085889527	2.61418979265677	0.0454827200226011	2.97700436821543	-23.1241052366958	-32.0129437707663	323.150469525655
0.03	ETHYL ACETATE	dG (kJ/Mol)	4.03119159723331	-0.035573537770308	2.47291885610525	-1.79801250926613	11.4901112815119	-34.4343059694749	323.15204556783
0.035	NONANE	dG (kJ/Mol)					1350.59050854264	1296.56838532208	323.149320323651
0.035	OCTANE	dG (kJ/Mol)					418.939853660927	397.392563413692	323.150794630784
0.035	HEPTANE	dG (kJ/Mol)					117.456763599817	81.5700296874668	323.151108609713
0.035	DICHLOROMETHANE	dG (kJ/Mol)	-0.254854158161215	2.21297455434015	0.0143780855605085	2.5628176219095	-15.6240803726972	-28.3866592105841	323.150469525655
0.035	ETHYL ACETATE	dG (kJ/Mol)	3.99549602661067	-0.386622987277117	2.43065482605706	-2.12023474774764	11.4552706580582	-27.363837850802	323.15204556783
0.04	NONANE	dG (kJ/Mol)					1382.25168263883	1312.99820209261	323.149320323651
0.04	OCTANE	dG (kJ/Mol)					421.557672352897	400.316767448668	323.150794630784
0.04	HEPTANE	dG (kJ/Mol)					121.453768571967	86.6869066613287	323.151108609713
0.04	DICHLOROMETHANE	dG (kJ/Mol)	-0.370800029801344	1.83639461091628	-0.109563282740016	2.17201564080776	-8.12231021780895	-24.7475615577978	323.150469525655
0.04	ETHYL ACETATE	dG (kJ/Mol)	3.88001124129759	-0.719102198827602	2.31585330074215	-2.42946878988983	11.4204300346045	-20.2933697321291	323.15204556783
0.045	NONANE	dG (kJ/Mol)					1416.48524971822	1323.43754371949	323.149320323651
0.045	OCTANE	dG (kJ/Mol)					429.64709926453	407.122796188677	323.150794630784
0.045	HEPTANE	dG (kJ/Mol)					117.382659410287	89.840464319019	323.151108609713
0.045	DICHLOROMETHANE	dG (kJ/Mol)	-0.00600632694719446	1.6028411909081	0.268777530139207	1.93401867806581	-1.69236543355253	-17.0162930384721	323.150469525655
0.045	ETHYL ACETATE	dG (kJ/Mol)	4.18250108029558	-0.926657327705789	2.5869308268707	-2.62038906963675	11.3855894111508	-13.2229016134562	323.15204556783
0.05	NONANE	dG (kJ/Mol)					1449.3594745144	1338.2335707191	323.149320323651
0.05	OCTANE	dG (kJ/Mol)					432.348112547068	405.421775189192	323.150794630784
0.05	HEPTANE	dG (kJ/Mol)					119.630058119606	93.5287433548788	323.151108609713
0.05	DICHLOROMETHANE	dG (kJ/Mol)	-0.018386939785852	1.38103252688234	0.25220321767272	1.69982328718007	-1.64550364044571	-14.5395640600833	323.150469525655
0.05	ETHYL ACETATE	dG (kJ/Mol)	4.15742652241818	-1.12243750819408	2.55531635949712	-2.80541997458023	11.3507487876971	-6.15243349478327	323.15204556783
0.055	NONANE	dG (kJ/Mol)					1476.34925807484	1348.842095431	323.149320323651
0.055	OCTANE	dG (kJ/Mol)					447.495549091841	410.181968823687	323.150794630784
0.055	HEPTANE	dG (kJ/Mol)					126.872164911246	98.2897881156868	323.151108609713
0.055	DICHLOROMETHANE	dG (kJ/Mol)	-0.379442132988199	1.05297270539004	-0.114345996640162	1.36206793697352	-7.78717277657256	-17.8699474331185	323.150469525655
0.055	ETHYL ACETATE	dG (kJ/Mol)	3.82595085411619	-1.64170984991817	2.24877601807087	-3.3023247529044	11.3159081642434	0.918034623889638	323.15204556783
0.06	NONANE	dG (kJ/Mol)					1504.31487122762	1357.48984129274	323.149320323651
0.06	OCTANE	dG (kJ/Mol)					451.714716682424	410.184773057609	323.150794630784
0.06	HEPTANE	dG (kJ/Mol)					127.86821857334	100.195976171999	323.151108609713
0.06	DICHLOROMETHANE	dG (kJ/Mol)	-0.339129654418637	0.950873681028092	-0.0741238211508647	1.25462693314226	-3.69403397016563	-13.9213003562313	323.150469525655
0.06	ETHYL ACETATE	dG (kJ/Mol)	3.85144694390452	3.49061745597339	2.26614172863437	1.83483012453705	11.2977979241012	6.4133506845559	323.15204556783
0.065	NONANE	dG (kJ/Mol)					1537.52534217303	1373.75909528031	323.149320323651
0.065	OCTANE	dG (kJ/Mol)					452.675536372049	413.783461534544	323.150794630784
0.065	HEPTANE	dG (kJ/Mol)					124.286970679313	100.333175959595	323.151108609713
0.065	DICHLOROMETHANE	dG (kJ/Mol)	-0.0099602001872169	0.999087214187433	0.261955163525073	1.30459131418567	-8.125162221802	-12.4480797295122	323.150469525655
0.065	ETHYL ACETATE	dG (kJ/Mol)	4.14481682955506	3.21504538256502	2.52849869305431	1.553008110681	11.3455676999962	5.70611651608922	323.15204556783
0.07	NONANE	dG (kJ/Mol)					1550.94089014422	1382.89343352986	323.149320323651
0.07	OCTANE	dG (kJ/Mol)					456.265709178492	417.581747456981	323.150794630784
0.07	HEPTANE	dG (kJ/Mol)					124.804391894743	101.80563385311	323.151108609713
0.07	DICHLOROMETHANE	dG (kJ/Mol)	0.000473332629052241	0.92071908403381	0.273322778580737	1.22494112908732	-2.11644093024509	-11.381977901538	323.150469525655
0.07	ETHYL ACETATE	dG (kJ/Mol)	5.22146835498097	4.53166041023547	3.60261987028095	2.8743617177955	16.8984539201451	9.56363349907843	323.15204556783
0.075	NONANE	dG (kJ/Mol)					1576.1043314114	1396.74618275886	323.149320323651
0.075	OCTANE	dG (kJ/Mol)					461.273638085184	418.602921177261	323.150794630784
0.075	HEPTANE	dG (kJ/Mol)					127.726140888526	104.675730190492	323.151108609713
0.075	DICHLOROMETHANE	dG (kJ/Mol)	-0.0874119073190764	0.774097485423477	0.181977360245648	1.07131233480337	-1.68755053239119	-8.50005677062698	323.150469525655
0.075	ETHYL ACETATE	dG (kJ/Mol)	4.24485272177309	3.4970899497475	2.62820740797549	1.84687558537081	12.1112192027634	6.83133226025328	323.15204556783
0.08	NONANE	dG (kJ/Mol)					1601.83916730909	1406.92285464621	323.149320323651
0.08	OCTANE	dG (kJ/Mol)					468.430118264199	419.316346192911	323.150794630784
0.08	HEPTANE	dG (kJ/Mol)					127.854168009637	107.149637295473	323.151108609713
0.08	DICHLOROMETHANE	dG (kJ/Mol)	-0.019975190264152	0.644892271149994	0.253122106745123	0.936169307995771	-1.46650050094659	-6.3914822300711	323.150469525655
0.08	ETHYL ACETATE	dG (kJ/Mol)	5.09273782641208	4.33585526284174	3.46810823023463	2.69237007015575	16.2780248420977	9.7413011819646	323.15204556783
0.085	NONANE	dG (kJ/Mol)					1636.11242750107	1420.79292829024	323.149320323651
0.085	OCTANE	dG (kJ/Mol)					481.120495541893	424.697506152995	323.150794630784
0.085	HEPTANE	dG (kJ/Mol)					131.081267416624	108.619850351003	323.151108609713
0.085	DICHLOROMETHANE	dG (kJ/Mol)	-0.110872701429632	0.587292119228241	0.162989645697489	0.878496912936279	-1.24545046950199	-4.28290768951523	323.150469525655
0.085	ETHYL ACETATE	dG (kJ/Mol)	4.18203135882221	4.04356357860034	2.5608249105698	2.40282497569382	11.9808651085783	8.91439372973672	323.15204556783
0.09	NONANE	dG (kJ/Mol)					1660.64106639268	1439.07377219318	323.149320323651
0.09	OCTANE	dG (kJ/Mol)					484.50700309556	426.200016013819	323.150794630784
0.09	HEPTANE	dG (kJ/Mol)					134.271701279817	109.304130973302	323.151108609713
0.09	DICHLOROMETHANE	dG (kJ/Mol)	-0.207545770280109	0.611378245851803	0.0614606466051358	0.901375838007736	-1.02440043805739	-2.17433314895935	323.150469525655
0.09	ETHYL ACETATE	dG (kJ/Mol)	5.07883695802123	4.4659708352594	3.46019144574833	2.81940657019302	17.2890390352272	10.3636803408199	323.15204556783
0.095	NONANE	dG (kJ/Mol)					1677.84570451641	1443.86407364107	323.149320323651
0.095	OCTANE	dG (kJ/Mol)					493.694084739756	430.342407768331	323.150794630784
0.095	HEPTANE	dG (kJ/Mol)					134.341633037687	110.057997246293	323.151108609713
0.095	DICHLOROMETHANE	dG (kJ/Mol)	-0.174817144564922	0.568960814905516	0.0993980418110662	0.860024724768282	-0.803350406612788	-0.0657586084034719	323.150469525655
0.095	ETHYL ACETATE	dG (kJ/Mol)	5.82653703303826	4.80044899818461	4.20517916387456	3.15741536036717	22.6321280689912	11.9085163927673	323.15204556783
0.1	NONANE	dG (kJ/Mol)					1705.99809495533	1460.43755078705	323.149320323651
0.1	OCTANE	dG (kJ/Mol)					501.00535370301	432.80676261973	323.150794630784
0.1	HEPTANE	dG (kJ/Mol)					134.276884822003	111.094300687455	323.151108609713
0.1	DICHLOROMETHANE	dG (kJ/Mol)	-0.0932251525398459	2.47934809010417	0.184843294033484	2.76915520641789	-0.582300375168187	2.04281593215241	323.150469525655
0.1	ETHYL ACETATE	dG (kJ/Mol)	5.21202434447602	5.00227553302903	3.5813892953763	3.35665730992282	17.5698395449826	12.8903638260977	323.15204556783
0.12	NONANE	dG (kJ/Mol)					1800.03556010509	1504.62788449221	323.149320323651
0.12	OCTANE	dG (kJ/Mol)					524.686796759306	439.67290277478	323.150794630784
0.12	HEPTANE	dG (kJ/Mol)					134.261307320807	114.06275908287	323.151108609713
0.12	DICHLOROMETHANE	dG (kJ/Mol)	-3.05694366854938	6.83401907576394	-2.76720721415807	7.12030974537583	0.301899750610211	10.4771140943759	323.150469525655
0.12	ETHYL ACETATE	dG (kJ/Mol)	4.57228450949229	4.87159559854773	2.91214040362952	3.22041684271304	12.8328685007685	12.4707571582661	323.15204556783
0.14	NONANE	dG (kJ/Mol)					1878.92376294511	1551.7069431882	323.149320323651
0.14	OCTANE	dG (kJ/Mol)					543.136155537491	451.02048074177	323.150794630784
0.14	HEPTANE	dG (kJ/Mol)					134.524112670048	115.685416983671	323.151108609713
0.14	DICHLOROMETHANE	dG (kJ/Mol)	0.810793429415497	8.46529604836349	1.10858291112097	8.7542629478421	1.18609987638861	18.9114122565994	323.150469525655
0.14	ETHYL ACETATE	dG (kJ/Mol)	5.54780783605033	5.26605136268171	3.86448316281602	3.60490333272763	17.4275416121279	14.2881963471681	323.15204556783
0.16	NONANE	dG (kJ/Mol)					1964.45926821566	1597.92313736463	323.149320323651
0.16	OCTANE	dG (kJ/Mol)					572.102353230768	462.733030053209	323.150794630784
0.16	HEPTANE	dG (kJ/Mol)					139.284075695128	117.224663452854	323.151108609713
0.16	DICHLOROMETHANE	dG (kJ/Mol)	2.24920608067576	9.49863362141102	2.55186846876181	9.79063975877736	2.07030000216701	27.3457104188229	323.150469525655
0.16	ETHYL ACETATE	dG (kJ/Mol)	5.53622090062446	5.21591336344064	3.84992441823724	3.54551547479896	17.7894508718959	13.8815244052489	323.15204556783
0.18	NONANE	dG (kJ/Mol)					2041.09612175051	1642.08538436446	323.149320323651
0.18	OCTANE	dG (kJ/Mol)					599.159758874602	470.453264012438	323.150794630784
0.18	HEPTANE	dG (kJ/Mol)					144.58298782102	119.395948600456	323.151108609713
0.18	DICHLOROMETHANE	dG (kJ/Mol)	3.09890831355077	10.2253188917337	3.40430392397397	10.5162855911667	2.95450012794541	35.7800085810464	323.150469525655
0.18	ETHYL ACETATE	dG (kJ/Mol)	5.87450877219318	5.31110764934932	4.18988169154161	3.6332594563717	20.9906230297641	14.4052969842169	323.15204556783
0.2	NONANE	dG (kJ/Mol)					2112.3790686949	1684.02454138444	323.149320323651
0.2	OCTANE	dG (kJ/Mol)					615.730242890301	482.135507944475	323.150794630784
0.2	HEPTANE	dG (kJ/Mol)					147.358071321516	122.221027330178	323.151108609713
0.2	DICHLOROMETHANE	dG (kJ/Mol)	3.82959904849115	10.7403680157731	4.136775270036	11.0315958154741	3.83870025372381	44.21430674327	323.150469525655
0.2	ETHYL ACETATE	dG (kJ/Mol)	6.26984816941875	5.69922806729717	4.57548680716354	4.0202558564866	24.2019368546978	16.9904739149669	323.15204556783


