"ID","sea_time","fid_signal"
1,0,143.431
2,0.001667,143.431
3,0.003333,143.036
4,0.005067,142.85
5,0.006667,143.014
6,0.008333,143.014
7,0.01,142.843
8,0.011667,142.41
9,0.013333,142.269
10,0.015,142.269
11,0.016667,142.112
12,0.018333,142.239
13,0.02,142.686
14,0.021667,142.686
15,0.023333,142.768
16,0.025017,142.418
17,0.026667,142.343
18,0.028333,142.343
19,0.03,142.358
20,0.031667,142.105
21,0.033333,142.105
22,0.035,142.41
23,0.036667,142.395
24,0.038433,142.246
25,0.04,142.246
26,0.041667,142.679
27,0.043333,142.664
28,0.045,142.708
29,0.046667,142.708
30,0.048333,142.783
31,0.05,142.53
32,0.05165,142.798
33,0.053317,142.798
34,0.054983,142.813
35,0.05665,142.865
36,0.058317,142.865
37,0.06,142.82
38,0.06165,142.537
39,0.063317,142.88
40,0.064983,142.88
41,0.06665,143.021
42,0.068317,143.185
43,0.069983,143.327
44,0.07165000000000001,143.327
45,0.07331699999999999,142.962
46,0.07498299999999999,142.887
47,0.07665,142.954
48,0.078317,142.954
49,0.079983,142.783
50,0.08165,143.148
51,0.083317,143.133
52,0.084983,143.133
53,0.08665,143.155
54,0.08831700000000001,142.969
55,0.09,142.969
56,0.09165,142.463
57,0.093317,142.545
58,0.094983,142.254
59,0.09665,142.254
60,0.098333,142.44
61,0.099983,142.649
62,0.10165,142.664
63,0.103317,142.664
64,0.104983,142.828
65,0.10665,142.887
66,0.108317,142.947
67,0.109983,142.947
68,0.111633,143.074
69,0.1133,143.006
70,0.114967,143.006
71,0.116633,142.872
72,0.1183,142.813
73,0.119967,142.679
74,0.121633,142.679
75,0.1233,142.783
76,0.124967,143.029
77,0.126633,143.096
78,0.1283,143.096
79,0.129967,142.626
80,0.131633,142.537
81,0.1333,142.641
82,0.134967,142.641
83,0.136633,142.694
84,0.1383,142.939
85,0.140067,142.932
86,0.141633,142.932
87,0.1433,142.53
88,0.144967,142.53
89,0.146633,142.53
90,0.1483,142.708
91,0.149967,142.753
92,0.151633,142.857
93,0.1533,142.857
94,0.154967,142.798
95,0.156717,142.843
96,0.1583,143.014
97,0.159967,143.014
98,0.161633,143.021
99,0.1633,142.924
100,0.164967,143.021
101,0.166633,143.021
102,0.1683,143.163
103,0.169967,143.267
104,0.171617,143.267
105,0.173383,143.386
106,0.174933,143.237
107,0.176633,142.924
108,0.178267,142.924
109,0.179933,143.006
110,0.1816,143.074
111,0.183267,143.208
112,0.184933,143.208
113,0.1866,143.275
114,0.188267,142.843
115,0.189933,142.731
116,0.1916,142.731
117,0.193267,142.604
118,0.194933,142.485
119,0.1966,142.485
120,0.198267,142.649
121,0.199933,142.574
122,0.2016,142.619
123,0.203267,142.619
124,0.204933,142.567
125,0.2066,142.612
126,0.208267,142.746
127,0.209933,142.746
128,0.2116,142.716
129,0.213267,142.835
130,0.214933,143.006
131,0.2166,143.006
132,0.218267,142.924
133,0.219933,142.843
134,0.2216,142.485
135,0.223267,142.485
136,0.22495,142.366
137,0.2266,142.448
138,0.228267,142.448
139,0.229917,142.395
140,0.231583,142.716
141,0.23325,142.492
142,0.234917,142.492
143,0.236583,142.44
144,0.23825,142.507
145,0.239917,142.828
146,0.241617,142.828
147,0.24325,143.096
148,0.244917,142.857
149,0.246583,142.775
150,0.24825,142.775
151,0.249917,142.373
152,0.251583,142.269
153,0.25325,142.269
154,0.254917,142.477
155,0.256583,142.47
156,0.258317,142.604
157,0.259917,142.604
158,0.261583,142.664
159,0.26325,142.634
160,0.264933,142.656
161,0.266583,142.656
162,0.26825,142.448
163,0.269917,142.507
164,0.271583,142.738
165,0.27325,142.738
166,0.274983,142.992
167,0.276583,143.215
168,0.27825,143.163
169,0.279917,143.163
170,0.281583,142.798
171,0.28325,142.597
172,0.284917,142.597
173,0.286583,142.686
174,0.28825,142.768
175,0.289917,142.85
176,0.29165,142.85
177,0.293233,142.902
178,0.2949,142.656
179,0.296567,142.671
180,0.298233,142.671
181,0.2999,142.552
182,0.301567,142.395
183,0.303233,142.522
184,0.3049,142.522
185,0.306567,142.299
186,0.308233,142.47
187,0.3099,142.47
188,0.311567,142.403
189,0.31325,142.246
190,0.314917,142.381
