"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,129.9318,150,149.015,32,32.01413,32,32.01173,180,180.0291,53.303,56.75268,228.1414,30.0083,0,0,10,9.985,10,9.995,0,0,0,0,0,0,0,0
2,130.3896,150,150.0142,32,32.00615,32,32.00462,180,180.0614,54.44512,58.81981,227.4039,30.20638,0,0,10,10.01,10,10.045,0,0,0,0,0,0,0,0
3,113.3648,100,99.87147,32,31.86527,32,31.95323,180,180.1788,54.36094,57.69888,224.9066,30.04153,0,0,10,10.025,10,10.02,0,0,0,0,0,0,0,0
4,116.5409,100,99.88998,32,31.88918,32,31.93605,180,180.0736,54.43701,57.94382,225.7531,29.94575,0,0,10,9.99,10,9.995,0,0,0,0,0,0,0,0
5,116.1975,100,99.89382,32,31.89243,32,31.93721,180,180.0765,54.43668,57.94869,225.4782,29.90407,0,0,10,9.985,10,9.995,0,0,0,0,0,0,0,0
6,116.312,100,99.86406,32,31.95061,32,31.96364,180,180.1107,54.45164,58.13035,226.3568,29.86831,0,0,10,10,10,10,0,0,0,0,0,0,0,0
7,112.3061,100,99.96911,32,31.99008,32,31.99401,180,180.0028,54.0332,58.14792,227.7168,29.63179,2,1.99,10,10.01,10,10.02,0,0,0,0,0,0,0,0
8,117.1131,100,99.99471,32,31.99584,32,31.99792,180,179.9551,53.69024,57.50705,227.6146,29.74761,2,1.995,10,9.995,10,9.99,0,0,0,0,0,0,0,0
9,114.2518,100,99.99748,32,31.99491,32,31.99823,180,179.9511,53.69617,57.50014,227.6469,29.6487,2,1.97,10,10.02,10,10.03,0,0,0,0,0,0,0,0
10,116.9987,100,100.0073,32,32.0035,32,31.99993,180,180.038,53.57451,57.34851,227.7434,29.61959,2,1.995,10,10.015,10,9.995,0,0,0,0,0,0,0,0
11,114.0229,100,100.0078,32,32.00438,32,32.00059,180,180.0409,53.56356,57.35018,227.7829,29.63385,2,1.995,10,10.01,10,10,0,0,0,0,0,0,0,0
12,117.2848,100,100.0075,32,31.99974,32,32.00694,180,180.043,53.7692,57.49495,227.3785,29.98044,2,2.035,10,10.02,10,10.025,0,0,0,0,0,0,0,0
13,113.3076,100,100.0098,32,31.99942,32,32.00318,180,180.1056,53.78666,57.52924,227.3944,29.87606,2,1.995,10,10.01,10,10.005,0,0,0,0,0,0,0,0
14,117.3707,100,100.0082,32,32.00137,32,32.0014,180,180.0062,53.82202,57.53894,227.4114,29.81073,2,1.97,10,10,10,9.99,0,0,0,0,0,0,0,0
15,116.4837,100,100.0044,32,32.00122,32,31.99962,180,180.0063,53.82909,57.56018,227.118,29.81396,2,1.995,10,9.995,10,10.005,0,0,0,0,0,0,0,0
16,117.0559,100,99.9989,32,32.00322,32,32.00074,180,179.9651,53.83588,57.58563,227.4705,30.07572,2,2,10,10.005,10,9.995,0,0,0,0,0,0,0,0
17,116.455,100,100.0005,32,32.00165,32,32.00136,180,179.9641,53.81165,57.5381,227.1707,30.04897,2,1.975,10,9.995,10,9.995,0,0,0,0,0,0,0,0
18,117.5423,100,99.99684,32,31.99923,32,32.00082,180,179.9538,53.84083,57.57019,227.532,29.98264,2,1.98,10,9.975,10,9.99,0,0,0,0,0,0,0,0
19,116.9701,100,99.99495,32,31.99853,32,32.00117,180,179.9524,53.83497,57.54397,227.2103,29.97375,2,1.96,10,9.995,10,9.995,0,0,0,0,0,0,0,0
20,117.0845,100,100.0114,32,31.99835,32,31.99943,180,179.9682,53.84732,57.59163,227.4954,29.88894,2,1.975,10,9.99,10,9.985,0,0,0,0,0,0,0,0
21,116.5123,100,100.0095,32,31.9984,32,31.99838,180,179.9687,53.84233,57.58021,227.1819,29.9031,2,2.01,10,9.985,10,9.99,0,0,0,0,0,0,0,0
22,117.199,100,100.0055,32,32.00058,32,31.99873,180,180.005,53.8432,57.61527,227.5005,29.87234,2,1.99,10,10,10,9.995,0,0,0,0,0,0,0,0
23,116.8556,100,100.0028,32,32.0009,32,31.99908,180,180.0075,53.84547,57.61418,227.1864,29.83895,2,1.995,10,9.99,10,9.985,0,0,0,0,0,0,0,0
24,117.2848,100,100.0078,32,31.99496,32,31.99804,180,180.0086,53.85882,57.61297,227.5308,29.93373,2,1.985,10,9.985,10,9.975,0,0,0,0,0,0,0,0
25,113.7368,100,99.99603,32,32.00276,32,31.99765,180,179.9331,53.72098,57.56567,227.7406,29.89514,2,1.99,10,10.025,10,10.02,0,0,0,0,0,0,0,0
26,117.1418,100,100.0068,32,31.99993,32,32.00098,180,179.978,53.79541,57.58376,227.2548,29.99324,2,1.98,10,10,10,10.005,0,0,0,0,0,0,0,0
27,114.9385,100,100.0039,32,32.00661,32,31.99912,180,179.9822,53.80744,57.60106,227.2038,29.97327,2,1.975,10,9.985,10,9.99,0,0,0,0,0,0,0,0
28,117.2276,100,100.0077,32,31.99835,32,31.99776,180,179.9917,53.89501,57.6949,227.489,29.99224,2,2.02,10,10.02,10,10.005,0,0,0,0,0,0,0,0
29,114.7669,100,100.0077,32,31.9964,32,31.99746,180,179.9904,53.88286,57.72651,227.4208,30.02105,2,1.99,10,9.99,10,9.995,0,0,0,0,0,0,0,0
30,117.1704,100,99.99933,32,32.00536,32,32.00454,180,180.0253,53.83572,57.78282,227.4522,30.03204,2,1.975,10,10,10,10,0,0,0,0,0,0,0,0
31,114.681,100,99.99242,32,32.00364,32,32.00202,180,180.0197,53.81236,57.7432,227.3332,29.95921,2,2.005,10,10.025,10,10,0,0,0,0,0,0,0,0
32,116.9415,100,100.0082,32,32.00722,32,31.99858,180,180.0305,53.80474,57.74709,227.4838,30.27688,2,2.01,10,10.025,10,10.015,0,0,0,0,0,0,0,0
33,114.4235,100,100.017,32,32.00559,32,32.00113,180,180.0294,53.77874,57.74735,227.4701,30.23619,2,1.98,10,9.99,10,9.995,0,0,0,0,0,0,0,0
34,117.2848,100,100.0087,32,31.999,32,31.9992,180,179.9598,53.91539,57.87304,227.4351,30.27844,2,1.995,10,10,10,9.995,0,0,0,0,0,0,0,0
35,115.2247,100,100.003,32,31.99658,32,31.99637,180,179.9597,53.88068,57.81062,227.0897,30.20306,2,2.01,10,10.005,10,10.01,0,0,0,0,0,0,0,0
36,117.3993,100,99.99912,32,32.00104,32,31.99943,180,179.9968,53.90988,57.93298,227.4163,30.21191,2,1.995,10,9.99,10,10,0,0,0,0,0,0,0,0
37,115.2533,100,100.0057,32,32.00188,32,31.99807,180,179.9977,53.90323,57.94054,227.0748,30.27285,2,1.97,10,9.995,10,9.98,0,0,0,0,0,0,0,0
38,117.2276,100,99.99976,32,31.98878,32,31.99858,180,179.9652,53.93353,57.93287,227.3094,30.17423,2,2.005,10,9.995,10,10,0,0,0,0,0,0,0,0
39,115.6825,100,100.0011,32,31.98776,32,31.99776,180,179.9638,53.90797,57.87142,226.9531,30.22515,2,1.985,10,9.995,10,9.995,0,0,0,0,0,0,0,0
40,117.4565,100,100.0012,32,32.00188,32,31.99916,180,180.0284,53.87987,57.92816,227.3517,30.05296,2,2,10,9.995,10,9.99,0,0,0,0,0,0,0,0
41,115.3677,100,100.0012,32,32.00336,32,32.00082,180,180.0311,53.86295,57.86313,227.0697,30.0389,2,2,10,9.99,10,9.995,0,0,0,0,0,0,0,0
42,116.7698,100,100.0007,32,31.997,32,31.99889,180,179.9931,53.86227,57.87744,227.2407,29.97555,2,2.025,10,10.01,10,10.025,0,0,0,0,0,0,0,0
43,113.4793,100,100.0033,32,31.99403,32,31.99854,180,180.0487,53.82147,57.88745,227.7318,29.95118,2,2.02,10,9.995,10,10,0,0,0,0,0,0,0,0
