"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,20.68722,120,119.0264,32,32.03289,32,32.04435,180,180.0123,53.09334,55.42178,227.2365,31.20589,0,0,10,10.02,10,10,0,0,0,0,0,0,0,0
2,21.03058,120,119.9979,32,31.99477,32,31.99978,180,180.0038,54.40915,58.5878,226.8789,29.64159,0,0,10,9.98,10,9.985,0,0,0,0,0,0,0,0
3,18.79876,30,30.95462,32,31.98005,32,32.07616,180,179.8036,53.4172,56.37014,213.9218,32.01274,0,0,10,9.975,10,10.02,0,0,0,0,0,0,0,0
4,22.57568,30,28.12771,32,31.95893,32,32.04427,180,179.9596,52.78757,55.39927,213.5324,31.52282,0,0,10,9.995,10,9.995,0,0,0,0,0,0,0,0
5,16.50972,30,29.00368,32,31.89058,32,31.77818,180,179.9001,49.77422,51.55589,213.2143,29.46956,0,0,10,10,10,9.995,0,0,0,0,0,0,0,0
6,21.28809,30,29.36526,32,31.90609,32,31.85355,180,180.0564,48.87502,50.43004,213.0836,28.88325,0,0,10,9.95,10,9.94,0,0,0,0,0,0,0,0
7,16.71001,30,29.59907,32,31.98939,32,31.98322,180,179.4458,47.81839,48.31542,219.4682,27.78673,2,2,10,9.99,10,9.965,0,0,0,0,0,0,0,0
8,22.00342,30,30.23254,32,31.99997,32,32.00005,180,180.0709,50.93745,50.95723,226.8179,28.21859,2,2.065,10,10.04,10,10.015,0,0,0,0,0,0,0,0
9,17.82592,30,30.24237,32,31.9977,32,32.00109,180,180.0695,50.94603,50.99275,226.4039,28.19257,2,2,10,10,10,9.97,0,0,0,0,0,0,0,0
10,22.31816,30,30.00154,32,32.00016,32,31.99989,180,180.1503,50.98659,51.46375,226.6279,28.10348,2,1.995,10,9.985,10,9.99,0,0,0,0,0,0,0,0
11,17.88314,30,30.00226,32,32.00183,32,31.99931,180,180.1498,50.99961,51.4891,226.2683,28.11534,2,2.015,10,9.99,10,10.005,0,0,0,0,0,0,0,0
12,22.80459,30,29.98955,32,31.99858,32,31.99807,180,180.0515,51.67374,52.9301,227.3479,27.97966,2,1.99,10,10.005,10,10.035,0,0,0,0,0,0,0,0
