"sea_time","fid_signal"
0,1164.6748046875
0.00166666666666667,1164.07873535156
0.00333333333333333,1164.07873535156
0.005,1165.12182617188
0.00666666666666667,1168.40002441406
0.00833333333333333,1168.40002441406
0.01,1169.29406738281
0.0116666666666667,1170.63525390625
0.0133333333333333,1171.23132324219
0.015,1171.23132324219
0.0166666666666667,1170.56066894531
0.0183333333333333,1172.19982910156
0.02,1172.27429199219
0.0216666666666667,1172.27429199219
0.0233333333333333,1174.28601074219
0.025,1171.60375976563
0.0266666666666667,1171.82727050781
0.02835,1171.82727050781
0.03,1170.18823242188
0.0316666666666667,1170.7841796875
0.0333333333333333,1170.7841796875
0.035,1171.60375976563
0.0366666666666667,1168.62353515625
0.0383333333333333,1165.1962890625
0.04,1165.1962890625
0.0416833333333333,1161.69458007813
0.0433333333333333,1160.42797851563
0.0449833333333333,1161.17297363281
0.0466833333333333,1161.17297363281
0.0483166666666667,1163.408203125
0.0499833333333333,1162.88659667969
0.05165,1163.63171386719
0.0533166666666667,1163.63171386719
0.0549833333333333,1161.76904296875
0.05665,1161.32202148438
0.0583166666666667,1161.32202148438
0.06,1164.97277832031
0.06165,1166.98449707031
0.06335,1167.35693359375
0.0649833333333333,1167.35693359375
0.06665,1167.13342285156
0.06831666666666671,1165.56884765625
0.0699833333333333,1164.60021972656
0.07165000000000001,1164.60021972656
0.0733166666666667,1164.45129394531
0.0749833333333333,1166.61193847656
0.07665,1167.43151855469
0.0783166666666667,1167.43151855469
0.0800833333333333,1167.58044433594
0.08165,1168.40002441406
0.08331666666666671,1166.23937988281
0.0849833333333333,1166.23937988281
0.08665,1163.03564453125
0.0883166666666667,1161.32202148438
0.0899833333333333,1161.32202148438
0.09165,1162.21606445313
0.0933166666666667,1164.37670898438
0.09498333333333329,1165.27075195313
0.09665,1165.27075195313
0.0983166666666667,1165.86682128906
0.0999833333333333,1164.74926757813
0.10165,1164.82373046875
0.103316666666667,1164.82373046875
0.104966666666667,1167.43151855469
0.106633333333333,1170.85876464844
0.1083,1170.41174316406
0.109966666666667,1170.41174316406
0.111633333333333,1167.13342285156
0.1133,1166.31384277344
0.114966666666667,1166.31384277344
0.11665,1163.48266601563
0.1183,1166.31384277344
0.119966666666667,1168.10205078125
0.121633333333333,1168.10205078125
0.1233,1168.2509765625
0.124966666666667,1167.80395507813
0.126633333333333,1168.2509765625
0.1283,1168.2509765625
0.129966666666667,1169.96472167969
0.131633333333333,1166.38842773438
0.1333,1167.50598144531
0.134966666666667,1167.50598144531
0.136633333333333,1164.97277832031
0.1383,1167.2080078125
0.139966666666667,1171.90185546875
0.141633333333333,1171.90185546875
0.143333333333333,1172.94494628906
0.144966666666667,1174.43505859375
0.146633333333333,1174.43505859375
0.1483,1172.7958984375
0.149966666666667,1170.11364746094
0.151633333333333,1167.28247070313
0.1533,1167.28247070313
0.154966666666667,1165.34533691406
0.156633333333333,1162.6630859375
0.1583,1165.1962890625
0.159966666666667,1165.1962890625
0.161633333333333,1164.97277832031
0.1633,1166.09033203125
0.16495,1169.21960449219
0.166616666666667,1169.21960449219
0.168283333333333,1165.1962890625
0.16995,1167.87854003906
0.171616666666667,1167.87854003906
0.173283333333333,1165.34533691406
0.17495,1161.76904296875
0.176616666666667,1163.63171386719
0.178283333333333,1163.63171386719
0.17995,1161.61999511719
0.18165,1165.56884765625
0.183283333333333,1169.59216308594
0.18495,1169.59216308594
0.186633333333333,1170.63525390625
0.188283333333333,1170.11364746094
0.18995,1167.50598144531
0.191616666666667,1167.50598144531
0.193283333333333,1166.38842773438
0.19495,1163.70617675781
0.196616666666667,1166.76086425781
0.198383333333333,1166.76086425781
0.19995,1166.90991210938
0.201616666666667,1167.43151855469
0.203283333333333,1167.43151855469
0.20495,1170.93322753906
0.206616666666667,1170.56066894531
0.208283333333333,1174.28601074219
0.20995,1174.28601074219
0.211616666666667,1171.75280761719
0.213283333333333,1169.66662597656
0.21495,1166.16491699219
0.216616666666667,1166.16491699219
0.218283333333333,1162.1416015625
0.21995,1162.1416015625
0.221616666666667,1160.27893066406
0.223283333333333,1160.27893066406
0.224933333333333,1163.18469238281
0.2266,1164.00415039063
0.228266666666667,1164.00415039063
0.229933333333333,1165.34533691406
0.2316,1167.35693359375
0.233266666666667,1165.71789550781
0.234933333333333,1165.71789550781
0.2366,1166.98449707031
0.238266666666667,1165.27075195313
0.239933333333333,1164.00415039063
0.2416,1164.00415039063
0.243266666666667,1164.60021972656
0.244933333333333,1164.45129394531
0.2466,1167.65502929688
0.248266666666667,1167.65502929688
0.249933333333333,1167.05895996094
0.2516,1166.76086425781
0.253266666666667,1166.68640136719
0.254933333333333,1166.68640136719
0.256616666666667,1166.31384277344
0.258283333333333,1169.66662597656
0.259933333333333,1169.66662597656
0.2616,1169.07055664063
0.263266666666667,1168.40002441406
0.264933333333333,1168.92163085938
0.2666,1168.92163085938
0.268266666666667,1170.03918457031
0.269933333333333,1173.68994140625
0.2716,1176.81921386719
0.273266666666667,1176.81921386719
0.274933333333333,1176.74475097656
0.2766,1176.22314453125
0.278266666666667,1176.89367675781
0.279933333333333,1176.89367675781
0.2816,1178.68188476563
0.283316666666667,1180.46997070313
0.2849,1180.46997070313
0.286566666666667,1183.22668457031
0.288233333333333,1184.86584472656
0.2899,1188.06958007813
0.291566666666667,1188.06958007813
0.293233333333333,1193.13598632813
0.2949,1196.19067382813
0.296566666666667,1204.08837890625
0.298233333333333,1204.08837890625
0.2999,1211.46435546875
0.301566666666667,1223.16186523438
0.303233333333333,1239.25512695313
0.3049,1239.25512695313
0.306566666666667,1250.50549316406
0.308233333333333,1261.15979003906
0.3099,1261.15979003906
0.311566666666667,1274.49633789063
0.313233333333333,1292.22875976563
0.3149,1315.2509765625
0.316633333333333,1315.2509765625
0.318233333333333,1346.09643554688
0.3199,1375.45166015625
0.321566666666667,1404.2109375
