"ID","sea_time","fid_signal"
1,0,1166.165
2,0.001667,1165.42
3,0.003333,1164.377
4,0.005,1163.557
5,0.006667,1163.557
6,0.008333,1162.887
7,0.01,1163.036
8,0.011667,1162.067
9,0.013333,1162.067
10,0.015,1162.365
11,0.016667,1161.769
12,0.018333,1161.918
13,0.02,1161.918
14,0.021667,1160.577
15,0.023333,1161.471
16,0.025,1161.471
17,0.026667,1162.067
18,0.028333,1164.749
19,0.03,1169.667
20,0.031667,1169.667
21,0.033333,1171.082
22,0.035,1173.839
23,0.036667,1171.008
24,0.038317,1171.008
25,0.040067,1169.145
26,0.04165,1168.027
27,0.043317,1166.09
28,0.044983,1166.09
29,0.04665,1167.059
30,0.048317,1166.016
31,0.049983,1166.016
32,0.05165,1165.643
33,0.053317,1165.718
34,0.054983,1164.675
35,0.05665,1164.675
36,0.058317,1166.761
37,0.059983,1167.059
38,0.06165,1167.655
39,0.063317,1167.655
40,0.064983,1167.58
41,0.06665,1162.961
42,0.068317,1163.483
43,0.069983,1163.483
44,0.07165000000000001,1159.832
45,0.073433,1161.993
46,0.07498299999999999,1165.42
47,0.07665,1165.42
48,0.078317,1163.781
49,0.079983,1165.867
50,0.08165,1165.867
51,0.083317,1163.259
52,0.084983,1164.6
53,0.08665,1165.792
54,0.08831700000000001,1165.792
55,0.08998299999999999,1168.996
56,0.09165,1168.549
57,0.093317,1168.922
58,0.094983,1168.922
59,0.09665,1168.549
60,0.098317,1165.42
61,0.099967,1166.388
62,0.101633,1166.388
63,0.1033,1164.377
64,0.104967,1163.036
65,0.106633,1163.036
66,0.1083,1163.185
67,0.109967,1161.769
68,0.111633,1161.396
69,0.1133,1161.396
70,0.114967,1164.004
71,0.116633,1167.879
72,0.1183,1171.38
73,0.119967,1171.38
74,0.121633,1175.702
75,0.123333,1175.627
76,0.124983,1170.263
77,0.126633,1170.263
78,0.1283,1167.953
79,0.129967,1164.377
80,0.131633,1162.216
81,0.1333,1162.216
82,0.134967,1163.706
83,0.136633,1165.643
84,0.1383,1165.643
85,0.139967,1167.282
86,0.141633,1167.879
87,0.1433,1168.773
88,0.144967,1168.773
89,0.146633,1165.792
90,0.1483,1163.557
91,0.149967,1162.738
92,0.151633,1162.738
93,0.1533,1165.122
94,0.154967,1168.027
95,0.156633,1168.102
96,0.158367,1168.102
97,0.15995,1168.996
98,0.1616,1168.773
99,0.163267,1168.773
100,0.164933,1166.239
101,0.1666,1165.718
102,0.168267,1164.973
103,0.169933,1164.973
104,0.1716,1161.247
105,0.173267,1164.377
106,0.174933,1168.549
107,0.1766,1168.549
108,0.178267,1171.082
