"sea_time","fid_signal"
0,1163.78063964844
0.00166666666666667,1163.78063964844
0.00333333333333333,1164.30224609375
0.005,1162.36511230469
0.00666666666666667,1162.36511230469
0.00833333333333333,1163.9296875
0.01,1161.91809082031
0.0116666666666667,1161.396484375
0.0133333333333333,1161.396484375
0.015,1163.33361816406
0.0166666666666667,1166.38842773438
0.0183333333333333,1171.45483398438
0.02,1171.45483398438
0.0216666666666667,1172.34887695313
0.0233166666666667,1169.59216308594
0.0249833333333333,1166.01586914063
0.02665,1166.01586914063
0.0283166666666667,1165.56884765625
0.0299833333333333,1164.00415039063
0.03165,1165.04724121094
0.0333166666666667,1165.04724121094
0.0349833333333333,1165.49426269531
0.03665,1160.875
0.0383166666666667,1160.875
0.0399833333333333,1158.26721191406
0.04165,1161.32202148438
0.0433166666666667,1162.73754882813
0.0449833333333333,1162.73754882813
0.0466666666666667,1164.97277832031
0.0483166666666667,1168.62353515625
0.0499833333333333,1165.41979980469
0.05165,1165.41979980469
0.0533166666666667,1160.50244140625
0.0549833333333333,1158.341796875
0.05665,1158.41625976563
0.0583166666666667,1158.41625976563
0.0599833333333333,1159.23583984375
0.06165,1163.85522460938
0.0633166666666667,1163.85522460938
0.0649833333333333,1167.28247070313
0.06665,1167.7294921875
0.06831666666666671,1169.29406738281
0.0699833333333333,1169.29406738281
0.07165000000000001,1172.87036132813
0.0733166666666667,1172.72143554688
0.0749833333333333,1173.09387207031
0.07665,1173.09387207031
0.0783166666666667,1171.82727050781
0.0800833333333333,1167.87854003906
0.08165,1169.14514160156
0.0833,1169.14514160156
0.0849666666666667,1169.44311523438
0.0866333333333333,1167.7294921875
0.0883,1167.87854003906
0.08996666666666669,1167.87854003906
0.0916333333333333,1167.65502929688
0.09329999999999999,1166.98449707031
0.0949666666666667,1166.98449707031
0.09663333333333329,1171.23132324219
0.0983,1173.3173828125
0.0999666666666667,1172.72143554688
0.101633333333333,1172.72143554688
0.1033,1169.7412109375
0.104966666666667,1164.74926757813
0.106633333333333,1163.85522460938
0.1083,1163.85522460938
0.109966666666667,1165.49426269531
0.111633333333333,1165.04724121094
0.1133,1165.79235839844
0.114966666666667,1165.79235839844
0.116633333333333,1162.6630859375
0.1183,1157.5966796875
0.119966666666667,1157.5966796875
0.121633333333333,1158.341796875
0.12335,1161.76904296875
0.124966666666667,1161.09851074219
0.126633333333333,1161.09851074219
0.1283,1163.55712890625
0.129966666666667,1163.63171386719
0.131633333333333,1160.50244140625
0.1333,1160.50244140625
0.134966666666667,1161.17297363281
0.136633333333333,1162.73754882813
0.1383,1162.88659667969
0.13995,1162.88659667969
0.1416,1161.69458007813
0.143266666666667,1161.61999511719
0.144933333333333,1161.61999511719
0.1466,1158.26721191406
0.148283333333333,1159.83190917969
0.149933333333333,1161.09851074219
0.1516,1161.09851074219
0.153266666666667,1163.55712890625
0.154933333333333,1166.90991210938
0.1566,1167.95300292969
0.158266666666667,1167.95300292969
0.159933333333333,1167.43151855469
0.1616,1168.40002441406
0.163266666666667,1165.49426269531
0.164983333333333,1165.49426269531
0.1666,1163.11010742188
0.168266666666667,1162.81213378906
0.169933333333333,1158.71435546875
0.1716,1158.71435546875
0.173266666666667,1159.98083496094
0.174933333333333,1159.83190917969
0.1766,1159.83190917969
0.178266666666667,1163.11010742188
0.179933333333333,1166.31384277344
0.1816,1166.16491699219
0.183266666666667,1166.16491699219
0.184933333333333,1169.517578125
0.1866,1167.35693359375
0.188266666666667,1167.13342285156
0.189933333333333,1167.13342285156
0.1916,1169.59216308594
0.193266666666667,1167.7294921875
0.194933333333333,1171.38024902344
0.1966,1171.38024902344
0.198366666666667,1172.94494628906
0.199933333333333,1168.62353515625
0.2016,1168.62353515625
0.20325,1169.14514160156
0.204916666666667,1166.16491699219
0.206583333333333,1163.33361816406
0.20825,1163.33361816406
0.209916666666667,1161.69458007813
0.211583333333333,1159.16137695313
0.21325,1159.98083496094
0.214916666666667,1159.98083496094
0.216583333333333,1162.73754882813
0.21825,1165.49426269531
0.219916666666667,1169.66662597656
0.221583333333333,1169.66662597656
0.22325,1168.54907226563
0.224916666666667,1167.13342285156
0.226583333333333,1170.18823242188
0.22825,1170.18823242188
0.229916666666667,1165.27075195313
0.231583333333333,1166.462890625
0.23325,1166.462890625
0.234916666666667,1165.71789550781
0.236583333333333,1166.23937988281
0.23825,1168.474609375
0.23995,1168.474609375
0.241583333333333,1165.04724121094
0.24325,1164.82373046875
0.244916666666667,1161.61999511719
0.246583333333333,1161.61999511719
0.24825,1163.70617675781
0.249916666666667,1165.41979980469
0.251583333333333,1165.1962890625
0.25325,1165.1962890625
0.254916666666667,1165.12182617188
0.256583333333333,1163.408203125
0.25825,1163.408203125
0.259916666666667,1162.6630859375
0.261583333333333,1159.53381347656
0.263233333333333,1159.45935058594
0.2649,1159.45935058594
0.2666,1157.52221679688
0.268233333333333,1160.72595214844
0.2699,1165.71789550781
0.271566666666667,1165.71789550781
0.273233333333333,1164.60021972656
0.2749,1165.86682128906
0.276566666666667,1163.18469238281
0.278233333333333,1163.18469238281
0.2799,1163.78063964844
0.281566666666667,1165.64331054688
0.28325,1165.79235839844
0.2849,1165.79235839844
0.286566666666667,1166.68640136719
0.288233333333333,1167.95300292969
0.2899,1167.95300292969
0.291566666666667,1167.58044433594
0.293233333333333,1168.17651367188
0.2949,1166.90991210938
0.296566666666667,1166.90991210938
0.298233333333333,1162.58862304688
0.299966666666667,1161.54553222656
0.301566666666667,1161.54553222656
0.303233333333333,1161.54553222656
0.3049,1165.41979980469
0.306566666666667,1167.50598144531
0.308233333333333,1168.17651367188
0.3099,1168.17651367188
0.311566666666667,1170.93322753906
0.313233333333333,1170.18823242188
0.3149,1170.18823242188
0.316683333333333,1175.47814941406
0.318233333333333,1180.3955078125
0.3199,1185.23840332031
0.321566666666667,1185.23840332031
0.323216666666667,1190.60278320313
0.324883333333333,1195.37109375
0.326566666666667,1198.94738769531
0.328216666666667,1198.94738769531
0.329883333333333,1202.22570800781
0.331566666666667,1209.67626953125
0.333216666666667,1214.81713867188
0.334883333333333,1214.81713867188
0.33655,1225.09899902344
0.338216666666667,1232.84753417969
0.3399,1240.44714355469
0.34155,1240.44714355469
0.343216666666667,1251.623046875
0.344883333333333,1265.63012695313
0.34655,1265.63012695313
0.348216666666667,1283.21350097656
0.349883333333333,1300.42431640625
0.35155,1319.7958984375
0.353216666666667,1319.7958984375
0.354883333333333,1337.08117675781
0.35655,1360.69958496094
0.358216666666667,1391.32141113281
0.359883333333333,1391.32141113281
0.36155,1422.83740234375
0.363216666666667,1466.05078125
0.364883333333333,1510.6796875
0.36655,1510.6796875
0.368216666666667,1565.14343261719
0.369883333333333,1632.49670410156
0.37155,1632.49670410156
0.373216666666667,1714.15502929688
0.374883333333333,1816.15356445313
0.37655,1936.85290527344
0.378216666666667,1936.85290527344
0.379883333333333,2084.07641601563
0.381533333333333,2267.509765625
0.3832,2490.87817382813
0.384866666666667,2490.87817382813
0.386533333333333,2766.77319335938
0.3882,3105.62548828125
0.389866666666667,3513.76831054688
0.391533333333333,3513.76831054688
0.3932,4010.1259765625
0.394866666666667,4607.36474609375
0.396533333333333,4607.36474609375
0.3982,5317.92626953125
0.399866666666667,6159.69287109375
0.401583333333333,7145.70263671875
0.4032,7145.70263671875
0.404866666666667,8290.037109375
0.406566666666667,9607.44921875
0.4082,11113.2861328125
0.409866666666667,11113.2861328125
0.411533333333333,12813.5830078125
0.4132,14721.453125
0.414866666666667,16846.955078125
0.416533333333333,16846.955078125
0.418266666666667,19190.38671875
0.419866666666667,21764.486328125
0.421533333333333,24563.818359375
0.4232,24563.818359375
0.424866666666667,27588.083984375
0.426533333333333,30831.76953125
0.4282,30831.76953125
0.429866666666667,34282.4296875
0.431516666666667,37923.0078125
0.433183333333333,41727.57421875
0.434933333333333,41727.57421875
0.436516666666667,45664.53515625
0.438183333333333,49703.64453125
0.43985,53811.1484375
0.441516666666667,53811.1484375
0.443166666666667,57941.6015625
0.444833333333333,62058.046875
0.4465,66110.4921875
0.448166666666667,66110.4921875
0.449833333333333,70059
0.451633333333333,73862
0.453166666666667,73862
0.454833333333333,77476.4296875
0.4565,80862.046875
0.458166666666667,83986.7421875
0.459833333333333,83986.7421875
0.4615,86816.328125
0.463166666666667,89329.03125
0.464833333333333,91505.046875
0.4665,91505.046875
0.468166666666667,93324.3359375
0.469833333333333,94778.015625
0.4715,95857.9765625
0.473166666666667,95857.9765625
0.474833333333333,96566.3046875
0.4765,96900.984375
0.478166666666667,96878.7109375
0.479833333333333,96878.7109375
0.4815,96506.703125
0.483166666666667,95803.21875
0.484833333333333,95803.21875
0.4865,94789.4921875
0.488166666666667,93485.7109375
0.489833333333333,91918.2578125
0.4915,91918.2578125
0.493166666666667,90113.28125
0.494833333333333,88094.625
0.4965,85890.296875
0.498166666666667,85890.296875
0.499833333333333,83524.140625
0.5014999999999999,81019.703125
0.50315,78408.1953125
0.504816666666667,78408.1953125
0.506483333333333,75711.015625
0.50815,72956.53125
0.509816666666667,72956.53125
0.511483333333333,70165.1015625
0.51315,67355.2578125
0.514816666666667,64542.44140625
0.516483333333333,64542.44140625
0.51815,61741.62109375
0.519816666666667,58970.67578125
0.521483333333333,56239.3671875
0.52315,56239.3671875
0.524816666666667,53564.16015625
0.526483333333333,50953.328125
0.52815,48412.98046875
0.529816666666667,48412.98046875
0.531483333333333,45954.51171875
0.53315,43578.96875
0.5348166666666671,41292.609375
0.536533333333333,41292.609375
0.53815,39096.921875
0.5398166666666671,36990.26953125
0.541483333333333,36990.26953125
0.54315,34976.6015625
0.5448166666666669,33054.0546875
0.546483333333333,31222.923828125
0.54815,31222.923828125
0.549833333333333,29481.5
0.551483333333333,27827.546875
0.553183333333333,26258.603515625
0.554816666666667,26258.603515625
0.556483333333333,24772.13671875
0.55815,23367.478515625
0.559816666666667,22038.51953125
0.561483333333333,22038.51953125
0.563133333333333,20781.60546875
0.5648,19594.654296875
0.566466666666667,19594.654296875
0.568133333333333,18473.640625
0.569933333333333,17419.16015625
0.571466666666667,16426.369140625
0.5731333333333331,16426.369140625
0.5748,15489.7568359375
0.576466666666667,14608.0556640625
0.5781333333333331,13774.1865234375
0.5798,13774.1865234375
0.581466666666667,12988.298828125
0.5831333333333329,12249.72265625
0.584816666666667,11552.646484375
0.586466666666667,11552.646484375
0.588133333333333,10900.4228515625
0.5898,10286.123046875
0.591466666666667,10286.123046875
0.593133333333333,9709.96875
0.5948,9167.044921875
0.596466666666667,8654.892578125
0.598133333333333,8654.892578125
0.5998,8179.09814453125
0.601466666666667,7728.5615234375
0.603133333333333,7308.57275390625
0.6048,7308.57275390625
0.606466666666667,6917.56591796875
0.608133333333333,6546.97412109375
0.6098,6200.96923828125
0.611466666666667,6200.96923828125
0.613133333333333,5875.0810546875
0.6148,5568.78759765625
0.6164666666666671,5281.716796875
0.618133333333333,5281.716796875
0.6198,5014.24072265625
0.6214499999999999,4764.720703125
0.623133333333333,4764.720703125
0.624783333333333,4531.517578125
0.62645,4310.98046875
0.628116666666667,4107.35595703125
0.629783333333333,4107.35595703125
0.63145,3914.53515625
0.633116666666667,3733.63500976563
0.634783333333333,3568.15747070313
0.63645,3568.15747070313
0.638116666666667,3407.59765625
0.639783333333333,3261.93872070313
0.64145,3123.05981445313
0.643116666666667,3123.05981445313
0.644783333333333,2990.6630859375
0.64645,2872.64575195313
0.648116666666667,2872.64575195313
0.649783333333333,2761.18505859375
0.65145,2658.59057617188
0.653116666666667,2565.45849609375
0.65485,2565.45849609375
0.65645,2475.90234375
0.658116666666667,2390.9658203125
0.6597833333333331,2307.22119140625
0.66145,2307.22119140625
0.663116666666667,2229.58618164063
0.6647833333333329,2159.17822265625
0.66645,2093.53857421875
0.668116666666667,2093.53857421875
0.669783333333333,2034.97705078125
0.67145,1978.576171875
0.673116666666667,1923.44189453125
0.674783333333333,1923.44189453125
0.67645,1872.33093261719
0.678116666666667,1825.31774902344
0.679783333333333,1825.31774902344
0.68145,1780.53979492188
0.6831,1740.53015136719
0.684766666666667,1702.5322265625
0.686433333333333,1702.5322265625
0.688216666666667,1667.96142578125
0.689766666666667,1635.99853515625
0.691433333333333,1603.9609375
0.6931,1603.9609375
0.694766666666667,1577.13891601563
0.696433333333333,1550.76379394531
0.6981000000000001,1525.28283691406
0.6998,1525.28283691406
0.701433333333333,1503.080078125
0.7030999999999999,1479.38732910156
0.704766666666667,1479.38732910156
0.706433333333333,1457.78063964844
0.7081,1438.33459472656
0.709766666666667,1422.68835449219
0.711433333333333,1422.68835449219
0.7131,1406.81860351563
0.714766666666667,1391.84301757813
0.716433333333333,1378.80444335938
0.7181,1378.80444335938
0.719766666666667,1363.23278808594
0.721433333333333,1351.68432617188
0.723083333333333,1343.86120605469
0.72475,1343.86120605469
0.726416666666667,1335.14404296875
0.728083333333333,1323.81921386719
0.729766666666667,1315.99609375
0.731416666666667,1315.99609375
0.733083333333333,1303.47912597656
0.73475,1294.76184082031
0.7364166666666671,1294.76184082031
0.738083333333333,1288.57788085938
0.73975,1280.82934570313
0.7413999999999999,1273.37878417969
0.743066666666667,1273.37878417969
0.744733333333333,1263.91650390625
0.7464,1259.22265625
0.748066666666667,1250.05847167969
0.749733333333333,1250.05847167969
0.751416666666667,1245.2900390625
0.753066666666667,1242.68237304688
0.754733333333333,1232.47509765625
0.7564,1232.47509765625
0.758066666666667,1228.74975585938
0.759733333333333,1226.14208984375
0.7614,1226.14208984375
0.763066666666667,1223.53430175781
0.764733333333333,1221.89526367188
0.7664,1220.85217285156
0.768066666666667,1220.85217285156
0.769733333333333,1219.66003417969
0.7714,1216.00927734375
0.773116666666667,1217.12683105469
0.7747333333333331,1217.12683105469
0.7764,1213.77404785156
0.778066666666667,1208.33520507813
0.7797333333333329,1205.65295410156
0.7814,1205.65295410156
0.783066666666667,1202.07666015625
0.7847333333333329,1197.08483886719
0.7864,1197.08483886719
0.788066666666667,1198.05334472656
0.789733333333333,1199.24548339844
0.7914,1197.45727539063
0.793066666666667,1197.45727539063
0.794733333333333,1197.904296875
0.7964,1192.83801269531
0.798066666666667,1186.728515625
0.799733333333333,1186.728515625
0.8014,1185.38732910156
0.80305,1186.43041992188
0.804716666666667,1190.82629394531
0.806516666666667,1190.82629394531
0.80805,1191.0498046875
0.809716666666667,1191.794921875
0.811383333333333,1189.03820800781
0.8130500000000001,1189.03820800781
0.814716666666667,1184.41882324219
0.816383333333333,1183.52478027344
0.8180500000000001,1183.52478027344
0.819716666666667,1181.51306152344
0.821383333333333,1182.40710449219
0.8230499999999999,1181.43859863281
0.824716666666667,1181.43859863281
0.826383333333333,1179.42687988281
0.82805,1177.63879394531
0.829716666666667,1175.92517089844
0.831383333333333,1175.92517089844
0.83305,1175.62707519531
0.834716666666667,1177.04272460938
0.836416666666667,1178.60729980469
0.83805,1178.60729980469
0.839766666666667,1179.72497558594
0.841383333333333,1179.42687988281
0.84305,1179.42687988281
0.844716666666667,1180.02294921875
0.846383333333333,1176.52124023438
0.84805,1174.80749511719
0.849716666666667,1174.80749511719
0.851383333333333,1174.88208007813
0.85305,1173.68994140625
0.854716666666667,1175.92517089844
0.8563833333333331,1175.92517089844
