"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
1,30.10091,120,119.0273,32,32.01181,32,32.03054,180,179.9622,52.50502,55.19235,229.0613,29.40814,0,0,10,10.005,10,10.005,0,0,0,0,0,0,0,0
2,30.41565,120,120.0071,32,32.0042,32,32.00098,180,180.0157,53.85688,57.76344,228.3512,29.37275,0,0,10,10.05,10,10.015,0,0,0,0,0,0,0,0
3,24.89334,30,30.95441,32,31.98395,32,32.02145,180,179.8561,52.91472,55.4322,215.103,32.14264,0,0,10,9.98,10,10,0,0,0,0,0,0,0,0
4,28.46996,30,28.07681,32,31.96204,32,31.99072,180,179.9704,52.32404,54.5301,214.728,31.74702,0,0,10,10.015,10,10,0,0,0,0,0,0,0,0
5,23.17656,30,29.00532,32,31.87785,32,31.9244,180,179.9101,49.29769,50.72641,214.4075,29.55709,0,0,10,10.005,10,9.985,0,0,0,0,0,0,0,0
6,26.83902,30,29.37971,32,31.8864,32,31.92448,180,180.0092,48.41227,49.60136,214.5457,29.06327,0,0,10,10.035,10,10.015,0,0,0,0,0,0,0,0
7,22.34678,30,29.56197,32,31.97857,32,31.98473,180,179.2184,47.5382,47.70985,220.8142,27.38764,2,1.925,10,9.95,10,9.965,0,0,0,0,0,0,0,0
8,26.46705,30,29.95972,32,31.97634,32,31.99479,180,180.3275,48.71872,47.75536,223.7678,28.0706,2,2.025,10,10,10,10,0,0,0,0,0,0,0,0
9,23.80604,30,29.96093,32,31.97597,32,31.99695,180,180.344,48.72052,47.76097,223.4414,28.07693,2,2.01,10,9.985,10,9.985,0,0,0,0,0,0,0,0
10,26.46705,30,30.01821,32,31.9912,32,31.98786,180,180.2655,49.47705,48.4772,225.9792,28.14244,2,1.97,10,9.98,10,9.97,0,0,0,0,0,0,0,0
