n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.035	HEPTANE	dG (kJ/Mol)					10.7532353646567	14.4661219610471	323.150050506592
0.035	HEXANE	dG (kJ/Mol)					3.17004040081371	3.66378854546985	323.149344458947
0.035	DICHLOROMETHANE	dG (kJ/Mol)	3.98966488093063	6.64601410210922	4.33794255289745	7.01173588775946	0.592904769366634	1.58520948354329	323.151049408546
0.035	ETHYL ACETATE	dG (kJ/Mol)	7.14216089112633	8.83248576878226	5.76504046435455	7.37338303726921	4.24379008498736	8.29394953759681	323.150036606422
0.04	NONANE	dG (kJ/Mol)					92.5731618910117	134.476204975982	323.148866227957
0.04	OCTANE	dG (kJ/Mol)					31.226880872067	44.1735722471584	323.150260939965
0.04	HEPTANE	dG (kJ/Mol)					10.4477040677628	14.0684035554875	323.150050506592
0.04	HEXANE	dG (kJ/Mol)					3.2945651213221	3.7083592599991	323.149344458947
0.04	DICHLOROMETHANE	dG (kJ/Mol)	3.75058395406584	6.4490988827742	4.08878446489029	6.81068970820902	0.603324435285002	1.54019732927337	323.151049408546
0.04	ETHYL ACETATE	dG (kJ/Mol)	6.82722713430761	8.63030606901275	5.48662976009593	7.19013727807974	4.10938022571763	7.95707953363451	323.150036606422
0.045	NONANE	dG (kJ/Mol)					87.9950872069336	129.992625905997	323.148866227957
0.045	OCTANE	dG (kJ/Mol)					29.981098224908	42.7380649743361	323.150260939965
0.045	HEPTANE	dG (kJ/Mol)					10.107018761827	13.6987865284453	323.150050506592
0.045	HEXANE	dG (kJ/Mol)					3.21155324910432	3.68143211125873	323.149344458947
0.045	DICHLOROMETHANE	dG (kJ/Mol)	4.35888642537823	6.51952417383292	4.69465358948916	6.87848823454206	0.755333517688187	1.60006784382806	323.151049408546
0.045	ETHYL ACETATE	dG (kJ/Mol)	6.66351758894185	8.46848916228951	5.3330457076336	7.03874157941807	3.83759025361649	7.53642683493668	323.150036606422
0.05	NONANE	dG (kJ/Mol)					84.0470308417534	125.980244559339	323.148866227957
0.05	OCTANE	dG (kJ/Mol)					28.5946176467906	41.5571380390774	323.150260939965
0.05	HEPTANE	dG (kJ/Mol)					9.66821433686273	13.4145521938692	323.150050506592
0.05	HEXANE	dG (kJ/Mol)					3.15757322864972	3.6323093468978	323.149344458947
