ID	Injection Name	Solvent	Injection Time [ms]	Duration [min]	Target Fractional Surface Coverage	Actual Fractional Surface Coverage	Column Temperature [Kelvin]	Column Pressure Drop [Torr]	Exit Flow Rate [sccm]	Peak Area [µV•min]	Peak Max (Signal) [µV]	Peak Max (Time) [min]	Peak Com [min]	Peak Com/Max	Ret Volume (Max) [ml/g]	Ret Volume (Com) [ml/g]	Net Ret Time (Max) [min]	Net Ret Volume (Max) [ml/g]	Net Ret Time (Com) [min]	Net Ret Volume (Com) [ml/g]	Partial Pressure [Torr]	Pres Ret Volume (Max) [mMol/(g•Torr)]	Pres Ret Volume (Com) [mMol/(g•Torr)]	Amount  [mMol/g]	Amount  [mMol]	Amount (Max) [mMol/g]	Amount (Com) [mMol/g]
29	injection26	NONANE	56521	5	0.2	0.214515528134006	323.150020980835	114.080150604248	9.99249982833862	12898.9288047323	26702.1906773427	0.923017	1.16692247335697	1.26424808357481	101.333274012727	128.110397472951	0.461917	50.7114841136584	0.691580063876149	75.9250069224085	1.49216918146219	0.00251633332605722	0.00376744298730797	0.00422828060110782	0.000422828060110782	0.00469958124176021	0.00720161778786604
30	injection27	OCTANE	544	8	0.005	0.00542497144650098	323.148781204224	112.7639503479	10	346.189401037833	705.570900588358	0.933033	1.05617348931435	1.13197870741373	102.59555990036	116.135989282397	0.471933	51.8933739433188	0.580831079833529	63.8677194086936	0.0406605384224608	0.00257498926560998	0.00316916552922553	0.000117114606541258	1.17114606541258E-05	0.000104700449971759	0.000128859976768213
31	injection28	OCTANE	809	8	0.0075	0.00810174317053567	323.151695632935	113.879848480225	9.98750019073486	517.5680130539	1107.44828238741	0.899717	1.02090296889173	1.13469343014718	98.7390036512398	112.03849874234	0.438617	48.1358088871232	0.5455605594109	59.8722776913688	0.0638302391620495	0.002388514445847	0.00297088183366651	0.000174900913870724	1.74900913870724E-05	0.000160041614894218	0.000197694419786947
32	injection29	OCTANE	1070	5	0.01	0.0117642664213992	323.15333404541	113.879898071289	10.0075001716614	752.661307038471	1693.79096805467	0.87305	0.993638006672114	1.13812268102871	96.004794983328	109.265234658037	0.41195	45.3000117901403	0.518295597191288	56.9942873250228	0.0972855284181469	0.00224778987781163	0.00282806067989055	0.000253967683844187	2.53967683844187E-05	0.000235242075443334	0.00029230800786648
33	injection30	OCTANE	1580	5	0.015	0.016828270866833	323.150860214233	113.937099456787	10	1078.86052770323	2563.39197597587	0.839717	0.962867962848731	1.14665769878272	92.2660571291581	105.797584743476	0.378617	41.6015130717497	0.487525553367905	53.5681194485375	0.147040843436954	0.00206428590526606	0.00265807432913578	0.000363289713277663	3.63289713277663E-05	0.00033795127094873	0.000424561333456035
34	injection31	OCTANE	2074	5	0.02	0.0235889953728188	323.15140953064	113.851249694824	10	1516.42664003955	3832.79589611227	0.804733	0.931699796574674	1.15777505902538	88.4270974267797	102.378687942733	0.343633	37.7596901954519	0.456357387093848	50.1462710364535	0.219256515265302	0.0018736497305659	0.00248827643261895	0.000509240636385849	5.09240636385849E-05	0.00047325814501255	0.000604253887732258
35	injection32	OCTANE	2551	5	0.025	0.0290900479799491	323.149750137329	113.865547180176	10.0075001716614	1874.21078777815	4950.07289806257	0.78305	0.911730396168318	1.16433228550963	86.1077942447515	100.258084873185	0.32195	35.4031088143768	0.436387986687492	47.9872383226715	0.282332430885153	0.00175672431558503	0.00238115666172733	0.000627997687551965	6.27997687551965E-05	0.000584065139709733	0.000754447524405018
36	injection33	OCTANE	3014	5	0.03	0.0333786746314336	323.150875473022	113.851249694824	9.99000024795532	2154.22493191089	5879.82657301554	0.768083	0.895981397404379	1.16651637570989	84.3153200772235	98.3552015933021	0.306983	33.6986626487844	0.420638987923553	46.1751020446146	0.335371252331019	0.00167214281190961	0.00229122935167518	0.000720580815010618	7.20580815010618E-05	0.000672753623742594	0.000875971628880045
37	injection34	OCTANE	3462	5	0.035	0.0401251862848001	323.145895385742	113.908496856689	10.0025000572205	2596.64063292358	7421.73359593958	0.7448	0.876921858474584	1.17739239859638	81.8575053664368	96.378404586505	0.2837	31.180148056469	0.401579448993758	44.1357302645774	0.421648720048041	0.00154719682788732	0.00219006855702461	0.000866224910210352	8.66224910210352E-05	0.000806241848112521	0.0010649251981068
38	injection35	OCTANE	3896	5	0.04	0.0441414457773511	323.150110626221	113.722499847412	9.98749971389771	2861.12757133915	8389.27060315739	0.736433	0.866585131731739	1.17673316069722	80.8272000658419	95.1120466037849	0.275333	30.2191719759006	0.391242722250913	42.9408429357173	0.47656871508232	0.00149949246730059	0.0021307490017594	0.000952928159227648	9.52928159227648E-05	0.000888593966970609	0.00118194592270272
39	injection36	OCTANE	4316	5	0.045	0.0506896620608215	323.151890182495	114.065849304199	9.99499988555908	3294.1301606519	10056.0683582636	0.71975	0.852291345267074	1.18414914243428	79.0385873645002	93.5934754468899	0.25865	28.403377036232	0.376948935786248	41.3942499383074	0.569341496556351	0.00140938393032121	0.00205399486815705	0.00109429144217734	0.000109429144217734	0.00101934643435131	0.00137250073975504
40	injection37	OCTANE	4723	5	0.05	0.0543539094395981	323.148830795288	113.965702056885	9.99749994277954	3537.38772566678	11057.8345714582	0.7131	0.844642416250936	1.18446559564007	78.3321785430703	92.7817705158023	0.252	27.6815439529571	0.36930000677011	40.5666443223578	0.624993606694386	0.00137357936436181	0.00201294789110358	0.00117339543272683	0.000117339543272683	0.0010957890244201	0.00148452553749286
41	injection38	OCTANE	5119	5	0.055	0.061091615939459	323.149185562134	113.937099456787	9.99249982833862	3986.47060157014	12939.0825660512	0.703117	0.832602103616034	1.18415868712609	77.1984381177179	91.4152011296614	0.242017	26.5721556980357	0.357259694135208	39.225179293989	0.729745047949198	0.00131852922385221	0.00194638123446607	0.0013188494417485	0.00013188494417485	0.00123390686095521	0.0016884117770345
