id,injection-name,solvent-name,injection-time,duration,target-surface-coverage,actual-surface-coverage,col-temp,pressure-drop,exit-flow-rate,peak-area,peak-max-signal,peak-max-time,peak-com,peak-com-over-max,ret-vol-max,ret-vol-com,net-ret-time-max,net-ret-vol-max,net-ret-time-com,net-ret-vol-com,partial-pressure,pres-res-vol-max,pres-res-vol-com,amount-mmol-g,amount-mmol,amount-mmol-g-max,amount-mmol-g-com,saturationPressure,bet-value,bet-ordinate
4,injection1,NONANE,788,70,0.005,0.00478768059791687,323.139696502686,22.0892601013184,10.0050001144409,196.257831974312,17.1779041631374,5.8246,11.6601463410887,2.00187932923956,8493.50012944878,17002.962342037,5.38474166666667,7852.09354168212,11.2151151294554,16354.0126023783,9.69552988064626E-4,0.38963789558263,0.811521541471271,8.13242962761231E-4,6.50594370208985E-6,3.77774585925351E-4,7.86813135412281E-4,18.106932337344396,0.06805786549617505,5.354595521765908E-5
5,injection2,NONANE,1170,65,0.0075,0.00744177045401939,323.147900009155,21.9748106002808,9.99749994277954,305.199623869527,31.0772815513753,5.023317,9.95143886745496,1.98104934796171,7320.30288643442,14501.8812600531,4.58345866666667,6679.3128340204,9.50640765582162,13853.3529543394,0.00175454368950463,0.331433561606318,0.68741593992423,0.0012640708435832,1.01125667486656E-5,6.37946849931453E-4,0.00132642825627444,18.114636977225803,0.0730285796212183,9.685778918509315E-5
6,injection3,NONANE,1543,60,0.01,0.0100860682557787,323.151443862915,21.8317451477051,10.0149998664856,413.839764032696,46.7831804165594,4.371867,9.17286223115834,2.09815674428301,6382.78740362393,13392.0884382382,3.93200866666667,5740.60816318066,8.72783101952501,12742.3569592539,0.00263541357753085,0.284851060478128,0.632280376862242,0.00171323543064054,1.37058834451244E-5,8.88863571678972E-4,0.00188338500104226,18.117966183480338,0.07724375956269132,1.454585769088021E-4
7,injection4,NONANE,2266,50,0.015,0.0153204004028039,323.149094009399,21.6743745803833,10,629.178540447598,90.0178062343774,3.239,7.84895249747216,2.42326412394942,4722.20699856421,11443.1548054835,2.79914166666667,4080.92817792714,7.40392128583882,10794.3343355377,0.00507393545360856,0.202498609772198,0.535622682159763,0.00260234732861788,2.0818778628943E-5,0.0013826608614838,0.00318951262881226,18.115758600218335,0.08783866835970901,2.8008407296547925E-4
8,injection5,NONANE,2960,45,0.02,0.0202722767609034,323.148970031738,21.6457595825195,9.99749994277954,833.238306550897,152.533191128009,2.587433,6.66410347894759,2.57556562003638,3771.39971985285,9713.48745786784,2.14757466666667,3130.26945866028,6.21907226731425,9064.81729447434,0.00859263855966131,0.155326295671866,0.4498029674083,0.00344348084166808,2.75478467333446E-5,0.00192920798051606,0.00477223572734359,18.11564213502918,0.0994390502153044,4.7432150048085884E-4
9,injection6,NONANE,3627,40,0.025,0.0251655145281512,323.149950408936,21.6171445846558,9.98000001907349,1035.19492848172,240.465905916648,2.14595,5.77117895978738,2.68933524070336,3122.49416397929,8397.43359408008,1.70609166666667,2482.47222553198,5.32614774815405,7749.88478767094,0.0135589776526006,0.123181742074911,0.384553873032992,0.00427465391137186,3.41972312909748E-5,0.00254097028171906,0.00668206066032854,18.116563123239857,0.1120897447502264,7.484299069511256E-4
10,injection7,NONANE,4270,40,0.03,0.0300806747338298,323.148720169067,21.6886796951294,9.97249984741211,1238.35735848919,350.816616636097,1.829383,5.30530003664221,2.90004883430217,2659.73384911358,7713.35804867587,1.38952466666667,2020.22528366755,4.86026882500888,7066.32865270291,0.0197805335137932,0.100245156689672,0.350636747662588,0.0051095507609761,4.08764060878088E-5,0.00316465112387786,0.00886356677289824,18.11540741480634,0.12332634127222245,0.0010919176732192008
11,injection8,NONANE,4891,35,0.035,0.0336197756124077,323.146870040894,21.7172899246216,10.0150003433228,1384.82168320291,469.710361206078,1.66445,4.62439206694174,2.77833041962315,2430.19209917446,6751.87663466423,1.22459166666667,1787.97380098424,4.17936085530841,6102.10563860105,0.0263572700573384,0.0887211646505468,0.302792982078,0.00571070800719212,4.5685664057537E-5,0.003748146849621,0.0108549564432597,18.113669490290274,0.1342450576965596,0.001455103841409222
12,injection9,NONANE,5492,35,0.04,0.0389546177391415,323.15133895874,21.6743745803833,10,1605.87461404034,678.325161736716,1.476167,4.15571749833099,2.81520823750361,2152.15022076715,6058.75102984889,1.03630866666667,1510.86694510145,3.71068628669766,5409.92605248186,0.0380895235646655,0.0749697904875174,0.26844258127594,0.00661689268853784,5.29351415083027E-5,0.00462771143701175,0.0140043928589502,18.117867625795032,0.15043474670068988,0.002102318239174909
13,injection10,NONANE,6075,35,0.045,0.0432553017045835,323.146875762939,21.6743698120117,9.9850001335144,1784.30505513837,884.794966368864,1.361217,3.69747102122917,2.71629800482155,1981.5568289283,5382.49886085846,0.921358666666666,1341.24431139606,3.25243980959584,4734.656058059,0.0497261810675134,0.0665539703184506,0.234938673050656,0.00734741363671421,5.87793090937137E-5,0.00540217719506227,0.0167382937314143,18.11367486509588,0.16446035803543554,0.002745228753295842
14,injection11,NONANE,6644,30,0.05,0.0474106425875399,323.150520706177,21.7745199203491,9.99499988555908,1956.89022429046,1112.95071008115,1.286217,3.45905146165271,2.68932183422604,1874.15090583826,5040.19495170533,0.846358666666666,1233.23192105017,3.01402025001938,4391.73854939615,0.0624486155083432,0.061193590309168,0.217920283240701,0.00805324638011163,6.44259710408931E-5,0.00618070863596965,0.0195107702482711,18.11709889144333,0.17727982697707328,0.0034469434583611815
15,injection12,NONANE,7200,25,0.055,0.0521339096094796,323.148870849609,21.4883852005005,9.98750019073486,2153.27350910761,1396.51219195979,1.212917,3.28147650490142,2.70544192628302,1766.34094126624,4778.73283861189,0.773058666666667,1125.78616091128,2.83644529326808,4130.64492389944,0.0783662972632486,0.0558623626727169,0.204965732234892,0.00885554795146247,7.08443836116998E-5,0.00706990794707107,0.0227733495446473,18.115548963334522,0.19078038093991162,0.004325913469244586
