"ID","sea_time","fid_signal"
1,0,1178.384
2,0.001667,1178.086
3,0.003333,1177.341
4,0.005,1177.937
5,0.006667,1177.937
6,0.008333,1175.776
7,0.01,1174.435
8,0.011667,1174.435
9,0.013333,1174.36
10,0.015,1173.392
11,0.016667,1175.255
12,0.018333,1175.255
13,0.02,1173.913
14,0.021667,1172.721
15,0.023333,1172.349
16,0.025,1172.349
17,0.026667,1169.592
18,0.028317,1171.827
19,0.030017,1174.733
20,0.03165,1174.733
21,0.033317,1174.733
22,0.034983,1176
23,0.03665,1176
24,0.038317,1171.902
25,0.039983,1169.592
26,0.04165,1171.529
27,0.043333,1171.529
28,0.044983,1169.89
29,0.04665,1173.317
30,0.048317,1174.435
31,0.049983,1174.435
32,0.05165,1172.274
33,0.053317,1172.051
34,0.054983,1165.941
35,0.056717,1165.941
36,0.058317,1161.173
37,0.059983,1159.906
38,0.06165,1159.906
39,0.063317,1164.228
40,0.064983,1170.114
41,0.06665,1173.541
42,0.068317,1173.541
43,0.069983,1174.286
44,0.07165000000000001,1169.965
45,0.07331699999999999,1167.133
46,0.07498299999999999,1167.133
47,0.07665,1167.879
48,0.078317,1169.071
49,0.079983,1172.274
50,0.08165,1172.274
51,0.083317,1171.455
52,0.084983,1169.443
53,0.08665,1166.537
54,0.0883,1166.537
55,0.0901,1162.738
56,0.09163300000000001,1165.494
57,0.09329999999999999,1165.494
58,0.094967,1166.239
59,0.096633,1169.294
60,0.0983,1172.051
61,0.099967,1172.051
62,0.101633,1171.902
63,0.1033,1175.255
64,0.104983,1173.392
65,0.106633,1173.392
66,0.1083,1174.882
67,0.109967,1172.423
68,0.111633,1168.698
69,0.1133,1168.698
70,0.114967,1168.251
71,0.116633,1166.612
72,0.1183,1166.612
73,0.119967,1169.443
74,0.121633,1173.094
75,0.1233,1175.106
76,0.124967,1175.106
77,0.126633,1174.36
78,0.1283,1173.913
79,0.129967,1170.114
80,0.13165,1170.114
81,0.1333,1170.933
82,0.134967,1171.827
83,0.136633,1173.466
84,0.1383,1173.466
85,0.139967,1173.392
86,0.141633,1174.807
87,0.1433,1174.063
88,0.144967,1174.063
89,0.146633,1173.317
90,0.148283,1174.137
91,0.14995,1174.137
92,0.151617,1172.87
93,0.153283,1174.137
94,0.15495,1173.466
95,0.156617,1173.466
96,0.158283,1173.988
97,0.15995,1173.541
98,0.161617,1174.137
99,0.163283,1174.137
100,0.16495,1172.945
101,0.166617,1171.306
102,0.168283,1168.922
103,0.16995,1168.922
104,0.17165,1167.059
105,0.173283,1169.22
106,0.175,1172.572
107,0.176617,1172.572
108,0.178283,1173.69
109,0.17995,1173.839
110,0.181617,1173.839
111,0.183283,1172.647
112,0.18495,1171.827
113,0.186617,1172.349
114,0.188283,1172.349
115,0.18995,1173.913
116,0.191617,1172.721
117,0.193283,1173.615
118,0.19495,1173.615
119,0.196617,1172.721
120,0.198283,1167.655
121,0.19995,1168.4
122,0.201617,1168.4
123,0.203283,1169.592
124,0.204933,1169.89
125,0.2066,1169.89
126,0.2084,1172.2
127,0.209933,1170.933
128,0.2116,1167.208
129,0.213267,1167.208
130,0.214933,1170.114
131,0.216617,1172.721
132,0.218267,1177.49
133,0.219933,1177.49
134,0.2216,1179.352
135,0.223267,1178.682
136,0.224917,1179.054
137,0.2266,1179.054
138,0.22825,1177.192
139,0.229917,1175.106
140,0.231583,1175.106
141,0.23325,1173.69
142,0.234917,1174.435
143,0.236583,1172.572
144,0.23825,1172.572
145,0.239917,1175.106
146,0.241583,1173.988
147,0.24325,1171.753
148,0.244917,1171.753
149,0.246583,1173.69
150,0.24825,1174.659
151,0.249917,1175.404
152,0.251583,1175.404
153,0.25325,1173.466
154,0.254917,1171.157
155,0.256583,1171.157
156,0.25825,1169.667
157,0.259917,1172.498
158,0.261583,1172.796
159,0.26325,1172.796
160,0.264917,1172.423
161,0.266567,1172.423
162,0.268233,1170.337
163,0.2699,1170.337
164,0.271567,1171.827
165,0.273233,1174.212
166,0.2749,1171.306
167,0.276567,1171.306
168,0.278233,1168.251
169,0.2799,1167.58
170,0.281567,1165.047
171,0.283233,1165.047
172,0.2849,1165.494
173,0.286567,1165.494
174,0.288233,1165.494
175,0.2899,1164.377
176,0.291567,1166.165
177,0.293267,1166.91
178,0.2949,1166.91
179,0.296567,1169.071
180,0.298233,1173.243
181,0.2999,1174.137
182,0.301567,1174.137
183,0.303233,1175.404
184,0.304933,1176.074
185,0.306567,1172.498
186,0.308233,1172.498
187,0.309967,1170.561
188,0.311567,1171.082
189,0.31325,1171.082
190,0.31495,1168.996
191,0.316567,1171.529
192,0.318233,1174.51
193,0.3199,1174.51
194,0.321567,1176.372
195,0.323233,1179.65
196,0.3249,1178.16
197,0.326683,1178.16
198,0.328217,1175.851
199,0.329883,1173.317
200,0.33155,1173.615
201,0.333217,1173.615
202,0.334883,1174.733
203,0.33655,1179.278
204,0.338217,1184.046
205,0.339883,1184.046
206,0.34155,1188.293
207,0.343217,1195.148
208,0.344883,1195.148
209,0.34655,1200.438
210,0.348217,1203.418
211,0.349883,1208.708
212,0.35155,1208.708
213,0.353217,1216.233
214,0.354883,1227.111
215,0.35655,1242.98
216,0.358217,1242.98
217,0.359883,1260.34
218,0.36155,1280.308
219,0.363217,1301.169
220,0.364883,1301.169
221,0.36655,1329.109
222,0.368217,1360.774
223,0.369883,1360.774
224,0.37155,1394.898
225,0.373217,1438.111
226,0.374883,1482.219
227,0.37655,1482.219
228,0.378217,1530.722
229,0.379883,1589.581
230,0.38155,1651.421
231,0.383217,1651.421
232,0.384883,1723.468
233,0.38655,1805.723
234,0.3882,1891.926
235,0.3899,1891.926
236,0.3916,1990.944
237,0.3932,2101.734
238,0.394867,2227.351
239,0.396533,2227.351
240,0.3982,2371.818
241,0.399867,2530.292
242,0.401533,2530.292
243,0.4032,2707.839
244,0.404867,2912.059
245,0.406533,3148.243
246,0.4082,3148.243
247,0.409867,3432.557
248,0.41155,3776.252
249,0.4132,4197.21
250,0.414867,4197.21
251,0.416533,4715.845
252,0.4182,5354.285
253,0.419867,6141.812
254,0.421533,6141.812
255,0.4232,7100.403
256,0.424867,8261.65
257,0.426533,8261.65
258,0.428283,9647.012000000001
259,0.429867,11278.838
260,0.431533,13172.328
261,0.4332,13172.328
262,0.434867,15330.017
263,0.436533,17752.723
264,0.4382,20421.668
265,0.439867,20421.668
266,0.441533,23303.777
267,0.4432,26358.143
268,0.44495,29512.645
269,0.446517,29512.645
270,0.448183,32689.496
271,0.44985,35804.66
272,0.451517,35804.66
273,0.453183,38769.766
274,0.45485,41499.883
275,0.456517,43919.98
276,0.458183,43919.98
277,0.45985,45967.324
278,0.461517,47594.012
279,0.463183,48779.621
280,0.46485,48779.621
281,0.466533,49508.883
282,0.4682,49795.063
283,0.46985,49662.07
284,0.471517,49662.07
285,0.473183,49143.957
286,0.47485,48288.926
287,0.476517,47144.367
288,0.478183,47144.367
289,0.47985,45754.461
290,0.481517,44173.82
291,0.483183,44173.82
292,0.48485,42455.344
293,0.486517,40640.457
294,0.488183,38779.75
295,0.48985,38779.75
296,0.491517,36898.852
297,0.493183,35032.109
298,0.49485,33204.184
299,0.496517,33204.184
300,0.498183,31426.996
301,0.49985,29719.621
302,0.501517,28088.465
303,0.503183,28088.465
304,0.50485,26539.043
305,0.506517,25073.887
306,0.508167,25073.887
307,0.509833,23694.262
308,0.5115,22397.861
309,0.513167,21185.279
310,0.514833,21185.279
311,0.516483,20051.971
312,0.51815,18996.82
313,0.519817,18009.693
314,0.521483,18009.693
315,0.52315,17090.439
316,0.524817,16229.973
317,0.526483,15426.353
318,0.5281670000000001,15426.353
319,0.529817,14677.793
320,0.531483,13977.215
321,0.53315,13324.842
322,0.534817,13324.842
323,0.536483,12710.467
324,0.53815,12135.878
325,0.539817,12135.878
326,0.541483,11593.997
327,0.54315,11081.621
328,0.544817,10607.242
329,0.546567,10607.242
330,0.54815,10159.09
331,0.549817,9738.355
332,0.5514829999999999,9349.286
333,0.55315,9349.286
334,0.554817,8976.311
335,0.5564829999999999,8625.09
336,0.55815,8293.092000000001
337,0.559817,8293.092000000001
338,0.561483,7977.039
339,0.563233,7680.356
340,0.564817,7680.356
341,0.566483,7398.203
342,0.568133,7130.206
343,0.5698,6876.066
344,0.5714669999999999,6876.066
345,0.573133,6634.593
346,0.5748,6406.605
347,0.576467,6189.495
348,0.578133,6189.495
349,0.579933,5982.369
350,0.581467,5786.792
351,0.583133,5601.942
352,0.5848,5601.942
353,0.586467,5427.078
354,0.588133,5260.11
355,0.5898,5097.687
356,0.591467,5097.687
357,0.593133,4942.715
358,0.5948,4793.406
359,0.596467,4793.406
360,0.598133,4651.621
361,0.5998,4519.299
362,0.601467,4390.925
363,0.603133,4390.925
364,0.6048,4269.48
365,0.606467,4155.487
366,0.608133,4043.579
367,0.6098,4043.579
368,0.611467,3936.365
369,0.613133,3833.1
370,0.6148,3733.784
371,0.616467,3733.784
372,0.618133,3640.726
373,0.6198,3549.531
374,0.621467,3549.531
