"ID","instrument_serial_number","computer_name","operating_system","user_name","sea_software_version","date_expt_start","time_expt_start","full_path_raw_data","sample_column_properties","activeColumnNumber","injectionLoopVolume","application_mode"
1,"","SEAUSER-PC","Microsoft Windows NT 6.1.7601 Service Pack 1","SEA User","1.3.3.2","26 February 2014","20:43:33","C:\SEA\data\MoS2-Size-Selection\washed-resonicated\002-1500rpm\001-10mg\02-10mg-SE.COL\02-Surface-Area-30C.SEM\26 02 2014 20-43-33.accdb","<SampleColumnSettings><FileVersion>1.00</FileVersion><Column><ID>02-10mg-SE</ID><DiameterInMM>3.0</DiameterInMM></Column><Sample><Name>02-10mg-SE</Name><Description>02-10mg-SE</Description><Structure>PARTICULATE</Structure><Density>5.0600</Density><BET><Known>TRUE</Known><AverageDiameter>0.0000</AverageDiameter><AverageLength>0.000</AverageLength><Value>46.1499</Value></BET><ClassOfMaterial>INORGANIC</ClassOfMaterial><Porosity>UNKNOWN</Porosity><Mass>10.0000</Mass></Sample></SampleColumnSettings>",1,2000,"STANDARD"
